,Team,Orders Out,Cash
0,SalsaBaguette,2115,"$1,341,152.64"
1,Photovoltamites,1921,"$740,000.00"
2,Lux,2468,"$614,717.17"
3,groupe13,2473,"$565,912.65"
4,ElectroFusion innovation Inc.,1663,"$428,714.31"
5,Solar leaders,2119,"$422,309.69"
6,La Qualiteam,2104,"$407,836.80"
7,Équipe__93183,1819,"$400,185.47"
8,Le dernier rang,1506,"$359,148.62"
9,GPTeam,1912,"$349,109.44"
10,Solairestp,2184,"$333,290.54"
11,LeCercle,1961,"$230,209.47"
12,Les coquelicots,2518,"$206,756.28"
13,pacyma,2198,"$157,688.40"
14,CookieClickerPGM,2428,"$150,938.65"
15,Equipe_42,2147,"$137,253.53"
16,Serious team,1856,"$121,225.92"
17,L'OBRG,2462,"$119,403.63"
18,Missile Sol-Air,2157,"$87,498.51"
19,Les campagnards,1792,"$55,073.11"
20,The_team,2317,"$51,862.57"
21,HomeIsNotAWorkPlace,2110,"$42,186.05"
22,Campagn'Arts Sibersssois,1763,"$31,650.63"
23,BRJEUX,1257,"$30,159.95"
24,CACIB LargeCap Industry,2139,"$29,044.42"
25,Solary,2291,$653.31
26,CapitaineAbandonné,1381,"($320,145.86)"
27,Panelli 2000,1966,"($391,944.17)"
28,Saison raclette ouverte,904,"($412,578.06)"
29,Harissa,1418,"($449,741.30)"
30,Col partners,1240,"($479,524.70)"
31,Les 4 fantastiques,1911,"($559,424.58)"
32,EHTP,1405,"($562,220.57)"
33,DinoCo,1789,"($625,493.80)"
34,Max Verstappen,1432,"($686,254.46)"
35,Les Clunsois,1370,"($747,475.56)"
36,Châlon’s Limited,1315,"($758,413.20)"
37,Le Renard,1417,"($828,225.78)"
38,Emily Franquiel,1432,"($1,067,620.92)"
39,Solar1200,2017,"($1,074,041.93)"
40,BR Électricité,1432,"($1,104,606.62)"
41,Les fifrelins,1958,"($1,170,575.50)"
42,Solar Cover,1424,"($1,193,860.29)"
43,team11,1406,"($1,229,686.35)"
44,Cocorico,1800,"($1,247,705.19)"
45,Nuclear > Solar,1925,"($1,304,172.37)"
46,Erasmus,1523,"($1,405,792.84)"
47,ça zinzinule,2039,"($1,413,246.01)"
48,Les Backstreet Boyz,1975,"($1,443,139.71)"
49,Les foufous2,1855,"($1,478,440.95)"
50,PPM CORP. AND ASSOCIATES,1572,"($1,490,447.64)"
51,PoêleWater,1657,"($1,527,456.10)"
52,Solar Team,1395,"($1,529,327.78)"
53,Factorylearn,1404,"($1,636,480.23)"
54,151160,1826,"($1,667,536.67)"
55,27kiπne,1776,"($1,750,314.06)"
56,xX_K1ll3rC4rd1_Xx,1391,"($1,758,102.38)"
57,ANTIBE,1976,"($1,831,030.28)"
58,AL-Suppliers,1805,"($1,989,093.05)"
59,HPC 220,1370,"($2,136,939.48)"
60,Ninte,1842,"($2,230,388.23)"
61,TEAM257778126,1432,"($2,241,524.66)"
62,Pucela,1432,"($2,416,100.09)"
63,Vivrela,1432,"($2,477,600.05)"
64,L'Horizon,1432,"($2,521,099.89)"
65,Equipe 7,1908,"($2,700,647.41)"
66,J&TS,1432,"($2,737,100.63)"
67,D’or et de platine,1432,"($2,749,100.01)"
68,Chad Industries,1432,"($2,749,100.01)"
69,équipe sans action,1432,"($2,749,100.01)"
70,Les foufous,1432,"($2,749,100.01)"
71,Nom d’équipe,1432,"($2,750,600.48)"
72,Palanca,1432,"($2,812,600.36)"
73,A&C,1620,"($2,872,626.27)"
74,décUV,1762,"($3,086,661.89)"
75,solo factory,1432,"($3,192,592.20)"
76,GADZ CREDA,1576,"($3,599,116.74)"
