,Team,Orders Out,Cash
0,SalsaBaguette,2435,"$1,418,854.02"
1,Photovoltamites,2254,"$647,749.86"
2,groupe13,2950,"$585,662.51"
3,L'OBRG,2958,"$426,958.16"
4,Lux,2938,"$386,816.96"
5,Campagn'Arts Sibersssois,2078,"$357,087.93"
6,Les campagnards,2104,"$334,372.94"
7,CookieClickerPGM,2735,"$334,250.96"
8,pacyma,2574,"$325,625.79"
9,Missile Sol-Air,2457,"$301,560.91"
10,Serious team,2231,"$300,225.66"
11,Solairestp,2616,"$290,390.35"
12,Équipe__93183,2128,"$256,935.32"
13,HomeIsNotAWorkPlace,2494,"$224,685.85"
14,Solar leaders,2531,"$222,309.54"
15,The_team,2823,"$203,362.23"
16,Les coquelicots,3030,"$202,638.82"
17,BRJEUX,1526,"$201,909.80"
18,Le dernier rang,1793,"$121,058.43"
19,Solary,2667,"$120,115.52"
20,GPTeam,2215,"$101,319.30"
21,ElectroFusion innovation Inc.,1983,"$84,388.61"
22,La Qualiteam,2540,"$77,224.63"
23,LeCercle,2315,"($84,290.69)"
24,CACIB LargeCap Industry,2559,"($155,054.88)"
25,Harissa,1610,"($258,341.37)"
26,Panelli 2000,2254,"($340,944.34)"
27,Châlon’s Limited,1450,"($370,038.27)"
28,Saison raclette ouverte,1052,"($391,578.20)"
29,Les Clunsois,1534,"($417,475.61)"
30,Les 4 fantastiques,2196,"($448,174.72)"
31,Col partners,1358,"($496,657.57)"
32,CapitaineAbandonné,1564,"($516,021.16)"
33,Max Verstappen,1624,"($592,312.86)"
34,Cocorico,2017,"($604,155.30)"
35,EHTP,1590,"($628,220.76)"
36,Le Renard,1609,"($642,225.90)"
37,DinoCo,2015,"($683,494.01)"
38,Solar1200,2277,"($726,604.61)"
39,Les fifrelins,2228,"($744,075.61)"
40,Emily Franquiel,1624,"($815,121.05)"
41,BR Électricité,1612,"($826,473.94)"
42,team11,1576,"($826,561.44)"
43,ça zinzinule,2278,"($912,996.12)"
44,Solar Cover,1616,"($915,834.46)"
45,Les Backstreet Boyz,2259,"($1,037,139.94)"
46,Les foufous2,2078,"($1,068,753.76)"
47,PPM CORP. AND ASSOCIATES,1812,"($1,074,948.05)"
48,Nuclear > Solar,2184,"($1,264,922.59)"
49,Solar Team,1535,"($1,279,827.95)"
50,PoêleWater,1817,"($1,331,456.25)"
51,Erasmus,1523,"($1,408,863.08)"
52,xX_K1ll3rC4rd1_Xx,1559,"($1,480,602.59)"
53,HPC 220,1542,"($1,503,939.62)"
54,ANTIBE,2264,"($1,538,384.66)"
55,151160,2082,"($1,551,536.82)"
56,27kiπne,1995,"($1,579,290.70)"
57,Factorylearn,1574,"($1,636,480.37)"
58,Equipe_42,2556,"($1,638,177.38)"
59,AL-Suppliers,2061,"($1,905,093.25)"
60,Ninte,2088,"($2,192,638.34)"
61,Equipe 7,2180,"($2,318,460.11)"
62,Pucela,1624,"($2,416,100.32)"
63,Vivrela,1624,"($2,477,600.25)"
64,A&C,1834,"($2,542,126.39)"
65,TEAM257778126,1612,"($2,553,024.79)"
66,décUV,1978,"($2,603,412.04)"
67,J&TS,1624,"($2,737,100.93)"
68,L'Horizon,1612,"($2,742,099.91)"
69,Nom d’équipe,1624,"($2,750,600.77)"
70,Palanca,1611,"($2,809,600.76)"
71,GADZ CREDA,1937,"($2,922,179.49)"
72,Chad Industries,1612,"($3,298,100.13)"
73,D’or et de platine,1624,"($3,298,100.14)"
74,équipe sans action,1624,"($3,298,100.14)"
75,Les foufous,1624,"($3,298,100.14)"
76,solo factory,1612,"($3,741,592.32)"
