,Team,Orders Out,Cash
0,groupe13,6494,3966098.412601
1,Les coquelicots,6727,3237188.236772
2,Photovoltamites,4812,2935561.155868
3,pacyma,5751,2786582.34873
4,HomeIsNotAWorkPlace,5273,2681894.484247
5,GPTeam,4318,2597802.793656
6,CookieClickerPGM,5487,2468249.030637
7,SalsaBaguette,5191,2391982.026706
8,Lux,6407,1916452.616399
9,Équipe__93183,5052,1687973.768675
10,Serious team,5644,1528261.869031
11,Panelli 2000,4587,1480241.597381
12,CapitaineAbandonné,3334,1437664.326387
13,EHTP,3036,1394778.034599
14,Missile Sol-Air,5428,1317509.553067
15,Solar leaders,6072,1229553.132942
16,Campagn'Arts Sibersssois,5099,1165747.977475
17,Solairestp,6378,931564.649532
18,PPM CORP. AND ASSOCIATES,3834,882611.978155
19,Harissa,3121,875416.809113
20,L'OBRG,6571,804518.82958
21,Solary,6367,803965.606071
22,ANTIBE,4448,697996.312744
23,DinoCo,3949,642691.87759
24,La Qualiteam,6148,606795.635999
25,Le Renard,2702,603473.207563
26,team11,3009,588594.104368
27,BRJEUX,3858,538408.361534
28,Nuclear > Solar,4210,526513.539714
29,Col partners,2370,514432.909571
30,PoêleWater,3100,478104.93551
31,ça zinzinule,3981,463065.266104
32,Les fifrelins,4481,455235.135289
33,Châlon’s Limited,2651,414006.053949
34,Les Clunsois,3028,400650.078459
35,Les foufous2,4062,368993.436769
36,Les campagnards,5002,345595.5588
37,Les 4 fantastiques,4332,310797.747761
38,Les Backstreet Boyz,4474,301045.486323
39,151160,4012,283461.899112
40,BR Électricité,3125,269048.08405
41,Solar Cover,3106,203565.826976
42,Saison raclette ouverte,2199,202920.532235
43,Solar1200,4357,165503.599416
44,The_team,6096,159857.649536
45,Le dernier rang,4539,147796.533119
46,ElectroFusion innovation Inc.,4727,123954.390731
47,AL-Suppliers,3982,108654.717175
48,Cocorico,3820,103719.101518
49,LeCercle,5470,79434.499178
50,Max Verstappen,3114,46902.627153
51,Solar Team,2574,45107.90603
52,xX_K1ll3rC4rd1_Xx,2952,-12868.518526
53,Emily Franquiel,3160,-79734.807578
54,27kiπne,3739,-92104.08268
55,Ninte,4256,-508681.536267
56,HPC 220,3046,-598941.11967
57,Factorylearn,2618,-605419.352599
58,Equipe 7,4375,-700430.290369
59,Pucela,2852,-1049913.914323
60,CACIB LargeCap Industry,6252,-1140529.792705
61,décUV,3701,-1320850.812928
62,A&C,3631,-1363202.336388
63,Erasmus,1523,-1408865.249754
64,Palanca,3002,-1557577.360318
65,GADZ CREDA,4791,-1811668.48731
66,Nom d’équipe,3140,-2112603.269197
67,Vivrela,1899,-2560852.769262
68,J&TS,3172,-2688616.647739
69,TEAM257778126,3162,-4077091.782432
70,L'Horizon,2951,-5569100.70667
71,Equipe_42,6155,-7207291.489922
72,solo factory,3318,-7263593.523526
73,D’or et de platine,3328,-7561101.013636
74,Chad Industries,3328,-8149101.252159
75,équipe sans action,3340,-8149101.2566
76,Les foufous,3352,-8149101.2566
