,Team,Orders Out,Cash
0,groupe13,7326,4253098.174834
1,SalsaBaguette,6023,3565525.997382
2,Les coquelicots,7559,3505234.68632
3,HomeIsNotAWorkPlace,5897,3301394.103197
4,Photovoltamites,5371,3186810.917458
5,CookieClickerPGM,6117,3151186.224095
6,pacyma,6571,2937582.075182
7,Lux,7352,2863402.292703
8,GPTeam,4724,2584342.533457
9,Serious team,6517,2425732.793976
10,Équipe__93183,5832,2301973.545858
11,Solar leaders,7019,2269302.829796
12,Solairestp,7449,2025048.682922
13,Panelli 2000,5123,1875241.335899
14,La Qualiteam,6976,1871545.210061
15,CapitaineAbandonné,3776,1772164.149835
16,Les campagnards,5782,1761345.041061
17,EHTP,3335,1606027.881308
18,PPM CORP. AND ASSOCIATES,4390,1209611.671731
19,ElectroFusion innovation Inc.,5550,1174303.096804
20,Harissa,3433,1123216.682596
21,L'OBRG,7468,1106706.063786
22,ANTIBE,4916,1070126.22335
23,Les Clunsois,3340,984649.886747
24,Campagn'Arts Sibersssois,5961,936310.059561
25,Nuclear > Solar,4675,856263.312322
26,LeCercle,6294,836806.7087
27,Le Renard,2858,808998.156883
28,Les fifrelins,5035,780734.817276
29,PoêleWater,3360,761104.681075
30,Le dernier rang,5300,739033.714164
31,team11,3286,732343.980684
32,ça zinzinule,4321,727815.082096
33,Col partners,2570,687120.258244
34,Solary,7277,670502.691191
35,BRJEUX,4623,621658.08825
36,BR Électricité,3437,619528.037798
37,151160,4428,558461.696704
38,DinoCo,4336,535189.150183
39,Solar Cover,3418,529775.813001
40,Cocorico,4231,528506.517324
41,Saison raclette ouverte,2433,472920.290379
42,The_team,6787,463419.850304
43,Missile Sol-Air,6287,411496.795014
44,Les foufous2,4554,397680.423548
45,Solar1200,4909,396105.001014
46,Châlon’s Limited,2859,332133.454154
47,CACIB LargeCap Industry,7242,321719.64953
48,Solar Team,2782,294482.616832
49,xX_K1ll3rC4rd1_Xx,3264,269131.342329
50,27kiπne,4129,185395.76425
51,Max Verstappen,3492,156009.837911
52,Emily Franquiel,3460,131264.987754
53,Les 4 fantastiques,4848,112297.392985
54,Les Backstreet Boyz,5051,111795.15852
55,AL-Suppliers,4415,106404.389223
56,Ninte,4709,-100022.896959
57,HPC 220,3358,-120566.351572
58,Equipe 7,4825,-434930.504326
59,Factorylearn,2813,-686794.75134
60,Pucela,3092,-700914.085335
61,GADZ CREDA,5415,-986426.604478
62,A&C,4047,-1115061.989692
63,Erasmus,1523,-1408865.646555
64,décUV,3911,-1597600.938431
65,Palanca,3302,-1712015.100476
66,Nom d’équipe,3452,-1966103.705656
67,Vivrela,1925,-2463353.177426
68,Equipe_42,7091,-3268295.110235
69,J&TS,3484,-3381804.638764
70,TEAM257778126,3474,-5194112.970289
71,L'Horizon,3135,-6006600.749782
72,solo factory,3351,-7164593.73772
73,D’or et de platine,3640,-8962101.124264
74,Chad Industries,3640,-9031101.456112
75,équipe sans action,3640,-9031101.456112
76,Les foufous,3664,-9031101.459769
