,Team,Orders Out,Cash
0,SalsaBaguette,2371,"$1,179,283.75"
1,groupe13,2887,"$792,412.53"
2,Photovoltamites,2192,"$748,249.89"
3,HomeIsNotAWorkPlace,2422,"$617,685.89"
4,Lux,2850,"$591,017.01"
5,ElectroFusion innovation Inc.,1911,"$583,888.66"
6,Équipe__93183,2064,"$492,935.35"
7,Missile Sol-Air,2401,"$456,373.43"
8,Solairestp,2526,"$446,890.40"
9,Solary,2579,"$416,315.57"
10,Le dernier rang,1739,"$374,245.97"
11,BRJEUX,1477,"$351,159.84"
12,Les campagnards,2047,"$351,122.98"
13,Solar leaders,2441,"$331,309.57"
14,GPTeam,2157,"$316,439.33"
15,L'OBRG,2862,"$279,958.19"
16,La Qualiteam,2450,"$182,724.66"
17,Les coquelicots,2934,"$120,690.97"
18,Campagn'Arts Sibersssois,2020,"$117,900.47"
19,pacyma,2514,"$100,625.80"
20,CookieClickerPGM,2674,"$80,938.49"
21,Serious team,2159,"$30,225.70"
22,Col partners,1349,"($70,774.74)"
23,The_team,2727,"($156,637.70)"
24,LeCercle,2246,"($165,040.66)"
25,EHTP,1555,"($206,470.71)"
26,Panelli 2000,2200,"($241,944.31)"
27,Harissa,1574,"($258,341.36)"
28,Châlon’s Limited,1432,"($341,863.26)"
29,Les 4 fantastiques,2145,"($368,924.70)"
30,CACIB LargeCap Industry,2499,"($380,054.82)"
31,Les Clunsois,1508,"($401,975.60)"
32,Saison raclette ouverte,1024,"($489,578.17)"
33,Max Verstappen,1588,"($495,439.41)"
34,Le Renard,1573,"($510,225.88)"
35,CapitaineAbandonné,1529,"($647,271.08)"
36,team11,1559,"($667,311.42)"
37,Cocorico,1972,"($772,905.29)"
38,DinoCo,1985,"($787,743.99)"
39,Emily Franquiel,1588,"($812,821.03)"
40,Les fifrelins,2192,"($879,075.60)"
41,Solar Cover,1580,"($908,334.43)"
42,Solar1200,2223,"($929,104.58)"
43,BR Électricité,1576,"($961,200.49)"
44,Nuclear > Solar,2136,"($1,067,922.54)"
45,ça zinzinule,2236,"($1,070,496.10)"
46,ANTIBE,2210,"($1,187,611.17)"
47,PPM CORP. AND ASSOCIATES,1780,"($1,194,948.00)"
48,AL-Suppliers,2013,"($1,209,093.19)"
49,Les foufous2,2035,"($1,230,003.71)"
50,Les Backstreet Boyz,2205,"($1,239,639.90)"
51,Solar Team,1519,"($1,346,702.93)"
52,151160,2034,"($1,398,536.78)"
53,Erasmus,1523,"($1,408,863.04)"
54,PoêleWater,1787,"($1,457,456.21)"
55,HPC 220,1518,"($1,593,939.61)"
56,xX_K1ll3rC4rd1_Xx,1528,"($1,599,915.05)"
57,Factorylearn,1542,"($1,636,480.34)"
58,27kiπne,1951,"($1,665,790.69)"
59,Equipe_42,2460,"($1,973,177.22)"
60,TEAM257778126,1588,"($2,110,024.77)"
61,Ninte,2058,"($2,304,721.65)"
62,Pucela,1588,"($2,416,100.28)"
63,Vivrela,1588,"($2,477,600.21)"
64,Equipe 7,2126,"($2,520,960.07)"
65,A&C,1786,"($2,570,626.37)"
66,L'Horizon,1588,"($2,651,099.90)"
67,décUV,1930,"($2,710,412.01)"
68,J&TS,1588,"($2,737,100.88)"
69,Nom d’équipe,1588,"($2,750,600.72)"
70,Palanca,1588,"($2,812,600.69)"
71,GADZ CREDA,1868,"($3,180,929.44)"
72,Chad Industries,1576,"($3,190,100.10)"
73,D’or et de platine,1588,"($3,190,100.11)"
74,équipe sans action,1588,"($3,190,100.11)"
75,Les foufous,1588,"($3,190,100.11)"
76,solo factory,1576,"($3,633,592.29)"
