,Team,Orders Out,Cash
0,HomeIsNotAWorkPlace,1296,"$466,936.45"
1,Photovoltamites,1281,"$455,578.39"
2,Solairestp,1354,"$362,886.37"
3,L'OBRG,1497,"$348,247.69"
4,SalsaBaguette,1384,"$279,428.57"
5,Solar leaders,1305,"$276,302.30"
6,The_team,1370,"$261,582.02"
7,Equipe_42,1306,"$240,879.81"
8,Lux,1475,"$238,967.64"
9,Équipe__93183,1197,"$228,685.88"
10,Les coquelicots,1564,"$195,407.77"
11,Le dernier rang,969,"$151,708.99"
12,CookieClickerPGM,1589,"$133,428.69"
13,Les campagnards,1296,"$128,623.41"
14,Missile Sol-Air,1417,"$123,498.80"
15,Solary,1450,"$113,656.28"
16,ElectroFusion innovation Inc.,1079,"$69,863.09"
17,BRJEUX,937,"$63,285.36"
18,pacyma,1365,"$50,493.58"
19,groupe13,1446,"$43,662.97"
20,LeCercle,1285,"($33,313.61)"
21,Campagn'Arts Sibersssois,1216,"($65,348.95)"
22,La Qualiteam,1273,"($119,709.63)"
23,GPTeam,1250,"($181,555.09)"
24,Serious team,1227,"($279,950.52)"
25,EHTP,978,"($378,173.07)"
26,CapitaineAbandonné,979,"($520,962.74)"
27,Col partners,952,"($587,743.19)"
28,Saison raclette ouverte,524,"($649,265.24)"
29,Panelli 2000,1328,"($883,443.79)"
30,CACIB LargeCap Industry,1177,"($1,077,571.87)"
31,Les 4 fantastiques,1296,"($1,210,799.21)"
32,DinoCo,1238,"($1,212,805.86)"
33,Emily Franquiel,1004,"($1,295,974.77)"
34,Harissa,1004,"($1,384,390.92)"
35,Châlon’s Limited,969,"($1,635,975.06)"
36,Les Backstreet Boyz,1335,"($1,639,139.21)"
37,Les Clunsois,992,"($1,688,974.89)"
38,Max Verstappen,992,"($1,695,974.92)"
39,Le Renard,1004,"($1,695,975.11)"
40,Les fifrelins,1342,"($1,705,137.66)"
41,team11,1004,"($1,754,685.90)"
42,BR Électricité,992,"($1,782,135.83)"
43,Erasmus,1159,"($1,820,175.48)"
44,Solar1200,1358,"($1,859,874.81)"
45,Solar Cover,1004,"($1,920,114.72)"
46,Les foufous2,1353,"($2,035,599.09)"
47,Palanca,1004,"($2,050,474.65)"
48,Chad Industries,992,"($2,069,974.71)"
49,L'Horizon,992,"($2,069,974.71)"
50,D’or et de platine,992,"($2,069,974.71)"
51,Solar Team,992,"($2,082,277.17)"
52,ANTIBE,1318,"($2,169,014.12)"
53,J&TS,1004,"($2,171,974.86)"
54,Vivrela,1004,"($2,177,974.72)"
55,Factorylearn,1004,"($2,177,974.72)"
56,Pucela,1004,"($2,177,974.72)"
57,Les foufous,1004,"($2,177,974.72)"
58,équipe sans action,1004,"($2,177,974.72)"
59,Nom d’équipe,992,"($2,222,474.83)"
60,Cocorico,1254,"($2,250,641.85)"
61,Nuclear > Solar,1349,"($2,298,296.81)"
62,PPM CORP. AND ASSOCIATES,1088,"($2,319,196.46)"
63,PoêleWater,1277,"($2,321,705.63)"
64,solo factory,992,"($2,343,685.65)"
65,AL-Suppliers,1225,"($2,367,842.54)"
66,xX_K1ll3rC4rd1_Xx,1004,"($2,382,164.26)"
67,151160,1274,"($2,383,286.24)"
68,ça zinzinule,1405,"($2,385,745.67)"
69,A&C,1086,"($2,398,375.77)"
70,TEAM257778126,992,"($2,461,367.96)"
71,27kiπne,1212,"($2,516,813.63)"
72,HPC 220,949,"($2,812,188.67)"
73,Equipe 7,1298,"($3,117,146.82)"
74,Ninte,1277,"($3,669,200.19)"
75,décUV,1261,"($3,708,911.14)"
76,GADZ CREDA,846,"($4,099,303.34)"
