,Team,Orders Out,Cash
0,groupe13,5864,3219349.091518
1,Les coquelicots,6021,2999283.097133
2,Photovoltamites,4297,2611999.101382
3,HomeIsNotAWorkPlace,4707,2323934.395432
4,Lux,5715,2145915.782021
5,SalsaBaguette,4529,2054812.193271
6,GPTeam,3899,1822318.358571
7,pacyma,5070,1655833.106464
8,La Qualiteam,5475,1457296.42465
9,CookieClickerPGM,4917,1454124.780334
10,Équipe__93183,4537,1131684.44946
11,Equipe_42,5470,1130885.389589
12,LeCercle,4836,1130458.519544
13,Serious team,4909,1057848.93925
14,EHTP,2682,977278.380529
15,BRJEUX,3227,944283.922503
16,Panelli 2000,4080,882554.679734
17,Les 4 fantastiques,3835,734610.828742
18,Les campagnards,4335,733159.122913
19,Solairestp,5600,674088.958685
20,Solar leaders,5463,633795.831792
21,PPM CORP. AND ASSOCIATES,3348,606050.218163
22,CapitaineAbandonné,2890,604664.809015
23,Harissa,2762,586458.245671
24,Les fifrelins,3956,548923.433564
25,L'OBRG,5918,531082.090219
26,Le Renard,2493,465586.32776
27,Les Clunsois,2676,463350.364218
28,Les Backstreet Boyz,3980,441608.739973
29,ANTIBE,3974,392455.299536
30,Missile Sol-Air,4721,389872.739803
31,Châlon’s Limited,2379,318098.741576
32,ça zinzinule,3589,314003.182308
33,Solar1200,3826,302566.606102
34,Max Verstappen,2754,300642.991539
35,Solary,5566,292416.572548
36,CACIB LargeCap Industry,5428,248346.651026
37,The_team,5468,228546.646543
38,Cocorico,3418,180006.866637
39,Les foufous2,3670,162244.544306
40,ElectroFusion innovation Inc.,4131,156824.84764
41,Saison raclette ouverte,1906,59420.964291
42,Col partners,2083,35006.059062
43,Le dernier rang,3882,16234.785944
44,BR Électricité,2764,3625.132461
45,team11,2682,-12655.608711
46,Nuclear > Solar,3749,-24173.421849
47,PoêleWater,2787,-54457.096938
48,Solar Cover,2756,-75616.482849
49,DinoCo,3503,-95932.622206
50,Campagn'Arts Sibersssois,4354,-191626.05706
51,xX_K1ll3rC4rd1_Xx,2600,-312367.834486
52,Emily Franquiel,2764,-335534.331708
53,151160,3584,-369537.657904
54,Solar Team,2303,-383329.041383
55,27kiπne,3331,-512291.218593
56,AL-Suppliers,3581,-585094.571218
57,HPC 220,2694,-699940.554805
58,Equipe 7,3890,-937304.782989
59,Palanca,2634,-1101326.813995
60,Ninte,3785,-1109555.927785
61,Factorylearn,2354,-1240106.402386
62,A&C,3302,-1357701.946479
63,Erasmus,1523,-1408864.532461
64,Pucela,2541,-1634851.049418
65,décUV,3347,-1705662.901345
66,GADZ CREDA,4232,-1734967.258168
67,Nom d’équipe,2764,-2178102.389162
68,J&TS,2776,-2686071.549112
69,Vivrela,1858,-2714601.923252
70,TEAM257778126,2776,-3808026.018385
71,L'Horizon,2764,-5106300.575452
72,D’or et de platine,2764,-6311600.765305
73,équipe sans action,2764,-6385100.891326
74,Les foufous,2764,-6385100.891326
75,Chad Industries,2764,-6385100.891326
76,solo factory,2776,-6828593.078826
