,Team,Orders Out,Cash
0,SalsaBaguette,1611,"$827,915.44"
1,Missile Sol-Air,1664,"$599,998.69"
2,Solairestp,1609,"$509,745.59"
3,groupe13,1702,"$462,662.87"
4,Photovoltamites,1492,"$455,828.32"
5,Serious team,1419,"$428,913.88"
6,L'OBRG,1776,"$408,497.57"
7,La Qualiteam,1499,"$394,790.21"
8,Équipe__93183,1357,"$352,685.75"
9,Les campagnards,1451,"$299,148.35"
10,Lux,1754,"$260,817.49"
11,Campagn'Arts Sibersssois,1373,"$240,525.88"
12,Equipe_42,1561,"$238,269.66"
13,HomeIsNotAWorkPlace,1559,"$221,561.36"
14,Les coquelicots,1819,"$213,157.64"
15,GPTeam,1447,"$197,112.23"
16,Le dernier rang,1112,"$185,541.35"
17,Solar leaders,1536,"$174,052.16"
18,LeCercle,1496,"$118,303.47"
19,ElectroFusion innovation Inc.,1227,"$93,277.05"
20,BRJEUX,963,"$91,285.23"
21,pacyma,1611,"$59,493.40"
22,CACIB LargeCap Industry,1456,"($32,233.69)"
23,CookieClickerPGM,1845,"($37,571.46)"
24,Solary,1700,"($300,013.97)"
25,The_team,1616,"($397,129.10)"
26,Col partners,1050,"($577,743.25)"
27,Saison raclette ouverte,604,"($579,265.35)"
28,CapitaineAbandonné,1107,"($716,056.75)"
29,Panelli 2000,1519,"($753,193.91)"
30,EHTP,1106,"($940,173.31)"
31,Les 4 fantastiques,1479,"($958,924.31)"
32,Harissa,1118,"($1,080,391.14)"
33,DinoCo,1393,"($1,217,556.01)"
34,Emily Franquiel,1132,"($1,235,974.88)"
35,Max Verstappen,1132,"($1,235,975.10)"
36,Les Backstreet Boyz,1526,"($1,473,889.38)"
37,Les fifrelins,1551,"($1,514,887.78)"
38,Châlon’s Limited,1084,"($1,611,975.30)"
39,Le Renard,1132,"($1,635,975.38)"
40,Les Clunsois,1120,"($1,664,975.15)"
41,team11,1132,"($1,694,686.09)"
42,Solar1200,1567,"($1,697,124.98)"
43,Les foufous2,1512,"($1,717,349.31)"
44,AL-Suppliers,1405,"($1,737,092.68)"
45,BR Électricité,1120,"($1,752,136.03)"
46,Nuclear > Solar,1527,"($1,846,609.52)"
47,Solar Cover,1132,"($1,860,115.00)"
48,PPM CORP. AND ASSOCIATES,1210,"($1,878,946.85)"
49,ça zinzinule,1596,"($1,902,495.78)"
50,PoêleWater,1399,"($1,932,455.81)"
51,ANTIBE,1527,"($1,938,680.96)"
52,151160,1426,"($1,990,536.40)"
53,Solar Team,1120,"($2,058,277.40)"
54,Pucela,1132,"($2,117,974.82)"
55,Les foufous,1132,"($2,117,974.82)"
56,D’or et de platine,1132,"($2,117,974.82)"
57,Vivrela,1132,"($2,117,974.82)"
58,Factorylearn,1132,"($2,117,974.82)"
59,équipe sans action,1132,"($2,117,974.82)"
60,L'Horizon,1120,"($2,153,974.81)"
61,Chad Industries,1120,"($2,153,974.81)"
62,xX_K1ll3rC4rd1_Xx,1128,"($2,247,164.54)"
63,Erasmus,1323,"($2,255,175.59)"
64,Cocorico,1424,"($2,300,642.18)"
65,Nom d’équipe,1132,"($2,340,475.03)"
66,solo factory,1120,"($2,421,685.75)"
67,TEAM257778126,1120,"($2,468,368.12)"
68,Palanca,1132,"($2,526,974.77)"
69,27kiπne,1398,"($2,676,813.85)"
70,HPC 220,1087,"($2,752,188.96)"
71,Equipe 7,1458,"($2,861,647.03)"
72,J&TS,1132,"($2,987,975.15)"
73,A&C,1256,"($3,277,875.89)"
74,Ninte,1408,"($3,417,950.48)"
75,décUV,1431,"($3,678,911.37)"
76,GADZ CREDA,981,"($4,054,303.61)"
