,Team,Orders Out,Cash
0,SalsaBaguette,1653,"$982,485.73"
1,groupe13,1750,"$642,662.86"
2,Serious team,1437,"$492,663.87"
3,Photovoltamites,1496,"$470,828.31"
4,Equipe_42,1604,"$399,519.64"
5,Lux,1778,"$350,817.48"
6,Les campagnards,1460,"$339,648.35"
7,Missile Sol-Air,1686,"$326,998.69"
8,Campagn'Arts Sibersssois,1388,"$303,713.37"
9,Les coquelicots,1843,"$300,188.88"
10,HomeIsNotAWorkPlace,1575,"$288,061.35"
11,Solar leaders,1560,"$263,856.84"
12,GPTeam,1461,"$255,612.21"
13,Le dernier rang,1127,"$249,103.85"
14,Solairestp,1641,"$229,745.58"
15,LeCercle,1518,"$200,803.46"
16,ElectroFusion innovation Inc.,1250,"$188,527.04"
17,L'OBRG,1800,"$148,497.56"
18,CookieClickerPGM,1893,"$141,282.69"
19,pacyma,1633,"$140,938.70"
20,BRJEUX,975,"$127,285.21"
21,La Qualiteam,1521,"$126,587.08"
22,Équipe__93183,1387,"$65,185.72"
23,CACIB LargeCap Industry,1480,"$54,706.39"
24,Solary,1724,"($210,912.43)"
25,The_team,1640,"($307,324.43)"
26,Saison raclette ouverte,616,"($537,265.36)"
27,Col partners,1050,"($577,743.25)"
28,CapitaineAbandonné,1119,"($678,400.52)"
29,Panelli 2000,1537,"($685,693.92)"
30,Les 4 fantastiques,1495,"($898,924.32)"
31,EHTP,1118,"($904,173.33)"
32,Harissa,1130,"($1,038,391.15)"
33,DinoCo,1423,"($1,105,056.03)"
34,Emily Franquiel,1144,"($1,199,974.89)"
35,Max Verstappen,1144,"($1,199,975.11)"
36,Les Backstreet Boyz,1544,"($1,406,389.38)"
37,Les fifrelins,1563,"($1,469,887.79)"
38,Châlon’s Limited,1108,"($1,539,975.34)"
39,Le Renard,1144,"($1,599,975.40)"
40,Les Clunsois,1140,"($1,604,975.20)"
41,Solar1200,1585,"($1,630,041.67)"
42,Les foufous2,1528,"($1,658,065.47)"
43,team11,1144,"($1,658,686.11)"
44,BR Électricité,1144,"($1,670,104.81)"
45,AL-Suppliers,1421,"($1,677,092.69)"
46,PPM CORP. AND ASSOCIATES,1235,"($1,785,196.91)"
47,Nuclear > Solar,1541,"($1,791,672.03)"
48,Solar Cover,1144,"($1,824,115.02)"
49,ça zinzinule,1614,"($1,834,995.79)"
50,ANTIBE,1545,"($1,874,305.97)"
51,PoêleWater,1409,"($1,890,455.82)"
52,151160,1442,"($1,930,536.41)"
53,Solar Team,1144,"($1,986,277.44)"
54,D’or et de platine,1144,"($2,081,974.83)"
55,Vivrela,1144,"($2,081,974.83)"
56,Chad Industries,1144,"($2,081,974.83)"
57,Factorylearn,1144,"($2,081,974.83)"
58,L'Horizon,1144,"($2,081,974.83)"
59,Pucela,1144,"($2,081,974.83)"
60,Les foufous,1144,"($2,081,974.83)"
61,équipe sans action,1144,"($2,081,974.83)"
62,Cocorico,1456,"($2,204,642.23)"
63,xX_K1ll3rC4rd1_Xx,1138,"($2,209,664.56)"
64,Erasmus,1323,"($2,255,175.60)"
65,Nom d’équipe,1144,"($2,304,475.05)"
66,solo factory,1144,"($2,339,654.51)"
67,TEAM257778126,1144,"($2,396,368.14)"
68,Palanca,1144,"($2,490,974.79)"
69,27kiπne,1414,"($2,620,813.87)"
70,HPC 220,1099,"($2,716,188.98)"
71,Equipe 7,1476,"($2,805,787.67)"
72,J&TS,1144,"($2,951,975.17)"
73,A&C,1272,"($3,229,875.90)"
74,Ninte,1437,"($3,298,575.52)"
75,décUV,1463,"($3,582,911.41)"
76,GADZ CREDA,1029,"($3,910,303.65)"
