,Team,Orders Out,Cash
0,groupe13,6910,3785098.289369
1,Les coquelicots,7111,3470688.05245
2,SalsaBaguette,5607,3111173.995479
3,CookieClickerPGM,5799,3077061.391818
4,HomeIsNotAWorkPlace,5585,3037394.295046
5,Photovoltamites,5070,2895061.04674
6,pacyma,6155,2839582.218392
7,GPTeam,4501,2467625.175198
8,Lux,6873,2325052.455388
9,Équipe__93183,5442,1915473.65405
10,Serious team,6017,1805714.796255
11,CapitaineAbandonné,3538,1761664.254306
12,Panelli 2000,4855,1757741.467239
13,Missile Sol-Air,5847,1722959.425962
14,Solar leaders,6576,1719553.016484
15,Solairestp,6925,1710249.386342
16,EHTP,3174,1457277.966994
17,Les campagnards,5393,1063345.291983
18,La Qualiteam,6561,992795.419569
19,ANTIBE,4682,959811.268364
20,Harissa,3277,931816.744571
21,PPM CORP. AND ASSOCIATES,4112,896111.821369
22,DinoCo,4148,787293.381376
23,ElectroFusion innovation Inc.,5163,750378.732487
24,team11,3137,743594.047991
25,BRJEUX,4218,701408.228685
26,ça zinzinule,4143,699690.179323
27,Le Renard,2774,693023.18431
28,Nuclear > Solar,4441,685763.425357
29,Solary,6807,658390.396016
30,Les fifrelins,4759,621734.976544
31,Les 4 fantastiques,4572,589797.583778
32,L'OBRG,6977,584456.193595
33,PoêleWater,3230,548104.80344
34,Les Clunsois,3184,542649.991372
35,Saison raclette ouverte,2317,507920.41802
36,Châlon’s Limited,2755,497653.504091
37,Campagn'Arts Sibersssois,5495,481122.764035
38,BR Électricité,3281,457363.050093
39,LeCercle,5894,424973.460416
40,Les Backstreet Boyz,4746,420045.317965
41,Cocorico,4019,405681.558564
42,Le dernier rang,4922,386463.861427
43,Solar1200,4633,315274.351253
44,Solar Cover,3250,308201.966682
45,Col partners,2460,248370.298399
46,Les foufous2,4298,203680.675901
47,151160,4204,194461.797986
48,The_team,6448,184420.016056
49,Solar Team,2678,169795.262604
50,Max Verstappen,3316,163773.94182
51,xX_K1ll3rC4rd1_Xx,3096,79631.414964
52,AL-Suppliers,4190,12654.542816
53,Emily Franquiel,3304,4765.091849
54,27kiπne,3933,-125104.160426
55,Ninte,4477,-257022.79678
56,CACIB LargeCap Industry,6758,-575342.534061
57,Equipe 7,4591,-628930.393723
58,HPC 220,3202,-652753.741489
59,Factorylearn,2716,-1082794.55419
60,Pucela,2960,-1209914.015213
61,Palanca,3146,-1280827.466618
62,A&C,3823,-1363702.465544
63,GADZ CREDA,5103,-1401215.522079
64,Erasmus,1523,-1408865.448154
65,décUV,3805,-1459600.876136
66,Nom d’équipe,3296,-2227603.483049
67,Vivrela,1912,-2512102.978862
68,J&TS,3316,-3480241.871805
69,TEAM257778126,3318,-4635602.383805
70,Equipe_42,6623,-5237793.49873
71,L'Horizon,3051,-5842600.728398
72,solo factory,3331,-7224593.636435
73,D’or et de platine,3484,-8444601.065127
74,Chad Industries,3484,-8590101.351785
75,équipe sans action,3484,-8590101.351785
76,Les foufous,3496,-8590101.351785
