,Team,Orders Out,Cash
0,groupe13,4873,"$2,336,099.42"
1,Les coquelicots,5010,"$2,157,033.66"
2,Photovoltamites,3588,"$1,798,249.35"
3,HomeIsNotAWorkPlace,3891,"$1,737,434.90"
4,Lux,4759,"$1,524,416.20"
5,GPTeam,3336,"$1,412,586.21"
6,SalsaBaguette,3823,"$1,301,105.12"
7,L'OBRG,4932,"$929,957.47"
8,Missile Sol-Air,3831,"$890,060.52"
9,CookieClickerPGM,4137,"$819,875.18"
10,La Qualiteam,4464,"$811,296.85"
11,pacyma,4129,"$701,083.46"
12,ElectroFusion innovation Inc.,3419,"$690,012.79"
13,Équipe__93183,3580,"$650,434.73"
14,LeCercle,3922,"$629,958.79"
15,Panelli 2000,3398,"$526,055.00"
16,EHTP,2303,"$466,028.58"
17,Equipe_42,4561,"$377,133.74"
18,Les campagnards,3463,"$355,884.69"
19,Harissa,2366,"$355,458.38"
20,Solar leaders,4466,"$319,958.80"
21,PPM CORP. AND ASSOCIATES,2820,"$282,550.68"
22,Les 4 fantastiques,3241,"$268,111.15"
23,Serious team,3965,"$264,599.65"
24,Solairestp,4614,"$261,089.47"
25,Le dernier rang,3073,"$221,597.72"
26,CapitaineAbandonné,2316,"$204,165.24"
27,Nuclear > Solar,3206,"$190,576.88"
28,Col partners,1857,"$188,092.09"
29,BRJEUX,2567,"$178,721.70"
30,Solary,4579,"$156,517.13"
31,Le Renard,2212,"$127,236.41"
32,CACIB LargeCap Industry,4447,"$90,623.40"
33,Max Verstappen,2368,"$86,635.84"
34,Les fifrelins,3362,"$73,423.81"
35,Châlon’s Limited,2051,"$56,286.44"
36,Cocorico,2935,"$51,556.97"
37,DinoCo,2977,"$39,442.72"
38,Campagn'Arts Sibersssois,3457,"$24,187.01"
39,Solar1200,3285,"$12,832.42"
40,Les Backstreet Boyz,3350,"($24,890.80)"
41,Saison raclette ouverte,1610,"($202,578.75)"
42,Les Clunsois,2280,"($224,949.48)"
43,team11,2274,"($242,655.45)"
44,ANTIBE,3380,"($270,036.50)"
45,Solar Cover,2360,"($348,546.16)"
46,ça zinzinule,3141,"($372,496.58)"
47,BR Électricité,2368,"($392,266.73)"
48,PoêleWater,2457,"($488,456.81)"
49,Les foufous2,3076,"($533,254.82)"
50,xX_K1ll3rC4rd1_Xx,2206,"($576,867.68)"
51,Emily Franquiel,2368,"($591,334.06)"
52,151160,3054,"($596,037.36)"
53,Solar Team,2039,"($665,766.17)"
54,AL-Suppliers,3053,"($813,094.13)"
55,27kiπne,2835,"($1,000,791.02)"
56,HPC 220,2298,"($1,012,940.24)"
57,Equipe 7,3296,"($1,334,304.49)"
58,Factorylearn,2091,"($1,404,918.41)"
59,Erasmus,1523,"($1,408,864.03)"
60,The_team,4612,"($1,558,077.29)"
61,Ninte,3191,"($1,572,388.90)"
62,Pucela,2209,"($1,707,850.82)"
63,A&C,2774,"($1,790,701.74)"
64,Palanca,2238,"($1,855,326.51)"
65,décUV,2900,"($2,134,975.09)"
66,Nom d’équipe,2368,"($2,512,101.84)"
67,GADZ CREDA,3440,"($2,550,206.42)"
68,J&TS,2368,"($2,835,414.60)"
69,Vivrela,1825,"($2,838,351.25)"
70,TEAM257778126,2368,"($3,824,025.59)"
71,L'Horizon,2368,"($4,606,800.50)"
72,D’or et de platine,2368,"($5,276,600.61)"
73,équipe sans action,2368,"($5,503,100.64)"
74,Les foufous,2368,"($5,503,100.64)"
75,Chad Industries,2368,"($5,503,100.64)"
76,solo factory,2380,"($5,946,592.83)"
