,Team,Orders Out,Cash
0,groupe13,5923,2806598.849104
1,Photovoltamites,4365,2390748.913577
2,HomeIsNotAWorkPlace,4771,2354371.647377
3,Les coquelicots,6073,2303532.669817
4,SalsaBaguette,4588,2218249.470803
5,Lux,5774,1907415.510086
6,GPTeam,3958,1653198.148658
7,La Qualiteam,5534,1279796.141478
8,pacyma,5129,1171582.816626
9,CookieClickerPGM,4976,1166624.567509
10,Panelli 2000,4149,862054.470762
11,Équipe__93183,4596,850434.195325
12,CapitaineAbandonné,2945,838602.093776
13,Solar leaders,5515,794295.61098
14,EHTP,2749,773528.232077
15,Les 4 fantastiques,3907,646860.608698
16,Solary,5632,589416.240453
17,Harissa,2837,535908.136923
18,Le Renard,2551,515886.281796
19,Serious team,4961,388848.498446
20,Les Clunsois,2737,329200.283925
21,PPM CORP. AND ASSOCIATES,3413,282924.947713
22,L'OBRG,5977,243581.801924
23,Col partners,2145,236006.02441
24,team11,2739,226094.280986
25,ça zinzinule,3655,204315.5399
26,ElectroFusion innovation Inc.,4190,189824.604956
27,Les Backstreet Boyz,4053,173358.436901
28,Saison raclette ouverte,1960,140420.81429
29,Solar1200,3895,123066.434824
30,Campagn'Arts Sibersssois,4420,105373.613752
31,Max Verstappen,2823,102442.890051
32,Missile Sol-Air,4780,83372.485612
33,BRJEUX,3295,68346.233626
34,CACIB LargeCap Industry,5495,47596.083673
35,LeCercle,4895,43958.327177
36,Châlon’s Limited,2429,36901.170536
37,Les campagnards,4394,24158.771308
38,DinoCo,3573,-3995.284162
39,Cocorico,3482,-13943.226273
40,ANTIBE,4052,-19636.090096
41,Le dernier rang,3948,-77985.494596
42,PoêleWater,2848,-120269.783471
43,151160,3642,-152037.78897
44,BR Électricité,2834,-155798.456483
45,Solairestp,5663,-162411.339412
46,Solar Cover,2838,-176639.055825
47,Nuclear > Solar,3814,-263673.571161
48,Les foufous2,3740,-318818.336235
49,AL-Suppliers,3648,-334782.331973
50,Les fifrelins,4026,-394326.85124
51,Emily Franquiel,2864,-405034.516493
52,Solar Team,2353,-478516.725166
53,27kiπne,3394,-667291.343045
54,xX_K1ll3rC4rd1_Xx,2656,-999868.100424
55,Factorylearn,2410,-1005356.565971
56,Equipe 7,3967,-1019304.976036
57,HPC 220,2755,-1057190.758972
58,The_team,5534,-1220454.019875
59,Equipe_42,5529,-1261415.124605
60,Ninte,3860,-1267556.131467
61,Pucela,2610,-1406101.171706
62,Erasmus,1523,-1408864.761385
63,A&C,3372,-1415889.584571
64,Palanca,2706,-1562326.998675
65,décUV,3408,-1794788.071712
66,GADZ CREDA,4310,-2129058.676004
67,J&TS,2876,-2363506.727773
68,Nom d’équipe,2849,-2363602.701056
69,Vivrela,1868,-2677102.224909
70,TEAM257778126,2871,-4106526.269896
71,L'Horizon,2941,-5421300.594698
72,D’or et de platine,2944,-6677600.859735
73,Chad Industries,2944,-6826101.038049
74,équipe sans action,2956,-6826101.046538
75,Les foufous,2968,-6826101.046538
76,solo factory,2956,-7269593.226985
