,Team,Orders Out,Cash
0,groupe13,5955,2950598.761098
1,Photovoltamites,4397,2534748.857722
2,HomeIsNotAWorkPlace,4810,2529871.532219
3,Les coquelicots,6105,2447532.498363
4,SalsaBaguette,4620,2362249.39626
5,Lux,5813,2082915.401167
6,GPTeam,3997,1828698.039536
7,La Qualiteam,5573,1455296.019224
8,pacyma,5161,1315582.684061
9,CookieClickerPGM,5008,1310624.437376
10,Panelli 2000,4181,1006054.397748
11,CapitaineAbandonné,2977,982539.522857
12,Équipe__93183,4628,970434.090174
13,Solar leaders,5547,938295.537831
14,EHTP,2781,893528.182317
15,Les 4 fantastiques,3939,790798.026064
16,L'OBRG,6016,769081.679591
17,Harissa,2869,655908.098295
18,Le Renard,2579,575123.772874
19,Serious team,4993,532848.326492
20,PPM CORP. AND ASSOCIATES,3445,425987.325336
21,Les Clunsois,2769,378300.239046
22,team11,2771,346094.242034
23,ElectroFusion innovation Inc.,4222,333824.514005
24,Les Backstreet Boyz,4085,317295.83392
25,Saison raclette ouverte,1999,276920.762243
26,Missile Sol-Air,4819,258872.377891
27,Max Verstappen,2862,257192.845996
28,Campagn'Arts Sibersssois,4452,249373.506298
29,Solary,5664,248916.09928
30,LeCercle,4934,219458.232609
31,BRJEUX,3327,212346.176002
32,Les campagnards,4433,199658.579603
33,CACIB LargeCap Industry,5527,191595.871177
34,Châlon’s Limited,2461,176776.141194
35,Col partners,2170,168005.99438
36,DinoCo,3605,139942.160772
37,Cocorico,3514,129994.239724
38,ANTIBE,4091,126613.793624
39,ça zinzinule,3687,81252.990598
40,Le dernier rang,3980,66014.410482
41,PoêleWater,2880,22792.656973
42,Solairestp,5695,-18411.482846
43,Solar1200,3934,-34433.683001
44,BR Électricité,2866,-35798.527803
45,Solar Cover,2870,-37264.125734
46,Nuclear > Solar,3846,-119673.664395
47,Les foufous2,3779,-143381.020846
48,AL-Suppliers,3687,-160407.435674
49,Les fifrelins,4058,-250326.976658
50,Emily Franquiel,2896,-293034.589371
51,Solar Team,2385,-338641.804687
52,151160,3674,-365037.841081
53,27kiπne,3433,-492916.402115
54,Factorylearn,2447,-868856.611421
55,Equipe 7,3999,-875305.038416
56,xX_K1ll3rC4rd1_Xx,2688,-879868.220807
57,HPC 220,2787,-932690.849612
58,The_team,5566,-1076454.25379
59,Equipe_42,5561,-1117415.329364
60,Ninte,3892,-1266618.751819
61,Pucela,2642,-1286101.201646
62,A&C,3390,-1334889.633298
63,Erasmus,1523,-1408864.868215
64,Palanca,2738,-1433952.093738
65,décUV,3440,-1723225.646625
66,GADZ CREDA,4342,-1985058.77036
67,J&TS,2908,-2245506.825728
68,Nom d’équipe,2881,-2251602.815152
69,Vivrela,1874,-2654602.335165
70,TEAM257778126,2903,-3994526.37425
71,L'Horizon,2948,-5564000.612733
72,D’or et de platine,3028,-6677600.887779
73,Chad Industries,3016,-6826101.083238
74,équipe sans action,3028,-6826101.089638
75,Les foufous,3040,-6826101.089638
76,solo factory,3028,-7269593.282623
