,Team,Orders Out,Cash
0,SalsaBaguette,2371,"$1,179,283.75"
1,Photovoltamites,2168,"$829,249.90"
2,groupe13,2855,"$672,412.54"
3,Lux,2820,"$610,017.02"
4,ElectroFusion innovation Inc.,1911,"$583,888.66"
5,HomeIsNotAWorkPlace,2398,"$527,685.90"
6,Équipe__93183,2064,"$492,935.35"
7,Solairestp,2526,"$446,890.40"
8,Missile Sol-Air,2381,"$374,435.94"
9,Solary,2549,"$303,815.59"
10,BRJEUX,1464,"$302,409.84"
11,Le dernier rang,1721,"$297,058.48"
12,Les campagnards,2026,"$266,622.98"
13,GPTeam,2141,"$249,939.34"
14,Solar leaders,2411,"$218,809.57"
15,LeCercle,2225,"$199,209.36"
16,L'OBRG,2829,"$156,208.20"
17,CookieClickerPGM,2674,"$80,938.49"
18,La Qualiteam,2420,"$70,224.67"
19,Campagn'Arts Sibersssois,1998,"$30,962.98"
20,Les coquelicots,2902,$704.00
21,pacyma,2484,"($11,874.19)"
22,Serious team,2135,"($55,274.28)"
23,Col partners,1348,"($74,524.74)"
24,Panelli 2000,2182,"($167,944.30)"
25,Harissa,1562,"($241,541.35)"
26,EHTP,1544,"($247,720.70)"
27,The_team,2695,"($276,637.68)"
28,Châlon’s Limited,1422,"($330,850.76)"
29,Les Clunsois,1508,"($401,975.60)"
30,Les 4 fantastiques,2127,"($436,424.69)"
31,CapitaineAbandonné,1518,"($475,521.05)"
32,CACIB LargeCap Industry,2469,"($492,554.79)"
33,Saison raclette ouverte,1016,"($517,578.16)"
34,Max Verstappen,1576,"($540,348.26)"
35,Le Renard,1561,"($555,225.87)"
36,team11,1547,"($712,311.42)"
37,Cocorico,1972,"($772,905.29)"
38,DinoCo,1969,"($840,993.97)"
39,Emily Franquiel,1576,"($854,821.02)"
40,Les fifrelins,2174,"($946,575.59)"
41,Solar Cover,1568,"($953,084.42)"
42,BR Électricité,1576,"($961,200.49)"
43,Solar1200,2212,"($970,354.57)"
44,Nuclear > Solar,2118,"($1,135,422.53)"
45,ça zinzinule,2218,"($1,137,996.09)"
46,PPM CORP. AND ASSOCIATES,1764,"($1,254,947.98)"
47,ANTIBE,2192,"($1,255,020.01)"
48,AL-Suppliers,1997,"($1,269,093.18)"
49,Les foufous2,2020,"($1,286,253.70)"
50,Les Backstreet Boyz,2187,"($1,307,139.88)"
51,Solar Team,1511,"($1,380,140.42)"
52,Erasmus,1523,"($1,408,863.02)"
53,xX_K1ll3rC4rd1_Xx,1517,"($1,429,227.53)"
54,151160,2018,"($1,458,536.77)"
55,PoêleWater,1777,"($1,499,456.20)"
56,Factorylearn,1532,"($1,636,480.33)"
57,HPC 220,1506,"($1,638,939.61)"
58,27kiπne,1935,"($1,725,790.68)"
59,Equipe_42,2460,"($1,973,177.22)"
60,TEAM257778126,1576,"($2,110,024.76)"
61,Ninte,2058,"($2,304,721.65)"
62,Pucela,1576,"($2,416,100.26)"
63,Vivrela,1576,"($2,477,600.20)"
64,Equipe 7,2108,"($2,588,460.06)"
65,A&C,1770,"($2,630,626.37)"
66,L'Horizon,1576,"($2,651,099.90)"
67,décUV,1930,"($2,710,412.01)"
68,J&TS,1576,"($2,737,100.86)"
69,Nom d’équipe,1576,"($2,750,600.70)"
70,Palanca,1576,"($2,812,600.66)"
71,GADZ CREDA,1868,"($3,180,929.44)"
72,D’or et de platine,1576,"($3,190,100.10)"
73,équipe sans action,1576,"($3,190,100.10)"
74,Chad Industries,1576,"($3,190,100.10)"
75,Les foufous,1576,"($3,190,100.10)"
76,solo factory,1576,"($3,633,592.29)"
