,Team,Orders Out,Cash
0,groupe13,5093,"$2,718,099.35"
1,Les coquelicots,5232,"$2,199,533.54"
2,Photovoltamites,3741,"$1,867,999.30"
3,SalsaBaguette,3975,"$1,704,555.04"
4,HomeIsNotAWorkPlace,4083,"$1,704,434.79"
5,GPTeam,3457,"$1,369,996.13"
6,Lux,4968,"$1,328,466.11"
7,CookieClickerPGM,4305,"$1,011,937.60"
8,L'OBRG,5156,"$1,003,957.39"
9,La Qualiteam,4686,"$987,796.76"
10,LeCercle,4122,"$758,958.73"
11,Solar leaders,4684,"$757,958.70"
12,pacyma,4332,"$731,333.39"
13,EHTP,2383,"$679,528.54"
14,Solary,4801,"$657,067.03"
15,CapitaineAbandonné,2431,"$635,415.17"
16,Panelli 2000,3542,"$623,054.93"
17,CACIB LargeCap Industry,4672,"$584,373.29"
18,Équipe__93183,3786,"$495,934.67"
19,ElectroFusion innovation Inc.,3569,"$491,075.20"
20,Solar1200,3411,"$485,332.39"
21,Missile Sol-Air,4014,"$443,185.46"
22,Les 4 fantastiques,3367,"$374,611.09"
23,Serious team,4187,"$348,099.52"
24,Le dernier rang,3248,"$339,017.63"
25,Harissa,2450,"$338,658.35"
26,Solairestp,4838,"$330,589.36"
27,DinoCo,3086,"$244,317.68"
28,BRJEUX,2707,"$238,659.14"
29,Campagn'Arts Sibersssois,3630,"$223,874.40"
30,Le Renard,2272,"$220,698.89"
31,PPM CORP. AND ASSOCIATES,2932,"$218,050.56"
32,Châlon’s Limited,2121,"$215,598.90"
33,Cocorico,3037,"$194,056.95"
34,Max Verstappen,2442,"$137,767.58"
35,Nuclear > Solar,3320,"$131,076.82"
36,Les Clunsois,2364,"$90,050.46"
37,Col partners,1919,"$88,276.96"
38,Les campagnards,3633,"$27,384.58"
39,Saison raclette ouverte,1672,"$14,421.19"
40,Les Backstreet Boyz,3476,"$4,609.09"
41,Solar Cover,2444,"($54,546.21)"
42,Les fifrelins,3488,"($117,076.28)"
43,Les foufous2,3202,"($122,254.93)"
44,ça zinzinule,3238,"($126,684.13)"
45,BR Électricité,2452,"($250,554.82)"
46,team11,2358,"($252,655.49)"
47,Emily Franquiel,2452,"($297,334.11)"
48,AL-Suppliers,3165,"($393,094.21)"
49,xX_K1ll3rC4rd1_Xx,2286,"($503,367.71)"
50,ANTIBE,3506,"($512,674.60)"
51,PoêleWater,2527,"($527,456.86)"
52,Solar Team,2095,"($639,703.75)"
53,151160,3163,"($663,287.42)"
54,The_team,4797,"($783,890.17)"
55,27kiπne,2941,"($789,791.06)"
56,HPC 220,2382,"($1,140,940.30)"
57,Factorylearn,2148,"($1,181,418.47)"
58,Equipe 7,3422,"($1,268,804.55)"
59,Erasmus,1523,"($1,408,864.14)"
60,Pucela,2281,"($1,437,850.84)"
61,Palanca,2322,"($1,540,326.59)"
62,Ninte,3317,"($1,544,555.63)"
63,A&C,2886,"($1,701,701.78)"
64,décUV,2996,"($1,886,975.16)"
65,Equipe_42,4747,"($1,915,551.40)"
66,Nom d’équipe,2452,"($2,502,601.96)"
67,GADZ CREDA,3608,"($2,634,922.66)"
68,J&TS,2452,"($2,793,461.65)"
69,Vivrela,1832,"($2,812,101.40)"
70,TEAM257778126,2452,"($4,158,025.68)"
71,L'Horizon,2452,"($4,747,800.52)"
72,D’or et de platine,2452,"($5,428,100.64)"
73,équipe sans action,2452,"($5,503,100.68)"
74,Les foufous,2452,"($5,503,100.68)"
75,Chad Industries,2452,"($5,503,100.68)"
76,solo factory,2464,"($5,946,592.87)"
