,Team,Orders Out,Cash
0,groupe13,5456,2781349.232598
1,Les coquelicots,5598,2481033.345866
2,Photovoltamites,3999,2331499.208368
3,SalsaBaguette,4233,2036314.874078
4,HomeIsNotAWorkPlace,4371,1878434.600956
5,Lux,5319,1807315.956667
6,GPTeam,3661,1791671.002189
7,pacyma,4679,1301583.277535
8,La Qualiteam,5045,1235046.609744
9,Solar leaders,5043,1113908.543845
10,CookieClickerPGM,4593,964687.450853
11,LeCercle,4457,951208.639159
12,Équipe__93183,4137,885184.566828
13,Serious team,4524,842099.24726
14,EHTP,2521,828528.465221
15,Panelli 2000,3790,824054.818287
16,Les 4 fantastiques,3583,703110.96777
17,BRJEUX,2947,681409.045397
18,Missile Sol-Air,4346,644060.361944
19,Le dernier rang,3548,635597.471993
20,Campagn'Arts Sibersssois,3958,585811.685222
21,Les campagnards,3965,571884.379147
22,ElectroFusion innovation Inc.,3827,568950.030158
23,Solairestp,5197,567839.185446
24,CapitaineAbandonné,2635,524415.004087
25,Harissa,2594,485058.303043
26,Les fifrelins,3704,479923.609507
27,Cocorico,3211,445156.909719
28,Les Clunsois,2508,413150.416967
29,Le Renard,2374,383223.863386
30,Solar1200,3595,383116.171746
31,PPM CORP. AND ASSOCIATES,3124,352050.405024
32,L'OBRG,5519,346207.253132
33,Solary,5160,313116.807063
34,DinoCo,3272,278817.529157
35,Châlon’s Limited,2241,232848.82417
36,ANTIBE,3722,224731.510894
37,Max Verstappen,2586,212718.571188
38,The_team,5114,192859.374831
39,Nuclear > Solar,3516,159076.702063
40,Les Backstreet Boyz,3692,155608.925634
41,CACIB LargeCap Industry,5025,104096.911826
42,Col partners,1993,37641.510888
43,Les foufous2,3418,-16755.174559
44,ça zinzinule,3400,-28059.216583
45,team11,2502,-37655.534389
46,Saison raclette ouverte,1780,-48578.920541
47,BR Électricité,2596,-56948.668783
48,PoêleWater,2647,-166456.970638
49,Solar Cover,2588,-229346.359113
50,xX_K1ll3rC4rd1_Xx,2424,-387367.762028
51,151160,3349,-441787.526276
52,Equipe_42,5092,-467989.382013
53,Emily Franquiel,2596,-504034.212757
54,Solar Team,2191,-541453.882791
55,AL-Suppliers,3357,-549094.392391
56,27kiπne,3121,-706291.134843
57,HPC 220,2526,-743940.415354
58,Equipe 7,3638,-1154804.659568
59,Palanca,2466,-1178326.672635
60,Ninte,3533,-1325555.763777
61,Erasmus,1523,-1408864.3188
62,A&C,3078,-1535701.855294
63,Pucela,2401,-1573850.95463
64,Factorylearn,2244,-1678293.681205
65,décUV,3158,-1772100.270631
66,GADZ CREDA,3896,-2274235.313097
67,J&TS,2596,-2356399.364238
68,Nom d’équipe,2596,-2481602.170437
69,Vivrela,1844,-2767101.647702
70,TEAM257778126,2596,-3726025.820814
71,L'Horizon,2596,-4888800.540488
72,D’or et de platine,2596,-5794100.69925
73,équipe sans action,2596,-5944100.777086
74,Les foufous,2596,-5944100.777086
75,Chad Industries,2596,-5944100.777086
76,solo factory,2608,-6387592.964586
