,Team,Orders Out,Cash
0,SalsaBaguette,2841,"$1,716,891.31"
1,Photovoltamites,2641,"$1,261,999.72"
2,Lux,3469,"$1,105,166.74"
3,groupe13,3534,"$1,047,599.83"
4,Missile Sol-Air,2799,"$960,123.31"
5,HomeIsNotAWorkPlace,2926,"$938,685.57"
6,Les coquelicots,3606,"$888,034.37"
7,La Qualiteam,3080,"$787,224.42"
8,Les campagnards,2455,"$684,397.75"
9,Solary,3188,"$682,163.18"
10,Serious team,2658,"$640,412.84"
11,Equipe_42,3164,"$638,322.04"
12,BRJEUX,1805,"$617,347.12"
13,Solar leaders,3061,"$531,309.34"
14,Équipe__93183,2546,"$522,435.15"
15,ElectroFusion innovation Inc.,2443,"$488,388.38"
16,CookieClickerPGM,3125,"$486,875.71"
17,GPTeam,2565,"$447,341.64"
18,LeCercle,2729,"$404,209.15"
19,Solairestp,3214,"$376,590.13"
20,CapitaineAbandonné,1771,"$260,228.53"
21,Le dernier rang,2119,"$251,363.25"
22,The_team,3394,"$248,611.86"
23,Campagn'Arts Sibersssois,2438,"$196,750.15"
24,Panelli 2000,2578,"$145,055.47"
25,CACIB LargeCap Industry,3099,"$110,845.76"
26,EHTP,1797,"$96,529.01"
27,pacyma,3037,"$85,083.94"
28,Harissa,1826,"($38,741.44)"
29,Col partners,1499,"($73,657.65)"
30,Les 4 fantastiques,2475,"($174,739.99)"
31,Châlon’s Limited,1620,"($189,575.82)"
32,Le Renard,1822,"($198,088.47)"
33,Saison raclette ouverte,1214,"($265,578.36)"
34,L'OBRG,3508,"($295,542.06)"
35,Les Clunsois,1752,"($329,348.60)"
36,Solar1200,2601,"($355,604.75)"
37,Max Verstappen,1840,"($408,553.56)"
38,Cocorico,2291,"($423,055.38)"
39,DinoCo,2299,"($535,244.25)"
40,Nuclear > Solar,2481,"($547,172.75)"
41,Les fifrelins,2570,"($633,575.76)"
42,Les foufous2,2339,"($711,004.02)"
43,team11,1768,"($745,957.34)"
44,Emily Franquiel,1840,"($769,821.21)"
45,Solar Cover,1832,"($773,834.69)"
46,BR Électricité,1840,"($886,655.91)"
47,PPM CORP. AND ASSOCIATES,2116,"($903,948.52)"
48,ça zinzinule,2539,"($993,246.25)"
49,Les Backstreet Boyz,2583,"($1,032,140.19)"
50,PoêleWater,1997,"($1,051,456.40)"
51,ANTIBE,2588,"($1,111,025.53)"
52,Solar Team,1687,"($1,250,515.66)"
53,xX_K1ll3rC4rd1_Xx,1748,"($1,273,040.30)"
54,151160,2370,"($1,315,536.97)"
55,Erasmus,1523,"($1,408,863.36)"
56,27kiπne,2235,"($1,409,290.79)"
57,Factorylearn,1699,"($1,539,980.51)"
58,HPC 220,1770,"($1,677,939.81)"
59,AL-Suppliers,2349,"($1,701,093.49)"
60,Equipe 7,2504,"($1,989,460.31)"
61,Ninte,2403,"($2,183,388.51)"
62,Pucela,1773,"($2,281,100.56)"
63,A&C,2122,"($2,347,126.51)"
64,décUV,2282,"($2,349,912.19)"
65,Palanca,1726,"($2,387,288.67)"
66,Vivrela,1781,"($2,458,850.47)"
67,GADZ CREDA,2384,"($2,742,054.79)"
68,Nom d’équipe,1840,"($2,813,601.10)"
69,J&TS,1840,"($3,049,101.28)"
70,TEAM257778126,1840,"($3,282,025.04)"
71,D’or et de platine,1840,"($3,739,100.28)"
72,Chad Industries,1840,"($3,739,100.28)"
73,équipe sans action,1840,"($3,739,100.28)"
74,Les foufous,1840,"($3,739,100.28)"
75,solo factory,1840,"($4,182,592.47)"
76,L'Horizon,1840,"($4,433,090.21)"
