,Team,Orders Out,Cash
0,groupe13,7102,4505098.241104
1,SalsaBaguette,5799,3543489.548702
2,HomeIsNotAWorkPlace,5729,3334394.216615
3,Les coquelicots,7335,3308687.936465
4,Photovoltamites,5223,3135810.983085
5,CookieClickerPGM,5943,2964436.306829
6,pacyma,6347,2828582.147342
7,Lux,7092,2588102.37834
8,GPTeam,4603,2578062.607832
9,Équipe__93183,5622,2131973.601905
10,Missile Sol-Air,6039,2048309.364846
11,Serious team,6269,1847232.887143
12,Panelli 2000,4979,1778241.409146
13,CapitaineAbandonné,3658,1770664.203043
14,Solar leaders,6771,1652302.919273
15,La Qualiteam,6753,1612045.32385
16,Solairestp,7156,1560798.772436
17,EHTP,3255,1341527.913662
18,PPM CORP. AND ASSOCIATES,4240,1233111.762335
19,Les campagnards,5573,1176595.163924
20,Les fifrelins,4887,1101734.929489
21,Campagn'Arts Sibersssois,5745,1045560.166979
22,Harissa,3349,1005016.715144
23,Solary,7046,992690.300887
24,ça zinzinule,4240,807502.626108
25,DinoCo,4230,791111.058301
26,The_team,6622,771169.957506
27,BRJEUX,4422,766408.15065
28,Le Renard,2816,737660.670448
29,team11,3211,696094.01166
30,Solar1200,4759,678159.732197
31,Les Clunsois,3256,669649.926627
32,ANTIBE,4790,659764.327836
33,L'OBRG,7201,658456.134459
34,Solar Cover,3334,622563.897332
35,151160,4316,614461.753497
36,Nuclear > Solar,4549,603763.385509
37,Les foufous2,4415,580930.573434
38,Châlon’s Limited,2803,572278.48187
39,Le dernier rang,5083,515633.792494
40,PoêleWater,3300,509104.732395
41,Les 4 fantastiques,4716,508797.472069
42,BR Électricité,3353,477816.118262
43,Col partners,2514,463245.267742
44,LeCercle,6070,450666.132431
45,ElectroFusion innovation Inc.,5327,429553.153989
46,Les Backstreet Boyz,4887,397795.239415
47,Cocorico,4123,374494.039088
48,AL-Suppliers,4286,372654.449563
49,Saison raclette ouverte,2371,255920.354572
50,Max Verstappen,3396,212173.925008
51,Solar Team,2726,162420.192162
52,xX_K1ll3rC4rd1_Xx,3180,98631.376336
53,Emily Franquiel,3388,7565.039136
54,27kiπne,4023,-13604.194848
55,Ninte,4585,-185022.853454
56,HPC 220,3274,-407128.80418
57,CACIB LargeCap Industry,6954,-436530.235602
58,Equipe 7,4717,-454930.450413
59,Factorylearn,2768,-870169.670625
60,Pucela,3022,-963726.565425
61,A&C,3935,-1221202.53829
62,Erasmus,1523,-1408865.539724
63,GADZ CREDA,5247,-1413543.716751
64,décUV,3851,-1553350.90498
65,Palanca,3230,-1850390.026571
66,Nom d’équipe,3368,-1975603.594244
67,Vivrela,1918,-2489603.071879
68,J&TS,3400,-3431023.274483
69,Equipe_42,6839,-4328794.291871
70,TEAM257778126,3390,-5065914.947113
71,L'Horizon,3089,-5854100.737244
72,solo factory,3337,-7206593.684825
73,D’or et de platine,3556,-8702601.091491
74,Chad Industries,3556,-9031101.408571
75,équipe sans action,3568,-9031101.417714
76,Les foufous,3580,-9031101.417714
