,Team,Orders Out,Cash
0,groupe13,5765,2848099.131087
1,Les coquelicots,5936,2680533.154185
2,Photovoltamites,4234,2375749.116041
3,SalsaBaguette,4448,2084399.745957
4,GPTeam,3831,2046613.406149
5,HomeIsNotAWorkPlace,4611,1963934.460355
6,Lux,5618,1948865.828143
7,CookieClickerPGM,4832,1813874.838249
8,LeCercle,4736,1376458.558233
9,Équipe__93183,4433,1339684.490597
10,La Qualiteam,5354,1294796.477721
11,CACIB LargeCap Industry,5334,1262846.761564
12,Solairestp,5506,1187589.048087
13,pacyma,4971,1112583.158445
14,Serious team,4827,1065973.997897
15,Panelli 2000,3996,1010554.719521
16,EHTP,2648,849778.393624
17,Les 4 fantastiques,3763,830610.870648
18,Equipe_42,5380,738510.419732
19,Les campagnards,4241,700884.206168
20,BRJEUX,3147,638033.95145
21,Harissa,2714,603258.262487
22,CapitaineAbandonné,2823,566414.88111
23,Solary,5472,539116.660363
24,Solar leaders,5383,467383.395177
25,Le Renard,2467,462898.835385
26,Les Clunsois,2628,429350.378175
27,PPM CORP. AND ASSOCIATES,3284,366050.274846
28,Missile Sol-Air,4631,358997.774256
29,Le dernier rang,3796,358084.841653
30,L'OBRG,5828,351707.13068
31,Châlon’s Limited,2342,281286.268188
32,Les Backstreet Boyz,3890,279608.784129
33,Les fifrelins,3884,278923.466741
34,Col partners,2057,277641.49824
35,Saison raclette ouverte,1870,266421.003054
36,Cocorico,3357,191256.877561
37,The_team,5380,187234.185387
38,Max Verstappen,2706,185018.006059
39,ANTIBE,3902,184319.914839
40,Solar1200,3759,181933.826992
41,ça zinzinule,3535,103128.202385
42,ElectroFusion innovation Inc.,4046,81074.911545
43,AL-Suppliers,3517,50905.514721
44,Campagn'Arts Sibersssois,4260,17811.537671
45,PoêleWater,2747,-79457.065035
46,Les foufous2,3598,-107755.390082
47,team11,2634,-112655.587967
48,BR Électricité,2716,-176010.249117
49,Solar Cover,2720,-201616.453058
50,151160,3520,-276537.615817
51,Nuclear > Solar,3677,-294173.375294
52,xX_K1ll3rC4rd1_Xx,2552,-338867.815615
53,Solar Team,2271,-365578.993896
54,DinoCo,3431,-365932.573461
55,Emily Franquiel,2716,-503534.293724
56,27kiπne,3271,-631291.198299
57,HPC 220,2646,-879940.52137
58,Equipe 7,3818,-886804.745656
59,Ninte,3713,-1236555.87817
60,Palanca,2586,-1281326.789279
61,Factorylearn,2324,-1362356.34936
62,Erasmus,1523,-1408864.471415
63,A&C,3254,-1466201.926929
64,décUV,3293,-1676787.864194
65,Pucela,2509,-1754851.016751
66,GADZ CREDA,4136,-2091529.714174
67,Nom d’équipe,2716,-2346102.331083
68,Vivrela,1854,-2729601.845829
69,J&TS,2728,-2831758.9603
70,TEAM257778126,2716,-3952025.975807
71,L'Horizon,2716,-5106300.566195
72,D’or et de platine,2716,-6311600.75314
73,Chad Industries,2716,-6385100.8677
74,équipe sans action,2716,-6385100.8677
75,Les foufous,2728,-6385100.872924
76,solo factory,2728,-6828593.0552
