,Team,Orders Out,Cash
0,groupe13,3960,"$1,508,349.67"
1,Les coquelicots,4118,"$1,483,034.11"
2,Photovoltamites,2985,"$1,210,999.58"
3,Lux,3934,"$1,177,766.53"
4,HomeIsNotAWorkPlace,3235,"$1,091,372.81"
5,GPTeam,2853,"$990,171.49"
6,Solary,3676,"$875,555.10"
7,Campagn'Arts Sibersssois,2780,"$805,749.95"
8,SalsaBaguette,3201,"$785,738.02"
9,Serious team,3107,"$624,100.07"
10,ElectroFusion innovation Inc.,2800,"$565,950.70"
11,Missile Sol-Air,3135,"$565,310.72"
12,Solairestp,3690,"$451,589.91"
13,Le dernier rang,2451,"$365,510.57"
14,Solar leaders,3556,"$364,559.20"
15,CACIB LargeCap Industry,3564,"$354,595.50"
16,LeCercle,3127,"$304,709.01"
17,CookieClickerPGM,3439,"$297,875.52"
18,Equipe_42,3640,"$282,071.87"
19,Panelli 2000,2866,"$196,055.29"
20,pacyma,3432,"$155,021.31"
21,Équipe__93183,2866,"$135,435.00"
22,EHTP,1981,"$82,028.76"
23,CapitaineAbandonné,1949,"$57,165.66"
24,Les 4 fantastiques,2737,"$46,611.43"
25,Harissa,2030,"$17,658.49"
26,La Qualiteam,3587,"($26,682.01)"
27,Les campagnards,2770,"($46,477.42)"
28,BRJEUX,2067,"($52,340.55)"
29,Col partners,1634,"($62,157.73)"
30,L'OBRG,4043,"($105,792.23)"
31,Le Renard,1974,"($128,688.52)"
32,Max Verstappen,2032,"($153,211.96)"
33,Châlon’s Limited,1761,"($169,150.89)"
34,Saison raclette ouverte,1358,"($202,578.50)"
35,Cocorico,2516,"($236,892.94)"
36,Solar1200,2889,"($245,104.89)"
37,Nuclear > Solar,2745,"($344,172.88)"
38,PPM CORP. AND ASSOCIATES,2356,"($488,448.84)"
39,team11,1940,"($520,155.32)"
40,Les Backstreet Boyz,2861,"($540,640.42)"
41,DinoCo,2528,"($561,744.43)"
42,BR Électricité,2020,"($634,673.23)"
43,Emily Franquiel,2032,"($637,133.83)"
44,Solar Cover,2024,"($695,631.78)"
45,AL-Suppliers,2605,"($741,093.70)"
46,The_team,3873,"($785,825.98)"
47,ça zinzinule,2763,"($789,621.37)"
48,Les fifrelins,2840,"($795,075.87)"
49,ANTIBE,2876,"($818,484.07)"
50,PoêleWater,2177,"($855,456.54)"
51,Les Clunsois,1932,"($888,948.83)"
52,Les foufous2,2575,"($890,004.28)"
53,151160,2620,"($916,599.62)"
54,xX_K1ll3rC4rd1_Xx,1924,"($983,040.48)"
55,Solar Team,1807,"($1,085,953.34)"
56,HPC 220,1950,"($1,145,939.95)"
57,27kiπne,2455,"($1,234,290.87)"
58,Erasmus,1523,"($1,408,863.60)"
59,Factorylearn,1845,"($1,456,480.65)"
60,Pucela,1926,"($1,726,100.66)"
61,Palanca,1902,"($1,729,726.35)"
62,Ninte,2669,"($1,771,888.63)"
63,Equipe 7,2792,"($1,810,429.20)"
64,A&C,2341,"($1,974,826.57)"
65,décUV,2488,"($2,188,974.82)"
66,Vivrela,1797,"($2,398,850.66)"
67,J&TS,2032,"($2,450,101.56)"
68,Nom d’équipe,2020,"($2,558,101.34)"
69,GADZ CREDA,2744,"($2,600,208.64)"
70,TEAM257778126,2020,"($3,868,025.23)"
71,L'Horizon,2020,"($4,464,900.37)"
72,Chad Industries,2020,"($4,513,100.40)"
73,D’or et de platine,2032,"($4,513,100.41)"
74,Les foufous,2032,"($4,513,100.41)"
75,équipe sans action,2032,"($4,513,100.41)"
76,solo factory,2020,"($4,956,592.59)"
