,Team,Orders Out,Cash
0,groupe13,7102,4505098.241104
1,SalsaBaguette,5799,3543489.548702
2,Les coquelicots,7303,3490687.953944
3,Photovoltamites,5199,3378810.993345
4,HomeIsNotAWorkPlace,5729,3334394.216615
5,CookieClickerPGM,5943,2964436.306829
6,pacyma,6347,2828582.147342
7,Lux,7092,2588102.37834
8,GPTeam,4603,2578062.607832
9,Équipe__93183,5622,2131973.601905
10,Missile Sol-Air,6039,2048309.364846
11,Solar leaders,6741,1840115.433504
12,Panelli 2000,4979,1778241.409146
13,Serious team,6233,1712232.907565
14,CapitaineAbandonné,3640,1703164.208463
15,La Qualiteam,6753,1612045.32385
16,Solairestp,7156,1560798.772436
17,EHTP,3243,1296527.919589
18,PPM CORP. AND ASSOCIATES,4240,1233111.762335
19,Les campagnards,5573,1176595.163924
20,Les fifrelins,4887,1101734.929489
21,Solary,7017,1100252.82322
22,Harissa,3349,1005016.715144
23,Campagn'Arts Sibersssois,5707,894497.673848
24,DinoCo,4230,791111.058301
25,The_team,6622,771169.957506
26,Le Renard,2810,770198.172826
27,ça zinzinule,4224,749002.633683
28,Solar1200,4759,678159.732197
29,BRJEUX,4398,676408.158951
30,Les Clunsois,3256,669649.926627
31,ANTIBE,4790,659764.327836
32,team11,3201,658594.017042
33,L'OBRG,7201,658456.134459
34,Nuclear > Solar,4549,603763.385509
35,Les foufous2,4415,580930.573434
36,Solar Cover,3322,577655.047746
37,Châlon’s Limited,2803,572278.48187
38,151160,4300,554461.763088
39,Le dernier rang,5083,515633.792494
40,BR Électricité,3353,477816.118262
41,PoêleWater,3290,467104.742708
42,Col partners,2514,463245.267742
43,LeCercle,6070,450666.132431
44,Les 4 fantastiques,4696,433797.488449
45,ElectroFusion innovation Inc.,5327,429553.153989
46,Les Backstreet Boyz,4887,397795.239415
47,Cocorico,4123,374494.039088
48,AL-Suppliers,4286,372654.449563
49,Saison raclette ouverte,2371,255920.354572
50,Max Verstappen,3396,212173.925008
51,Solar Team,2726,162420.192162
52,xX_K1ll3rC4rd1_Xx,3168,53631.382366
53,27kiπne,4023,-13604.194848
54,Emily Franquiel,3376,-34434.949558
55,Ninte,4585,-185022.853454
56,HPC 220,3274,-407128.80418
57,CACIB LargeCap Industry,6954,-436530.235602
58,Equipe 7,4699,-522430.442444
59,Factorylearn,2761,-899419.655475
60,Pucela,3014,-996914.060043
61,A&C,3919,-1277202.525087
62,Palanca,3218,-1320452.511511
63,Erasmus,1523,-1408865.539724
64,GADZ CREDA,5247,-1413543.716751
65,décUV,3851,-1553350.90498
66,Nom d’équipe,3368,-1975603.594244
67,Vivrela,1918,-2489603.071879
68,J&TS,3388,-3438054.505023
69,Equipe_42,6839,-4328794.291871
70,TEAM257778126,3390,-5065914.947113
71,L'Horizon,3089,-5854100.737244
72,solo factory,3337,-7206593.684825
73,D’or et de platine,3556,-8702601.091491
74,Chad Industries,3556,-9031101.408571
75,équipe sans action,3556,-9031101.408571
76,Les foufous,3568,-9031101.408571
