,Team,Orders Out,Cash
0,HomeIsNotAWorkPlace,1296,"$466,936.45"
1,Lux,1451,"$442,967.65"
2,ElectroFusion innovation Inc.,1067,"$425,449.04"
3,Photovoltamites,1264,"$391,828.40"
4,groupe13,1422,"$330,662.98"
5,Les coquelicots,1540,"$281,907.78"
6,Solairestp,1330,"$273,277.00"
7,L'OBRG,1473,"$258,247.69"
8,The_team,1362,"$231,582.03"
9,Missile Sol-Air,1396,"$210,498.81"
10,SalsaBaguette,1363,"$200,808.79"
11,Solar leaders,1284,"$197,552.31"
12,Équipe__93183,1183,"$176,185.90"
13,Equipe_42,1282,"$150,879.82"
14,Le dernier rang,957,"$106,708.99"
15,Les campagnards,1264,"$99,748.42"
16,GPTeam,1235,"$82,969.92"
17,BRJEUX,937,"$63,285.37"
18,CookieClickerPGM,1565,"$43,428.70"
19,Solary,1428,"$31,156.30"
20,pacyma,1343,"($32,006.41)"
21,LeCercle,1264,"($112,063.60)"
22,Serious team,1209,"($120,273.42)"
23,Campagn'Arts Sibersssois,1202,"($123,848.93)"
24,La Qualiteam,1230,"($137,959.59)"
25,EHTP,966,"($414,173.06)"
26,CapitaineAbandonné,967,"($541,118.97)"
27,Col partners,940,"($629,743.18)"
28,Saison raclette ouverte,518,"($649,265.23)"
29,Panelli 2000,1310,"($950,943.78)"
30,CACIB LargeCap Industry,1153,"($1,167,480.68)"
31,DinoCo,1223,"($1,269,055.85)"
32,Les 4 fantastiques,1279,"($1,270,736.69)"
33,Emily Franquiel,992,"($1,295,974.76)"
34,Harissa,980,"($1,384,390.88)"
35,Châlon’s Limited,958,"($1,635,975.04)"
36,Les Clunsois,980,"($1,688,974.87)"
37,Max Verstappen,980,"($1,695,974.90)"
38,Le Renard,992,"($1,695,975.09)"
39,Erasmus,1130,"($1,747,175.47)"
40,team11,992,"($1,754,685.89)"
41,Les fifrelins,1324,"($1,768,137.65)"
42,Les Backstreet Boyz,1299,"($1,774,139.19)"
43,BR Électricité,980,"($1,782,135.82)"
44,Solar1200,1340,"($1,915,124.79)"
45,Solar Cover,992,"($1,920,114.69)"
46,Palanca,992,"($2,050,474.65)"
47,Vivrela,980,"($2,069,974.70)"
48,Chad Industries,980,"($2,069,974.70)"
49,L'Horizon,980,"($2,069,974.70)"
50,D’or et de platine,980,"($2,069,974.70)"
51,Factorylearn,992,"($2,069,974.71)"
52,Pucela,992,"($2,069,974.71)"
53,Les foufous,992,"($2,069,974.71)"
54,équipe sans action,992,"($2,069,974.71)"
55,Solar Team,980,"($2,082,277.15)"
56,Les foufous2,1326,"($2,136,849.04)"
57,J&TS,992,"($2,171,974.85)"
58,Nom d’équipe,992,"($2,222,474.83)"
59,ANTIBE,1300,"($2,236,514.10)"
60,Cocorico,1254,"($2,250,641.85)"
61,PPM CORP. AND ASSOCIATES,1088,"($2,319,196.46)"
62,PoêleWater,1261,"($2,339,705.62)"
63,solo factory,980,"($2,343,685.64)"
64,Nuclear > Solar,1335,"($2,350,796.79)"
65,xX_K1ll3rC4rd1_Xx,992,"($2,382,164.24)"
66,151160,1258,"($2,383,286.22)"
67,A&C,1070,"($2,398,375.75)"
68,AL-Suppliers,1209,"($2,427,842.52)"
69,ça zinzinule,1387,"($2,439,745.66)"
70,TEAM257778126,980,"($2,461,367.95)"
71,27kiπne,1196,"($2,564,813.62)"
72,HPC 220,949,"($2,812,188.67)"
73,Equipe 7,1297,"($3,120,146.80)"
74,Ninte,1259,"($3,669,200.16)"
75,décUV,1245,"($3,708,911.12)"
76,GADZ CREDA,834,"($4,099,303.31)"
