,Team,Orders Out,Cash
0,groupe13,7870,4995098.023766
1,CookieClickerPGM,6575,4146998.535286
2,Les coquelicots,8103,4068742.23187
3,SalsaBaguette,6567,3946461.681709
4,HomeIsNotAWorkPlace,6377,3863893.84996
5,Photovoltamites,5739,3690810.724837
6,pacyma,7115,3515581.913427
7,Lux,8064,3312552.07139
8,GPTeam,5045,2946864.826603
9,Solairestp,8145,2755548.451183
10,Équipe__93183,6342,2518973.388129
11,La Qualiteam,7553,2279482.442365
12,Les campagnards,6322,2253594.669269
13,Solar leaders,7654,2252365.051934
14,Serious team,7019,2122755.858683
15,Panelli 2000,5495,2098241.160207
16,CapitaineAbandonné,4066,1977664.031859
17,Campagn'Arts Sibersssois,6606,1954122.269013
18,The_team,7309,1651669.606099
19,EHTP,3531,1553027.775661
20,ANTIBE,5240,1517485.407223
21,PPM CORP. AND ASSOCIATES,4752,1395111.471975
22,ElectroFusion innovation Inc.,6076,1384761.229319
23,Harissa,3649,1269616.593667
24,Solary,7961,1185289.909971
25,Les fifrelins,5419,1168734.574898
26,Les Clunsois,3568,1163649.760154
27,LeCercle,6862,1083090.433472
28,Missile Sol-Air,6992,1058346.589447
29,PoêleWater,3540,1041104.51685
30,ça zinzinule,4564,1013752.446737
31,team11,3467,1006093.896745
32,Le Renard,2960,949160.623754
33,Nuclear > Solar,4993,854763.16231
34,Les foufous2,4963,815430.110179
35,151160,4700,769461.558678
36,Solar Cover,3622,752196.482968
37,Solar1200,5305,655245.516816
38,Le dernier rang,5883,646508.428663
39,Saison raclette ouverte,2595,598920.134854
40,CACIB LargeCap Industry,7894,593969.252231
41,Col partners,2704,581932.620087
42,Les 4 fantastiques,5369,522547.164026
43,Châlon’s Limited,3032,509073.400923
44,BR Électricité,3641,469528.390882
45,Les Backstreet Boyz,5479,448930.36381
46,Max Verstappen,3748,431090.407661
47,Cocorico,4489,416313.232981
48,L'OBRG,8177,416205.827717
49,DinoCo,4599,412327.09372
50,Solar Team,2918,401419.927644
51,xX_K1ll3rC4rd1_Xx,3468,290631.250297
52,AL-Suppliers,4921,251904.161914
53,27kiπne,4399,240895.659184
54,Ninte,5015,212476.996955
55,Emily Franquiel,3676,176564.838372
56,BRJEUX,5250,35907.850254
57,HPC 220,3562,-10629.011529
58,Equipe 7,5149,-11930.639243
59,Factorylearn,2948,-136669.887692
60,Pucela,3268,-626914.219078
61,Equipe_42,7701,-699046.618757
62,A&C,4319,-873038.730296
63,GADZ CREDA,5823,-889830.447101
64,Erasmus,1523,-1408865.921262
65,décUV,4075,-1672101.11973
66,Nom d’équipe,3668,-1693104.015787
67,Palanca,3518,-2027890.258199
68,Vivrela,1946,-2395853.434142
69,J&TS,3688,-4138273.732073
70,TEAM257778126,3678,-5706373.61006
71,L'Horizon,3225,-6311600.775781
72,solo factory,3505,-7032406.387564
73,D’or et de platine,3856,-9694101.213167
74,Chad Industries,3844,-9913101.598157
75,équipe sans action,3856,-9913101.608083
76,Les foufous,3868,-9913101.608083
