,Team,Orders Out,Cash
0,groupe13,8210,5178097.91087
1,CACIB LargeCap Industry,8270,4698343.8676
2,CookieClickerPGM,6871,4647498.384933
3,Les coquelicots,8429,4605687.36077
4,SalsaBaguette,6906,4112180.877166
5,HomeIsNotAWorkPlace,6608,4067143.713792
6,pacyma,7455,4059581.81476
7,Lux,8447,4037101.913807
8,Photovoltamites,5945,3587310.570883
9,GPTeam,5211,3143644.68401
10,Équipe__93183,6660,3093973.300799
11,La Qualiteam,7909,3056107.244691
12,Serious team,7389,3042255.6221
13,Solar leaders,7994,3021052.339537
14,Les campagnards,6692,2923344.434402
15,Solairestp,8553,2880548.27284
16,Campagn'Arts Sibersssois,6993,2391372.077239
17,Panelli 2000,5709,2314741.029062
18,CapitaineAbandonné,4240,2189163.945477
19,Solary,8356,2114414.736565
20,Les fifrelins,5625,1879734.442198
21,EHTP,3650,1877277.692177
22,The_team,7624,1673669.347735
23,PPM CORP. AND ASSOCIATES,4980,1664111.325471
24,LeCercle,7174,1607806.507505
25,Missile Sol-Air,7367,1556096.429029
26,Nuclear > Solar,5167,1507263.087409
27,ANTIBE,5424,1502164.954029
28,ElectroFusion innovation Inc.,6357,1467091.811899
29,Harissa,3765,1311016.533038
30,ça zinzinule,4705,1180314.841801
31,Le Renard,3022,1109185.605073
32,team11,3579,1101093.839616
33,Les Clunsois,3688,1027649.644545
34,PoêleWater,3650,1027104.377439
35,L'OBRG,8599,1024330.695242
36,Les 4 fantastiques,5665,1011547.012439
37,BR Électricité,3769,948616.829044
38,Le dernier rang,6230,908538.241599
39,151160,4864,908461.465688
40,Solar1200,5518,864656.913582
41,Col partners,2770,829432.606917
42,Equipe_42,8058,806640.216324
43,Châlon’s Limited,3141,697678.365641
44,Solar Cover,3746,624570.105513
45,BRJEUX,5606,624407.695578
46,Les foufous2,5209,621929.893181
47,DinoCo,4799,615327.034562
48,Max Verstappen,3900,489547.560427
49,Saison raclette ouverte,2701,472920.025172
50,Ninte,5206,472476.904215
51,xX_K1ll3rC4rd1_Xx,3592,459631.182719
52,Solar Team,3006,459232.281224
53,AL-Suppliers,5208,452154.019945
54,27kiπne,4543,385895.587054
55,Les Backstreet Boyz,5708,355065.632335
56,Equipe 7,5323,233569.262028
57,Cocorico,4660,223324.12758
58,Emily Franquiel,3800,191064.729861
59,Factorylearn,3032,-93107.44599
60,HPC 220,3690,-153816.64525
61,GADZ CREDA,6078,-706804.539102
62,A&C,4483,-722202.917743
63,Pucela,3373,-820664.330688
64,Erasmus,1523,-1408866.104302
65,Nom d’équipe,3784,-1571604.224838
66,Palanca,3638,-1687765.35864
67,décUV,4227,-1688101.285136
68,Vivrela,1956,-2358353.593792
69,J&TS,3812,-4020992.678636
70,TEAM257778126,3806,-5877248.777266
71,L'Horizon,3270,-6464100.79868
72,solo factory,3603,-7085219.006845
73,D’or et de platine,3972,-9817601.263482
74,équipe sans action,3980,-9865101.706884
75,Les foufous,3992,-9865101.706884
76,Chad Industries,3972,-9889101.698409
