,Team,Orders Out,Cash
0,SalsaBaguette,1675,"$1,064,751.35"
1,Serious team,1451,"$545,163.85"
2,Photovoltamites,1496,"$470,828.31"
3,Missile Sol-Air,1717,"$435,498.68"
4,Equipe_42,1604,"$399,519.62"
5,Les coquelicots,1867,"$390,097.72"
6,Campagn'Arts Sibersssois,1404,"$369,900.86"
7,Solar leaders,1584,"$353,856.83"
8,HomeIsNotAWorkPlace,1594,"$350,686.34"
9,Les campagnards,1460,"$339,648.34"
10,groupe13,1774,"$332,662.85"
11,GPTeam,1479,"$323,487.20"
12,Le dernier rang,1142,"$312,666.34"
13,LeCercle,1540,"$283,303.46"
14,L'OBRG,1828,"$253,497.56"
15,La Qualiteam,1552,"$242,837.06"
16,CookieClickerPGM,1917,"$231,282.68"
17,Solairestp,1641,"$229,745.56"
18,pacyma,1655,"$223,438.69"
19,ElectroFusion innovation Inc.,1250,"$188,527.03"
20,BRJEUX,987,"$163,285.20"
21,CACIB LargeCap Industry,1504,"$144,615.23"
22,Équipe__93183,1405,"$132,685.72"
23,Lux,1802,"$90,817.47"
24,Solary,1748,"($120,912.45)"
25,The_team,1664,"($217,324.45)"
26,Saison raclette ouverte,628,"($495,265.37)"
27,Col partners,1050,"($577,743.26)"
28,Panelli 2000,1555,"($618,193.93)"
29,CapitaineAbandonné,1131,"($655,744.29)"
30,Les 4 fantastiques,1513,"($831,424.33)"
31,EHTP,1130,"($868,173.35)"
32,Harissa,1142,"($996,391.16)"
33,DinoCo,1439,"($1,045,056.04)"
34,Emily Franquiel,1156,"($1,163,974.90)"
35,Max Verstappen,1156,"($1,163,975.12)"
36,Les Backstreet Boyz,1562,"($1,338,889.40)"
37,Les fifrelins,1581,"($1,402,387.80)"
38,Châlon’s Limited,1120,"($1,503,975.36)"
39,Solar1200,1603,"($1,562,541.68)"
40,Le Renard,1152,"($1,575,975.42)"
41,Les Clunsois,1141,"($1,601,975.22)"
42,Les foufous2,1540,"($1,613,065.50)"
43,AL-Suppliers,1437,"($1,617,092.70)"
44,team11,1156,"($1,622,686.12)"
45,BR Électricité,1156,"($1,648,073.58)"
46,PPM CORP. AND ASSOCIATES,1250,"($1,728,946.94)"
47,Nuclear > Solar,1559,"($1,730,734.55)"
48,ça zinzinule,1632,"($1,767,495.80)"
49,Solar Cover,1156,"($1,788,115.05)"
50,ANTIBE,1563,"($1,807,522.12)"
51,PoêleWater,1419,"($1,848,455.83)"
52,151160,1458,"($1,870,536.42)"
53,Solar Team,1156,"($1,950,277.46)"
54,D’or et de platine,1156,"($2,045,974.83)"
55,Vivrela,1156,"($2,045,974.83)"
56,Chad Industries,1156,"($2,045,974.83)"
57,Factorylearn,1156,"($2,045,974.83)"
58,L'Horizon,1156,"($2,045,974.83)"
59,Pucela,1156,"($2,045,974.83)"
60,Les foufous,1156,"($2,045,974.83)"
61,équipe sans action,1156,"($2,045,974.83)"
62,Cocorico,1472,"($2,156,642.26)"
63,xX_K1ll3rC4rd1_Xx,1149,"($2,168,414.58)"
64,Erasmus,1323,"($2,255,175.62)"
65,Nom d’équipe,1156,"($2,268,475.06)"
66,solo factory,1156,"($2,317,623.27)"
67,TEAM257778126,1156,"($2,360,368.16)"
68,Palanca,1156,"($2,454,974.80)"
69,27kiπne,1430,"($2,564,813.88)"
70,HPC 220,1111,"($2,680,189.00)"
71,Equipe 7,1494,"($2,740,969.98)"
72,J&TS,1156,"($2,915,975.19)"
73,A&C,1288,"($3,181,875.92)"
74,Ninte,1454,"($3,238,638.04)"
75,décUV,1479,"($3,534,911.42)"
76,GADZ CREDA,1053,"($3,838,303.67)"
