,Team,Orders Out,Cash
0,groupe13,4657,"$2,175,099.48"
1,Les coquelicots,4822,"$1,730,033.74"
2,Photovoltamites,3458,"$1,643,749.40"
3,Lux,4548,"$1,582,166.28"
4,HomeIsNotAWorkPlace,3723,"$1,350,435.00"
5,GPTeam,3219,"$1,085,698.77"
6,SalsaBaguette,3675,"$1,063,880.20"
7,Serious team,3764,"$980,349.75"
8,L'OBRG,4711,"$867,207.55"
9,Les campagnards,3271,"$687,859.79"
10,pacyma,3925,"$667,083.55"
11,CookieClickerPGM,3970,"$659,562.76"
12,Missile Sol-Air,3664,"$650,623.07"
13,La Qualiteam,4241,"$631,046.93"
14,EHTP,2234,"$575,778.62"
15,Campagn'Arts Sibersssois,3310,"$560,499.62"
16,Solar leaders,4273,"$506,608.89"
17,LeCercle,3722,"$500,958.84"
18,Solairestp,4390,"$455,589.56"
19,Panelli 2000,3252,"$423,055.07"
20,Équipe__93183,3372,"$391,434.79"
21,ElectroFusion innovation Inc.,3274,"$304,887.89"
22,Solary,4386,"$254,642.23"
23,Harissa,2282,"$237,258.41"
24,Les 4 fantastiques,3133,"$229,111.21"
25,Le Renard,2161,"$171,523.92"
26,Châlon’s Limited,1981,"$121,973.98"
27,Solar1200,3190,"$107,207.47"
28,Col partners,1832,"$94,342.10"
29,Cocorico,2838,"$89,206.99"
30,Le dernier rang,2904,"$84,947.81"
31,BRJEUX,2452,"$64,909.26"
32,Saison raclette ouverte,1546,"$14,421.32"
33,Max Verstappen,2284,"$3,873.89"
34,Equipe_42,4340,"($114,928.63)"
35,PPM CORP. AND ASSOCIATES,2708,"($137,449.23)"
36,CapitaineAbandonné,2217,"($167,084.65)"
37,Les fifrelins,3236,"($247,576.12)"
38,Nuclear > Solar,3089,"($248,173.07)"
39,BR Électricité,2284,"($311,128.64)"
40,DinoCo,2869,"($329,557.20)"
41,Solar Cover,2288,"($344,046.11)"
42,Les Backstreet Boyz,3224,"($389,390.71)"
43,ça zinzinule,3060,"($421,809.03)"
44,Emily Franquiel,2296,"($423,834.00)"
45,team11,2204,"($425,155.43)"
46,Les foufous2,2950,"($452,754.66)"
47,xX_K1ll3rC4rd1_Xx,2140,"($531,685.36)"
48,Les Clunsois,2196,"($539,949.38)"
49,151160,2961,"($611,787.31)"
50,ANTIBE,3254,"($741,898.39)"
51,PoêleWater,2387,"($782,456.74)"
52,CACIB LargeCap Industry,4213,"($786,876.40)"
53,Solar Team,1983,"($806,828.59)"
54,27kiπne,2745,"($973,290.98)"
55,Factorylearn,2033,"($1,187,043.33)"
56,AL-Suppliers,2941,"($1,233,094.01)"
57,HPC 220,2214,"($1,327,940.18)"
58,Erasmus,1523,"($1,408,863.92)"
59,Ninte,3065,"($1,458,888.81)"
60,Palanca,2166,"($1,572,326.46)"
61,Equipe 7,3188,"($1,619,304.43)"
62,A&C,2678,"($1,927,701.70)"
63,Pucela,2149,"($1,932,850.77)"
64,décUV,2807,"($2,181,412.52)"
65,The_team,4424,"($2,321,451.82)"
66,J&TS,2296,"($2,402,102.01)"
67,GADZ CREDA,3272,"($2,640,091.74)"
68,Nom d’équipe,2284,"($2,806,101.71)"
69,Vivrela,1818,"($2,864,601.10)"
70,TEAM257778126,2284,"($4,076,025.51)"
71,L'Horizon,2284,"($4,578,800.48)"
72,D’or et de platine,2284,"($5,062,100.57)"
73,Chad Industries,2284,"($5,062,100.57)"
74,équipe sans action,2296,"($5,062,100.58)"
75,Les foufous,2296,"($5,062,100.58)"
76,solo factory,2284,"($5,505,592.76)"
