,Team,Orders Out,Cash
0,groupe13,6142,3295098.516074
1,Les coquelicots,6375,3083157.172951
2,Photovoltamites,4554,2805061.269374
3,HomeIsNotAWorkPlace,5009,2597894.64471
4,Lux,6058,2547402.748752
5,SalsaBaguette,4839,2408131.060288
6,GPTeam,4154,2335585.381176
7,pacyma,5401,2205082.443028
8,CookieClickerPGM,5223,2065561.662101
9,Serious team,5280,1576973.009733
10,Équipe__93183,4765,1479473.908095
11,Solary,5937,1291790.792785
12,Panelli 2000,4359,1211241.704474
13,CapitaineAbandonné,3148,1181164.40206
14,Solar leaders,5713,1165417.821767
15,Les 4 fantastiques,4098,992235.363131
16,L'OBRG,6250,982831.469914
17,EHTP,2910,957778.092424
18,Solairestp,5982,878088.235245
19,Harissa,2989,774016.862846
20,Missile Sol-Air,5079,752159.662486
21,Les Clunsois,2896,708550.167212
22,PPM CORP. AND ASSOCIATES,3622,673612.08822
23,ANTIBE,4250,660999.040656
24,Le Renard,2642,627485.733977
25,Campagn'Arts Sibersssois,4713,591123.184074
26,Les fifrelins,4267,528735.289548
27,Solar1200,4116,493753.662165
28,ça zinzinule,3819,493440.359452
29,team11,2891,471094.159222
30,ElectroFusion innovation Inc.,4439,460449.306726
31,Les foufous2,3911,397806.177453
32,Châlon’s Limited,2561,382963.590662
33,Cocorico,3670,365719.139774
34,Nuclear > Solar,4030,338513.635034
35,AL-Suppliers,3809,335904.920333
36,Les campagnards,4673,317845.777468
37,La Qualiteam,5793,300045.7933
38,CACIB LargeCap Industry,5860,282220.449515
39,BRJEUX,3533,278720.966429
40,LeCercle,5137,256520.510646
41,Saison raclette ouverte,2101,192920.61351
42,Col partners,2281,159495.435247
43,Solar Cover,2980,138085.730734
44,Les Backstreet Boyz,4254,135045.636316
45,Max Verstappen,2982,134505.27535
46,151160,3836,99461.989061
47,DinoCo,3768,69941.952588
48,Le dernier rang,4206,65564.16706
49,BR Électricité,2993,44000.779134
50,Equipe_42,5826,17334.260087
51,PoêleWater,2990,16105.030379
52,Solar Team,2486,-12704.473959
53,The_team,5794,-70704.711108
54,Emily Franquiel,3016,-164234.703921
55,27kiπne,3573,-298604.018417
56,xX_K1ll3rC4rd1_Xx,2820,-384868.450453
57,HPC 220,2914,-463253.50856
58,Ninte,4076,-554681.477652
59,Equipe 7,4159,-794492.689316
60,Factorylearn,2536,-940294.266595
61,A&C,3455,-1045389.726006
62,Palanca,2858,-1103327.252078
63,décUV,3585,-1277350.767191
64,Erasmus,1523,-1408865.097139
65,Pucela,2744,-1475913.833284
66,GADZ CREDA,4527,-2044840.223333
67,Nom d’équipe,3008,-2091603.061169
68,Vivrela,1888,-2602102.583288
69,J&TS,3040,-2765960.192295
70,TEAM257778126,3030,-4000081.244367
71,L'Horizon,2950,-5567400.667482
72,D’or et de platine,3196,-7195100.969996
73,Chad Industries,3196,-7267101.196499
74,équipe sans action,3196,-7267101.196499
75,Les foufous,3208,-7267101.196499
76,solo factory,3208,-7269593.421719
