,Team,Orders Out,Cash
0,groupe13,5285,2789099.289713
1,Les coquelicots,5456,2355033.416006
2,HomeIsNotAWorkPlace,4227,2092934.709571
3,Photovoltamites,3890,1922749.243864
4,Lux,5151,1848016.036935
5,SalsaBaguette,4104,1513189.943411
6,GPTeam,3559,1379733.559164
7,La Qualiteam,4877,1048046.683554
8,LeCercle,4294,960958.687109
9,Solar leaders,4901,940808.616529
10,CookieClickerPGM,4449,899312.517602
11,Équipe__93183,3966,792934.620214
12,pacyma,4509,664083.325599
13,EHTP,2464,614778.49474
14,PPM CORP. AND ASSOCIATES,3028,578050.499416
15,Panelli 2000,3666,502054.872069
16,Solary,4992,498816.924151
17,ElectroFusion innovation Inc.,3698,496012.630612
18,Les 4 fantastiques,3475,482611.026856
19,Serious team,4384,466724.361119
20,Solairestp,5029,412339.276463
21,Harissa,2522,411858.326592
22,Solar1200,3503,371116.199766
23,BRJEUX,2827,365034.093253
24,Cocorico,3125,362656.931436
25,Le Renard,2331,311598.874344
26,Missile Sol-Air,4182,304310.411003
27,Les Clunsois,2436,289150.438479
28,Nuclear > Solar,3417,274826.774745
29,L'OBRG,5348,257957.320075
30,Le dernier rang,3398,252577.551759
31,Col partners,1957,230776.954262
32,CapitaineAbandonné,2551,209415.081928
33,Saison raclette ouverte,1726,203421.148783
34,Max Verstappen,2514,174865.470467
35,Les campagnards,3801,162034.480362
36,Châlon’s Limited,2181,111723.862123
37,Les fifrelins,3596,74923.647418
38,DinoCo,3179,-69932.414252
39,ça zinzinule,3319,-77371.675962
40,Campagn'Arts Sibersssois,3796,-82250.70938
41,The_team,4956,-119015.428345
42,Les Backstreet Boyz,3584,-141390.985532
43,ANTIBE,3614,-179721.564494
44,BR Électricité,2524,-230101.755318
45,team11,2442,-262655.519561
46,PoêleWater,2587,-418456.922782
47,Les foufous2,3310,-421755.073132
48,xX_K1ll3rC4rd1_Xx,2367,-426117.739062
49,Solar Cover,2528,-439346.304146
50,Emily Franquiel,2524,-464834.160591
51,Solar Team,2143,-534078.815749
52,151160,3271,-591287.477836
53,CACIB LargeCap Industry,4836,-604626.860916
54,27kiπne,3031,-847291.10107
55,AL-Suppliers,3261,-909094.289343
56,HPC 220,2454,-1013940.373037
57,Equipe 7,3530,-1152804.60271
58,Equipe_42,4921,-1187301.672301
59,Palanca,2394,-1270326.626958
60,Ninte,3425,-1285055.701861
61,Erasmus,1523,-1408864.22723
62,A&C,2998,-1612701.825637
63,Pucela,2349,-1798850.907057
64,Factorylearn,2196,-1867856.055235
65,décUV,3077,-1919287.712687
66,GADZ CREDA,3752,-2100078.976248
67,Nom d’équipe,2524,-2250602.050622
68,J&TS,2536,-2538508.665446
69,Vivrela,1838,-2789601.525691
70,TEAM257778126,2524,-3942025.764784
71,L'Horizon,2524,-4824300.527828
72,D’or et de platine,2524,-5794100.674993
73,équipe sans action,2524,-5944100.741039
74,Chad Industries,2524,-5944100.741039
75,Les foufous,2536,-5944100.749006
76,solo factory,2536,-6387592.928539
