,Team,Orders Out,Cash
0,groupe13,8190,5103097.928941
1,CACIB LargeCap Industry,8234,4590343.933491
2,CookieClickerPGM,6845,4538185.926883
3,Les coquelicots,8391,4463187.395209
4,SalsaBaguette,6887,4040930.917609
5,HomeIsNotAWorkPlace,6593,4010893.745554
6,pacyma,7435,3984581.819919
7,Lux,8397,3849601.967948
8,Photovoltamites,5930,3531060.609705
9,GPTeam,5196,3080144.716318
10,Équipe__93183,6642,3026473.307047
11,Serious team,7343,2869755.67586
12,Solar leaders,7944,2833552.405727
13,La Qualiteam,7851,2813107.316975
14,Solairestp,8524,2771798.304123
15,Les campagnards,6653,2756844.487764
16,Panelli 2000,5681,2209741.068125
17,Campagn'Arts Sibersssois,6928,2115809.619683
18,CapitaineAbandonné,4218,2106663.971859
19,Solary,8298,1871414.776513
20,Les fifrelins,5611,1827234.499034
21,EHTP,3634,1817277.726769
22,PPM CORP. AND ASSOCIATES,4966,1611611.355511
23,LeCercle,7148,1510306.520122
24,Nuclear > Solar,5155,1462263.093302
25,ANTIBE,5402,1419664.986602
26,The_team,7566,1416169.422442
27,Missile Sol-Air,7331,1404596.469213
28,ElectroFusion innovation Inc.,6337,1377216.842368
29,Harissa,3757,1281016.54858
30,ça zinzinule,4683,1086439.880326
31,Le Renard,3014,1073623.107771
32,team11,3563,1041093.852066
33,Les Clunsois,3688,1027649.661163
34,PoêleWater,3630,943104.414549
35,BR Électricité,3761,918616.843184
36,Les 4 fantastiques,5629,876547.05215
37,Les foufous2,5179,859429.93992
38,151160,4844,833461.487909
39,Col partners,2770,829432.606917
40,Solar1200,5503,808406.921029
41,Equipe_42,8058,806640.30974
42,Le dernier rang,6193,751975.804609
43,L'OBRG,8513,662080.716328
44,Châlon’s Limited,3131,655678.372399
45,Solar Cover,3730,564570.151541
46,DinoCo,4784,559077.050645
47,BRJEUX,5577,515657.727867
48,Max Verstappen,3890,452047.566966
49,Saison raclette ouverte,2685,444920.057367
50,Ninte,5195,431226.930753
51,Solar Team,2998,425794.817327
52,xX_K1ll3rC4rd1_Xx,3576,399631.203967
53,AL-Suppliers,5189,380904.053446
54,27kiπne,4533,348395.606757
55,Les Backstreet Boyz,5693,298815.678628
56,Equipe 7,5311,188569.291268
57,Cocorico,4645,167074.139719
58,Emily Franquiel,3784,135064.768178
59,Factorylearn,3016,-156294.925877
60,HPC 220,3682,-187254.123309
61,GADZ CREDA,6063,-763054.508793
62,A&C,4463,-797202.889541
63,Pucela,3363,-856664.297014
64,Erasmus,1523,-1408866.058616
65,Nom d’équipe,3776,-1599604.161548
66,décUV,4217,-1725601.251305
67,Palanca,3622,-1747765.337972
68,Vivrela,1955,-2362103.554565
69,J&TS,3796,-4074992.629005
70,TEAM257778126,3798,-5901248.725872
71,L'Horizon,3270,-6464100.792652
72,solo factory,3595,-7118406.476218
73,D’or et de platine,3964,-9845601.251817
74,Chad Industries,3964,-9913101.669585
75,équipe sans action,3964,-9913101.669585
76,Les foufous,3976,-9913101.669585
