,Team,Orders Out,Cash
0,Les coquelicots,5569,2778783.361487
1,groupe13,5427,2672599.239592
2,Photovoltamites,3976,2245249.212698
3,SalsaBaguette,4210,1945189.882173
4,HomeIsNotAWorkPlace,4347,1788434.618293
5,GPTeam,3642,1717858.512286
6,Lux,5290,1698565.966068
7,CookieClickerPGM,4569,1414624.966317
8,LeCercle,4428,1285458.649076
9,pacyma,4650,1192833.280735
10,La Qualiteam,5016,1126296.618886
11,Équipe__93183,4108,1047934.575756
12,Solar leaders,5014,1005158.555313
13,L'OBRG,5490,790457.267735
14,EHTP,2510,787278.471141
15,Le dernier rang,3523,783827.485004
16,Missile Sol-Air,4320,769497.87299
17,Panelli 2000,3770,749054.825409
18,Serious team,4497,735661.777092
19,Solar1200,3593,708616.181886
20,Solairestp,5168,702089.200293
21,Les 4 fantastiques,3565,635610.979229
22,BRJEUX,2927,604846.550108
23,Harissa,2582,501858.306882
24,ElectroFusion innovation Inc.,3804,477700.043439
25,Campagn'Arts Sibersssois,3932,477249.206716
26,CapitaineAbandonné,2619,464415.017408
27,Les campagnards,3939,463321.899778
28,The_team,5088,433546.903303
29,Les fifrelins,3686,412423.612887
30,Cocorico,3197,392656.914058
31,Les Clunsois,2496,368150.419868
32,Le Renard,2365,347473.864481
33,PPM CORP. AND ASSOCIATES,3108,292050.419195
34,Max Verstappen,2574,238009.720712
35,DinoCo,3256,218817.536075
36,Solary,5131,204366.82968
37,Châlon’s Limited,2231,194661.329651
38,ANTIBE,3704,157322.662057
39,Nuclear > Solar,3498,91576.711532
40,Les Backstreet Boyz,3674,88108.937895
41,Col partners,1983,141.515083
42,CACIB LargeCap Industry,4996,-4653.062053
43,BR Électricité,2584,-5557.517075
44,Saison raclette ouverte,1772,-76578.909701
45,team11,2490,-82655.532991
46,Les foufous2,3400,-84255.160593
47,ça zinzinule,3384,-86559.209953
48,PoêleWater,2637,-208456.964294
49,Solar Cover,2576,-271346.349687
50,xX_K1ll3rC4rd1_Xx,2413,-407117.75868
51,151160,3333,-501787.517969
52,Emily Franquiel,2584,-546034.202777
53,Solar Team,2183,-574891.371234
54,Equipe_42,5063,-589489.351817
55,AL-Suppliers,3341,-609094.377828
56,27kiπne,3105,-766291.127727
57,HPC 220,2514,-788940.41026
58,Equipe 7,3620,-1222304.651845
59,Palanca,2454,-1223326.65666
60,Ninte,3515,-1392639.084341
61,Erasmus,1523,-1408864.303538
62,A&C,3062,-1524201.849831
63,Pucela,2389,-1618850.948268
64,Factorylearn,2235,-1712231.161483
65,décUV,3143,-1824412.761815
66,GADZ CREDA,3872,-2363375.92754
67,J&TS,2584,-2392821.226047
68,Nom d’équipe,2584,-2523602.152427
69,Vivrela,1843,-2770851.62753
70,TEAM257778126,2584,-3762025.813434
71,L'Horizon,2584,-4888800.539046
72,D’or et de platine,2584,-5794100.692751
73,équipe sans action,2584,-5944100.773037
74,Les foufous,2584,-5944100.773037
75,Chad Industries,2584,-5944100.773037
76,solo factory,2596,-6387592.960537
