,Team,Orders Out,Cash
0,groupe13,5342,2559849.267823
1,Les coquelicots,5484,2460033.40193
2,HomeIsNotAWorkPlace,4275,2272934.679707
3,Photovoltamites,3913,2008999.233917
4,SalsaBaguette,4147,1687564.914684
5,Lux,5205,1605016.006092
6,GPTeam,3593,1517046.037056
7,La Qualiteam,4931,1250546.658133
8,CookieClickerPGM,4497,1105437.49734
9,Solar leaders,4929,1045808.601539
10,LeCercle,4345,974208.670635
11,pacyma,4565,874083.302155
12,Équipe__93183,4023,835684.602202
13,Solary,5046,701316.898474
14,Panelli 2000,3708,659554.851852
15,EHTP,2475,656028.48773
16,Solairestp,5083,614839.245779
17,Les 4 fantastiques,3511,548611.006531
18,Missile Sol-Air,4236,527060.394276
19,Solar1200,3539,506116.19219
20,Harissa,2546,501858.320454
21,L'OBRG,5405,471707.298594
22,Le dernier rang,3448,465077.522438
23,Serious team,4412,408724.337419
24,BRJEUX,2867,375159.072076
25,Le Renard,2340,347348.871029
26,Les campagnards,3855,308884.447773
27,CapitaineAbandonné,2567,269415.064165
28,Max Verstappen,2538,264683.170959
29,PPM CORP. AND ASSOCIATES,3060,255050.467976
30,Les Clunsois,2460,233150.428684
31,Col partners,1957,230776.947731
32,Cocorico,3151,220156.921647
33,ElectroFusion innovation Inc.,3741,219325.091511
34,Les fifrelins,3632,209923.630079
35,Châlon’s Limited,2201,188098.850012
36,Campagn'Arts Sibersssois,3850,140499.251769
37,The_team,5009,102609.499168
38,DinoCo,3210,46317.562836
39,ça zinzinule,3346,28065.814898
40,Les Backstreet Boyz,3620,-6391.018269
41,ANTIBE,3650,-44903.8774
42,Saison raclette ouverte,1744,-66578.873523
43,Nuclear > Solar,3450,-88423.253792
44,BR Électricité,2548,-140284.061518
45,team11,2454,-217655.524094
46,Les foufous2,3346,-286755.111643
47,CACIB LargeCap Industry,4911,-323402.971869
48,PoêleWater,2607,-334456.941346
49,Emily Franquiel,2548,-380834.174624
50,xX_K1ll3rC4rd1_Xx,2378,-384867.744964
51,Solar Cover,2540,-397346.316707
52,Solar Team,2159,-523703.836808
53,151160,3287,-531287.48704
54,27kiπne,3061,-734791.111171
55,AL-Suppliers,3293,-789094.327871
56,HPC 220,2478,-923940.390277
57,Equipe_42,4978,-947364.249606
58,Equipe 7,3566,-1104304.62162
59,Ninte,3461,-1150889.050192
60,Palanca,2418,-1358326.64119
61,Erasmus,1523,-1408864.257753
62,A&C,3014,-1552701.830326
63,Pucela,2361,-1723850.925527
64,Factorylearn,2212,-1804668.599315
65,décUV,3104,-1971225.235002
66,J&TS,2548,-2502086.806771
67,GADZ CREDA,3800,-2630797.761467
68,Nom d’équipe,2548,-2649602.093695
69,Vivrela,1840,-2782101.566623
70,TEAM257778126,2548,-3870025.786595
71,L'Horizon,2548,-4855800.532912
72,D’or et de platine,2548,-5794100.683388
73,équipe sans action,2548,-5944100.756189
74,Les foufous,2548,-5944100.756189
75,Chad Industries,2548,-5944100.756189
76,solo factory,2560,-6387592.943689
