,Team,Orders Out,Cash
0,groupe13,7678,4924098.076711
1,Les coquelicots,7911,4139445.465048
2,SalsaBaguette,6375,3934296.154052
3,CookieClickerPGM,6413,3651686.099053
4,pacyma,6923,3526581.977424
5,HomeIsNotAWorkPlace,6185,3385393.947624
6,Photovoltamites,5610,3207060.789615
7,Lux,7805,3053002.15515
8,GPTeam,4909,2787634.909891
9,Serious team,6818,2472006.009349
10,Équipe__93183,6162,2461473.440686
11,Solar leaders,7473,2276302.686654
12,Panelli 2000,5351,2144241.22959
13,Solairestp,7908,2109798.538703
14,CapitaineAbandonné,3964,2036164.075338
15,La Qualiteam,7326,2006232.540228
16,Les campagnards,6113,1880344.812307
17,EHTP,3462,1627277.81666
18,Campagn'Arts Sibersssois,6391,1528309.860623
19,PPM CORP. AND ASSOCIATES,4624,1501111.546124
20,LeCercle,6644,1339421.216268
21,Solary,7701,1333740.028734
22,Harissa,3565,1286416.628592
23,ElectroFusion innovation Inc.,5850,1246860.259042
24,ANTIBE,5114,1107123.4834
25,ça zinzinule,4483,1093439.995248
26,Nuclear > Solar,4867,1089263.227313
27,Le Renard,2924,904385.635617
28,Les Clunsois,3496,893649.790418
29,L'OBRG,7902,864830.917047
30,team11,3403,846093.92551
31,Les fifrelins,5271,826734.69221
32,Missile Sol-Air,6719,784471.671794
33,The_team,7106,751294.693756
34,PoêleWater,3470,747104.567133
35,151160,4604,742461.608439
36,BR Électricité,3569,621725.327113
37,Solar1200,5155,539084.101267
38,Solar Cover,3550,488134.033701
39,AL-Suppliers,4741,452904.268412
40,Châlon’s Limited,2971,443655.920747
41,Les Backstreet Boyz,5314,439045.025284
42,Saison raclette ouverte,2533,381920.193562
43,Solar Team,2870,375794.996672
44,Col partners,2642,349432.661992
45,Max Verstappen,3652,336564.49221
46,Les 4 fantastiques,5165,327047.249212
47,xX_K1ll3rC4rd1_Xx,3396,316631.282894
48,Cocorico,4395,316076.794115
49,Le dernier rang,5634,270008.526324
50,27kiπne,4293,208895.699681
51,Les foufous2,4795,185430.218453
52,Emily Franquiel,3592,173764.89995
53,DinoCo,4488,97077.11788
54,BRJEUX,4995,74157.937051
55,Ninte,4907,35977.035831
56,CACIB LargeCap Industry,7654,-12905.669471
57,Equipe 7,5023,-77430.584503
58,HPC 220,3490,-256253.97341
59,Factorylearn,2896,-349294.853539
60,GADZ CREDA,5679,-709892.885774
61,Pucela,3203,-870664.194689
62,A&C,4223,-919929.293434
63,Erasmus,1523,-1408865.814432
64,Equipe_42,7487,-1601796.163495
65,Palanca,3434,-1636327.678461
66,décUV,4005,-1848101.056308
67,Nom d’équipe,3584,-1987103.900655
68,Vivrela,1938,-2422103.336822
69,J&TS,3616,-4180461.098855
70,TEAM257778126,3606,-5756852.689351
71,L'Horizon,3188,-6192100.765105
72,solo factory,3451,-7245406.338587
73,D’or et de platine,3772,-9328101.176142
74,Chad Industries,3772,-9472101.546464
75,Les foufous,3796,-9472101.551297
76,équipe sans action,3784,-9472101.551297
