,Team,Orders Out,Cash
0,groupe13,6974,4025098.268225
1,Les coquelicots,7175,3662688.022744
2,HomeIsNotAWorkPlace,5633,3217394.268037
3,pacyma,6219,3079582.197234
4,SalsaBaguette,5671,3063645.839342
5,Photovoltamites,5113,3056311.025803
6,CookieClickerPGM,5847,2730186.359847
7,Lux,6946,2364602.428441
8,GPTeam,4535,2303437.648302
9,Serious team,6089,2075232.999251
10,CapitaineAbandonné,3572,1889164.241115
11,Équipe__93183,5502,1838973.632054
12,Missile Sol-Air,5911,1710209.404743
13,Solairestp,6983,1684749.358509
14,Panelli 2000,4897,1613741.445585
15,Solar leaders,6631,1452115.484824
16,La Qualiteam,6625,1251545.385248
17,EHTP,3197,1210527.950741
18,Les campagnards,5453,1100595.252389
19,ANTIBE,4718,1094628.967042
20,ElectroFusion innovation Inc.,5241,1042878.727859
21,Harissa,3301,1021816.735924
22,Solary,6884,944577.868196
23,BRJEUX,4278,926408.209148
24,PPM CORP. AND ASSOCIATES,4154,910611.796162
25,team11,3158,822344.043888
26,Nuclear > Solar,4477,820763.414639
27,ça zinzinule,4170,805127.666529
28,Les fifrelins,4801,779234.955286
29,DinoCo,4160,756194.411599
30,Le Renard,2786,719448.180135
31,LeCercle,5968,702473.449967
32,Les 4 fantastiques,4612,688297.555085
33,Le dernier rang,4984,656463.845601
34,PoêleWater,3250,632104.790492
35,Saison raclette ouverte,2335,570920.401838
36,Châlon’s Limited,2771,564528.496441
37,BR Électricité,3305,547180.741348
38,Solar1200,4681,495274.33899
39,Les Clunsois,3208,489649.966656
40,Les Backstreet Boyz,4793,488295.298854
41,Solar Cover,3274,398019.657235
42,Les foufous2,4337,349930.638453
43,Col partners,2478,319995.285829
44,151160,4236,314461.782174
45,L'OBRG,7052,312706.167082
46,Campagn'Arts Sibersssois,5563,310997.724569
47,Cocorico,4053,305294.050796
48,Max Verstappen,3348,283695.812168
49,The_team,6506,256669.988964
50,xX_K1ll3rC4rd1_Xx,3120,148131.406443
51,AL-Suppliers,4222,132654.507552
52,Emily Franquiel,3328,88765.079239
53,Solar Team,2694,85170.238685
54,27kiπne,3963,-12604.170587
55,Ninte,4513,-122022.815637
56,Equipe 7,4627,-525430.410702
57,HPC 220,3226,-570878.765521
58,CACIB LargeCap Industry,6790,-1012342.611722
59,Factorylearn,2731,-1021669.58991
60,Pucela,2978,-1138914.032508
61,GADZ CREDA,5151,-1228324.913369
62,A&C,3855,-1351202.487364
63,décUV,3825,-1397350.883462
64,Erasmus,1523,-1408865.478677
65,Palanca,3170,-1412702.480589
66,Nom d’équipe,3320,-2143603.523249
67,Vivrela,1914,-2504603.010129
68,J&TS,3340,-3466179.419345
69,TEAM257778126,3342,-4631373.23477
70,Equipe_42,6695,-4934793.772514
71,L'Horizon,3059,-5854100.732197
72,solo factory,3333,-7218593.652826
73,D’or et de platine,3508,-8444601.071369
74,Chad Industries,3508,-8590101.36653
75,Les foufous,3520,-8590101.36653
76,équipe sans action,3508,-8590101.36653
