,Team,Orders Out,Cash
0,groupe13,7710,4601098.066472
1,Les coquelicots,7943,4259328.270072
2,CookieClickerPGM,6441,3766811.086049
3,pacyma,6955,3646581.975138
4,SalsaBaguette,6407,3634107.076043
5,HomeIsNotAWorkPlace,6209,3475393.930418
6,Photovoltamites,5629,3278310.77539
7,Lux,7841,3188002.144379
8,GPTeam,4928,2683477.395553
9,Équipe__93183,6192,2573973.43507
10,Serious team,6841,2558255.994221
11,Solairestp,7949,2263548.519365
12,La Qualiteam,7358,2136170.027113
13,CapitaineAbandonné,3980,2096164.071485
14,Panelli 2000,5371,2076241.221227
15,Les campagnards,6142,2001844.790347
16,Solar leaders,7514,1798552.662037
17,EHTP,3473,1668527.814158
18,PPM CORP. AND ASSOCIATES,4646,1583611.540116
19,Harissa,3577,1196416.622526
20,Nuclear > Solar,4885,1156763.217615
21,ANTIBE,5132,1113032.326134
22,ça zinzinule,4483,1093439.995248
23,L'OBRG,7941,1025893.409576
24,LeCercle,6670,993921.207391
25,Solary,7739,992677.50636
26,Les Clunsois,3508,938649.783415
27,Le Renard,2930,930948.134009
28,Les fifrelins,5291,901734.674204
29,ElectroFusion innovation Inc.,5879,881063.366277
30,The_team,7135,879919.675553
31,Campagn'Arts Sibersssois,6427,872872.340419
32,Missile Sol-Air,6760,808471.662368
33,team11,3414,807343.918952
34,PoêleWater,3480,789104.55799
35,BR Électricité,3581,666634.173543
36,Solar1200,5170,595334.095237
37,AL-Suppliers,4773,572904.25244
38,Solar Cover,3562,532144.439953
39,Les Backstreet Boyz,5338,529045.015644
40,Châlon’s Limited,2982,488468.41772
41,151160,4620,469461.597533
42,Saison raclette ouverte,2541,409920.18344
43,Le dernier rang,5665,405508.511374
44,Solar Team,2878,385732.486676
45,Col partners,2650,379432.65427
46,xX_K1ll3rC4rd1_Xx,3408,361631.278242
47,Max Verstappen,3658,359025.424835
48,Cocorico,4410,349226.789451
49,Les 4 fantastiques,5195,313047.236481
50,Les foufous2,4819,275430.198284
51,Emily Franquiel,3604,215764.893438
52,BRJEUX,5031,209157.921772
53,27kiπne,4309,176395.692997
54,DinoCo,4504,157077.112422
55,CACIB LargeCap Industry,7695,147469.311265
56,Ninte,4925,103477.028987
57,Equipe 7,5041,-9930.588383
58,HPC 220,3502,-215316.480071
59,Factorylearn,2903,-320044.859873
60,GADZ CREDA,5703,-619984.035235
61,Pucela,3215,-825664.200593
62,A&C,4239,-1071780.866465
63,Erasmus,1523,-1408865.829693
64,Equipe_42,7523,-1450296.245141
65,Palanca,3446,-1613265.183357
66,décUV,4005,-1848101.069352
67,Nom d’équipe,3596,-1945103.919454
68,Vivrela,1939,-2418353.350921
69,J&TS,3628,-4173429.873017
70,TEAM257778126,3618,-5754738.12254
71,L'Horizon,3200,-6192100.766655
72,solo factory,3459,-7212218.848186
73,D’or et de platine,3784,-9328101.179263
74,équipe sans action,3784,-9472101.551297
75,Chad Industries,3784,-9472101.551297
76,Les foufous,3808,-9472101.555346
