,Team,Orders Out,Cash
0,groupe13,7806,4755098.034579
1,CookieClickerPGM,6521,3922561.057746
2,Les coquelicots,8039,3828976.644618
3,HomeIsNotAWorkPlace,6281,3745393.888203
4,SalsaBaguette,6503,3706539.835239
5,Photovoltamites,5696,3529560.740813
6,pacyma,7051,3275581.931842
7,Lux,7989,3172802.095478
8,GPTeam,4992,2884289.859459
9,Équipe__93183,6282,2754473.40927
10,Solairestp,8065,2455548.47585
11,Panelli 2000,5455,2249741.18186
12,La Qualiteam,7488,2174044.974015
13,Solar leaders,7599,2149115.097851
14,Les campagnards,6262,2004844.704944
15,CapitaineAbandonné,4032,1958164.04923
16,Serious team,6947,1852755.915035
17,Campagn'Arts Sibersssois,6534,1662309.794306
18,EHTP,3508,1466777.7888
19,LeCercle,6789,1440171.193283
20,The_team,7251,1394419.621675
21,PPM CORP. AND ASSOCIATES,4710,1380611.497574
22,ANTIBE,5186,1315258.861389
23,Harissa,3625,1314616.603124
24,Solary,7884,1227802.442052
25,ça zinzinule,4537,1175314.967307
26,Nuclear > Solar,4939,1139263.195572
27,ElectroFusion innovation Inc.,5998,1092261.243102
28,Les Clunsois,3544,1073649.767107
29,Le Renard,2948,978235.628334
30,PoêleWater,3520,957104.527951
31,Les fifrelins,5355,928734.618282
32,team11,3446,927343.903525
33,Missile Sol-Air,6874,875971.627003
34,BRJEUX,5174,745407.883905
35,Les Backstreet Boyz,5431,713544.976079
36,Solar Cover,3598,664175.663411
37,151160,4668,649461.571085
38,Les foufous2,4915,635430.133278
39,BR Électricité,3617,628710.709825
40,Les 4 fantastiques,5311,606547.188409
41,Châlon’s Limited,3011,561030.908802
42,Saison raclette ouverte,2569,507920.15647
43,Col partners,2678,484432.634501
44,xX_K1ll3rC4rd1_Xx,3444,403631.264708
45,DinoCo,4568,397077.103361
46,Solar1200,5233,385245.532223
47,27kiπne,4353,341395.678955
48,Solar Team,2902,334544.94969
49,Cocorico,4451,332776.780622
50,Le dernier rang,5807,327383.455138
51,Max Verstappen,3716,311168.536715
52,CACIB LargeCap Industry,7811,260531.767969
53,Ninte,4979,183977.010151
54,L'OBRG,8057,142393.368872
55,Emily Franquiel,3652,92564.855756
56,AL-Suppliers,4850,-14345.799688
57,HPC 220,3538,-92503.995351
58,Equipe 7,5113,-146930.626353
59,Factorylearn,2933,-197794.880378
60,Pucela,3246,-709414.2138
61,GADZ CREDA,5775,-884721.049902
62,A&C,4287,-992335.585912
63,Equipe_42,7629,-1002046.476363
64,Erasmus,1523,-1408865.890739
65,décUV,4045,-1784601.1024
66,Nom d’équipe,3632,-1819103.971147
67,Palanca,3494,-2074015.232258
68,Vivrela,1944,-2403353.406663
69,J&TS,3664,-4152336.190801
70,TEAM257778126,3654,-5748394.417403
71,L'Horizon,3208,-6235100.771708
72,solo factory,3487,-7103406.373589
73,D’or et de platine,3820,-9586101.196237
74,Chad Industries,3820,-9805101.575954
75,Les foufous,3844,-9805101.587448
76,équipe sans action,3832,-9805101.587448
