,Team,Orders Out,Cash
0,SalsaBaguette,2691,"$1,697,485.14"
1,CACIB LargeCap Industry,2919,"$1,194,944.95"
2,Photovoltamites,2493,"$1,039,999.77"
3,HomeIsNotAWorkPlace,2758,"$971,685.68"
4,Lux,3263,"$939,866.83"
5,groupe13,3325,"$899,912.40"
6,Les coquelicots,3382,"$882,034.49"
7,Missile Sol-Air,2667,"$791,810.85"
8,Équipe__93183,2384,"$740,935.21"
9,CookieClickerPGM,2981,"$622,125.80"
10,La Qualiteam,2870,"$585,724.50"
11,Les campagnards,2320,"$550,897.82"
12,Solairestp,2994,"$538,990.20"
13,GPTeam,2432,"$514,119.21"
14,Campagn'Arts Sibersssois,2300,"$404,437.76"
15,L'OBRG,3294,"$367,958.02"
16,Solar leaders,2851,"$337,309.42"
17,ElectroFusion innovation Inc.,2271,"$278,888.46"
18,LeCercle,2567,"$239,709.22"
19,Solary,2974,"$229,663.25"
20,BRJEUX,1694,"$216,097.19"
21,pacyma,2847,"$103,714.22"
22,Le dernier rang,1991,"$103,550.81"
23,Serious team,2490,"$10,412.95"
24,CapitaineAbandonné,1690,"($43,521.38)"
25,EHTP,1716,"($155,720.92)"
26,Harissa,1742,"($156,941.41)"
27,Panelli 2000,2452,"($184,444.46)"
28,Châlon’s Limited,1558,"($189,088.30)"
29,Col partners,1458,"($196,657.64)"
30,Les 4 fantastiques,2375,"($199,424.82)"
31,Equipe_42,2940,"($201,677.83)"
32,The_team,3170,"($241,387.94)"
33,Le Renard,1741,"($354,525.95)"
34,Saison raclette ouverte,1150,"($381,578.29)"
35,Les Clunsois,1668,"($396,748.57)"
36,Max Verstappen,1756,"($491,315.51)"
37,Solar1200,2475,"($495,104.69)"
38,Cocorico,2191,"($545,055.35)"
39,Nuclear > Solar,2367,"($578,672.70)"
40,Emily Franquiel,1756,"($644,321.14)"
41,Les fifrelins,2444,"($661,575.70)"
42,ANTIBE,2462,"($796,887.39)"
43,team11,1684,"($824,988.56)"
44,PPM CORP. AND ASSOCIATES,2004,"($839,448.35)"
45,DinoCo,2195,"($898,994.15)"
46,Solar Cover,1748,"($926,334.61)"
47,BR Électricité,1756,"($952,017.82)"
48,Les Backstreet Boyz,2457,"($953,640.10)"
49,ça zinzinule,2439,"($972,246.20)"
50,Les foufous2,2238,"($1,089,753.93)"
51,Solar Team,1631,"($1,181,578.08)"
52,PoêleWater,1927,"($1,202,456.34)"
53,AL-Suppliers,2237,"($1,245,093.41)"
54,151160,2258,"($1,402,536.91)"
55,Erasmus,1523,"($1,408,863.25)"
56,27kiπne,2141,"($1,436,790.75)"
57,HPC 220,1686,"($1,549,939.76)"
58,xX_K1ll3rC4rd1_Xx,1675,"($1,552,477.70)"
59,Factorylearn,1674,"($1,618,480.46)"
60,Equipe 7,2378,"($2,018,960.22)"
61,Ninte,2277,"($2,069,888.45)"
62,Pucela,1738,"($2,386,100.48)"
63,décUV,2170,"($2,402,412.13)"
64,J&TS,1756,"($2,425,101.10)"
65,A&C,2010,"($2,436,126.46)"
66,Vivrela,1756,"($2,477,600.39)"
67,Nom d’équipe,1756,"($2,582,600.96)"
68,GADZ CREDA,2216,"($2,584,929.67)"
69,Palanca,1658,"($2,641,351.03)"
70,TEAM257778126,1756,"($3,282,024.94)"
71,D’or et de platine,1756,"($3,739,100.23)"
72,Chad Industries,1756,"($3,739,100.23)"
73,Les foufous,1756,"($3,739,100.23)"
74,équipe sans action,1756,"($3,739,100.23)"
75,L'Horizon,1756,"($3,987,590.06)"
76,solo factory,1756,"($4,182,592.42)"
