,Team,Orders Out,Cash
0,SalsaBaguette,2307,"$1,481,713.48"
1,Photovoltamites,2109,"$607,999.92"
2,groupe13,2761,"$525,912.57"
3,Les coquelicots,2806,"$430,756.15"
4,HomeIsNotAWorkPlace,2326,"$409,185.94"
5,Missile Sol-Air,2325,"$407,248.45"
6,Solary,2473,"$368,815.63"
7,Solairestp,2436,"$350,290.44"
8,LeCercle,2158,"$347,959.37"
9,ElectroFusion innovation Inc.,1839,"$320,698.59"
10,Solar leaders,2335,"$283,809.60"
11,Lux,2732,"$280,017.05"
12,BRJEUX,1410,"$270,909.87"
13,Équipe__93183,2000,"$252,935.38"
14,Campagn'Arts Sibersssois,1940,"$244,775.52"
15,GPTeam,2087,"$184,364.37"
16,Les campagnards,1969,"$157,373.02"
17,pacyma,2398,"$135,625.83"
18,CapitaineAbandonné,1483,"$66,041.52"
19,Le dernier rang,1667,"$65,496.00"
20,CookieClickerPGM,2612,"$3,188.53"
21,La Qualiteam,2330,"($124,249.25)"
22,Col partners,1322,"($172,024.73)"
23,Saison raclette ouverte,988,"($174,578.12)"
24,EHTP,1509,"($175,970.67)"
25,L'OBRG,2733,"($203,791.77)"
26,Panelli 2000,2128,"($227,444.27)"
27,Harissa,1526,"($241,541.34)"
28,Serious team,2063,"($307,274.22)"
29,CACIB LargeCap Industry,2391,"($348,955.73)"
30,Les Clunsois,1476,"($349,975.59)"
31,Châlon’s Limited,1396,"($435,913.25)"
32,Les 4 fantastiques,2073,"($565,924.66)"
33,The_team,2599,"($636,637.58)"
34,Max Verstappen,1540,"($675,074.81)"
35,Le Renard,1525,"($690,225.85)"
36,Cocorico,1931,"($756,455.27)"
37,team11,1511,"($847,311.41)"
38,Emily Franquiel,1540,"($980,821.00)"
39,DinoCo,1925,"($996,243.93)"
40,Les fifrelins,2120,"($1,047,575.57)"
41,Les Backstreet Boyz,2133,"($1,066,639.84)"
42,Solar Cover,1532,"($1,079,084.38)"
43,BR Électricité,1540,"($1,095,927.03)"
44,Solar1200,2165,"($1,134,354.53)"
45,PoêleWater,1747,"($1,149,456.17)"
46,ça zinzinule,2176,"($1,295,496.07)"
47,ANTIBE,2138,"($1,295,512.17)"
48,Nuclear > Solar,2071,"($1,311,672.49)"
49,Erasmus,1523,"($1,408,862.98)"
50,PPM CORP. AND ASSOCIATES,1716,"($1,434,947.90)"
51,Les foufous2,1977,"($1,447,503.64)"
52,AL-Suppliers,1949,"($1,449,093.16)"
53,Solar Team,1487,"($1,480,452.88)"
54,xX_K1ll3rC4rd1_Xx,1486,"($1,548,539.99)"
55,27kiπne,1895,"($1,622,064.10)"
56,Factorylearn,1500,"($1,636,480.31)"
57,151160,1970,"($1,638,536.75)"
58,HPC 220,1472,"($1,766,439.59)"
59,Ninte,2004,"($2,079,971.63)"
60,TEAM257778126,1540,"($2,110,024.75)"
61,Equipe_42,2364,"($2,333,177.04)"
62,Equipe 7,2058,"($2,335,460.01)"
63,Pucela,1540,"($2,416,100.22)"
64,Vivrela,1540,"($2,477,600.16)"
65,L'Horizon,1540,"($2,613,099.90)"
66,A&C,1729,"($2,712,876.34)"
67,décUV,1887,"($2,713,974.48)"
68,J&TS,1540,"($2,737,100.80)"
69,Nom d’équipe,1540,"($2,750,600.64)"
70,Palanca,1540,"($2,812,600.59)"
71,D’or et de platine,1540,"($2,857,100.08)"
72,équipe sans action,1540,"($2,857,100.08)"
73,Chad Industries,1540,"($2,857,100.08)"
74,Les foufous,1540,"($2,857,100.08)"
75,GADZ CREDA,1796,"($2,897,429.39)"
76,solo factory,1540,"($3,300,592.27)"
