,Team,Orders Out,Cash
0,groupe13,6206,3535098.501316
1,Les coquelicots,6439,3321985.270623
2,HomeIsNotAWorkPlace,5081,2716394.602468
3,Lux,6138,2652402.722221
4,Photovoltamites,4621,2552311.235912
5,pacyma,5465,2445082.43702
6,GPTeam,4207,2368740.353406
7,CookieClickerPGM,5271,2271686.644973
8,SalsaBaguette,4903,2235423.833303
9,Solary,6037,1437915.762801
10,CapitaineAbandonné,3182,1308664.386779
11,Panelli 2000,4421,1302241.678695
12,EHTP,2933,1044028.077474
13,Solar leaders,5738,1038917.803126
14,Équipe__93183,4783,1036473.870938
15,Serious team,5352,1033972.964778
16,Solairestp,6013,994338.214752
17,L'OBRG,6335,986768.92613
18,Missile Sol-Air,5172,860909.632268
19,Les 4 fantastiques,4155,855985.339052
20,Harissa,3025,847216.848159
21,PPM CORP. AND ASSOCIATES,3642,748612.082343
22,Campagn'Arts Sibersssois,4807,722060.630818
23,La Qualiteam,5892,702795.761597
24,Les fifrelins,4289,611235.270196
25,Solar1200,4176,610753.646225
26,Les Clunsois,2920,581650.157124
27,CACIB LargeCap Industry,5939,578470.427443
28,Le Renard,2660,577298.228761
29,BRJEUX,3608,562595.940434
30,Les foufous2,3954,561743.620662
31,team11,2913,553594.151789
32,LeCercle,5207,519020.503715
33,Cocorico,3686,425719.136313
34,Nuclear > Solar,4048,406013.628932
35,ça zinzinule,3862,390377.830718
36,Châlon’s Limited,2578,363151.084288
37,ElectroFusion innovation Inc.,4495,320449.290794
38,ANTIBE,4304,310225.557144
39,Equipe_42,5890,286959.234063
40,The_team,5875,284795.229532
41,Saison raclette ouverte,2127,283920.588368
42,Max Verstappen,3018,269231.826696
43,Les Backstreet Boyz,4314,252045.592479
44,Col partners,2299,231120.42542
45,Solar Cover,2998,205898.213878
46,DinoCo,3803,190816.931457
47,Le dernier rang,4294,184396.626664
48,PoêleWater,3020,142104.996669
49,BR Électricité,3017,133818.468003
50,Les campagnards,4762,69095.707358
51,151160,3868,-113538.03248
52,Solar Team,2502,-153829.498049
53,Emily Franquiel,3052,-166534.73068
54,xX_K1ll3rC4rd1_Xx,2844,-294868.4689
55,27kiπne,3619,-337604.036274
56,HPC 220,2938,-381378.517964
57,AL-Suppliers,3838,-431345.12649
58,Ninte,4094,-487181.482735
59,Factorylearn,2558,-849919.295916
60,Equipe 7,4213,-922930.21679
61,Palanca,2894,-1034139.771421
62,décUV,3611,-1247350.773203
63,A&C,3487,-1344389.744345
64,Pucela,2770,-1371726.361445
65,Erasmus,1523,-1408865.127662
66,GADZ CREDA,4575,-1865022.545157
67,Nom d’équipe,3032,-2384103.104755
68,Vivrela,1891,-2590852.634792
69,J&TS,3064,-2751897.736701
70,TEAM257778126,3054,-4101737.523492
71,L'Horizon,2950,-5567400.674643
72,D’or et de platine,3232,-7195100.97463
73,solo factory,3232,-7269593.440265
74,Chad Industries,3220,-7600101.213626
75,équipe sans action,3232,-7708101.215324
76,Les foufous,3244,-7708101.215324
