,Team,Orders Out,Cash
0,groupe13,7646,4804098.08904
1,SalsaBaguette,6343,4057535.23415
2,Les coquelicots,7879,4019562.662114
3,CookieClickerPGM,6387,3542373.609815
4,pacyma,6891,3406581.981799
5,HomeIsNotAWorkPlace,6161,3295393.966398
6,Photovoltamites,5567,3045810.82244
7,Lux,7727,2906752.167138
8,GPTeam,4894,2724134.92521
9,Solairestp,7868,2582798.55528
10,Solar leaders,7432,2569552.713492
11,Serious team,6788,2368881.026697
12,Équipe__93183,6132,2348973.448261
13,Les campagnards,6082,2174594.831878
14,Panelli 2000,5331,2069241.239259
15,La Qualiteam,7293,2030732.555497
16,CapitaineAbandonné,3946,1968664.080366
17,EHTP,3450,1617777.819945
18,PPM CORP. AND ASSOCIATES,4602,1418611.553568
19,Harissa,3553,1241416.634118
20,Campagn'Arts Sibersssois,6319,1236184.897688
21,ElectroFusion innovation Inc.,5844,1224829.024773
22,LeCercle,6612,1219421.228525
23,Solary,7662,1188490.046838
24,ANTIBE,5096,1039714.641841
25,Nuclear > Solar,4849,1021763.233301
26,ça zinzinule,4456,988002.508833
27,Le Renard,2918,904523.137616
28,team11,3393,887093.93272
29,Les Clunsois,3472,848649.798205
30,Les fifrelins,5249,744234.710301
31,PoêleWater,3460,705104.576928
32,L'OBRG,7863,703768.427066
33,151160,4588,682461.620389
34,Missile Sol-Air,6683,632971.683767
35,The_team,7077,622669.713854
36,BR Électricité,3557,576816.481468
37,Châlon’s Limited,2961,531593.424427
38,BRJEUX,4959,514157.95468
39,Solar1200,5131,449084.104933
40,Solar Cover,3538,444123.628232
41,Max Verstappen,3636,438003.557831
42,Solar Team,2862,420857.50719
43,Les Backstreet Boyz,5290,349045.036491
44,AL-Suppliers,4713,347904.271351
45,Saison raclette ouverte,2523,346920.204337
46,Col partners,2632,311245.170366
47,Les 4 fantastiques,5137,273547.263773
48,xX_K1ll3rC4rd1_Xx,3384,271631.28788
49,Cocorico,4380,259826.796063
50,DinoCo,4464,240116.187406
51,Ninte,4889,194977.043849
52,27kiπne,4279,156395.707279
53,Le dernier rang,5603,134508.543298
54,Emily Franquiel,3580,131764.907246
55,Les foufous2,4771,95430.24019
56,Equipe 7,5005,-144930.579447
57,CACIB LargeCap Industry,7614,-171093.147529
58,HPC 220,3478,-297191.465965
59,Factorylearn,2888,-381169.846682
60,GADZ CREDA,5655,-799801.734746
61,Pucela,3182,-949414.180921
62,A&C,4207,-979577.719357
63,Erasmus,1523,-1408865.79917
64,Palanca,3422,-1659390.172782
65,Equipe_42,7451,-1753296.079499
66,décUV,4005,-1848101.044163
67,Nom d’équipe,3572,-1922603.881073
68,Vivrela,1937,-2425853.322658
69,J&TS,3604,-4187492.323909
70,TEAM257778126,3594,-5615967.255379
71,L'Horizon,3180,-6159100.764457
72,solo factory,3441,-7283218.828334
73,D’or et de platine,3760,-9328101.173021
74,Les foufous,3772,-9472101.540848
75,Chad Industries,3760,-9472101.540848
76,équipe sans action,3760,-9472101.540848
