,Team,Orders Out,Cash
0,groupe13,5674,3155849.170965
1,Les coquelicots,5843,2738283.212974
2,Photovoltamites,4171,2472499.142651
3,HomeIsNotAWorkPlace,4539,2356934.509906
4,Lux,5556,2025365.853834
5,GPTeam,3778,1835488.423369
6,SalsaBaguette,4382,1818899.787581
7,CookieClickerPGM,4760,1504687.366725
8,La Qualiteam,5290,1497796.506894
9,pacyma,4888,1354333.194535
10,Équipe__93183,4347,1123684.512568
11,LeCercle,4654,1068958.580618
12,CapitaineAbandonné,2771,1034414.937216
13,Campagn'Arts Sibersssois,4175,1026061.570897
14,Solairestp,5417,1001339.085504
15,Missile Sol-Air,4541,947935.30287
16,ElectroFusion innovation Inc.,3976,944449.950884
17,CACIB LargeCap Industry,5245,929096.785661
18,Les campagnards,4185,923221.74133
19,Panelli 2000,3956,860554.737441
20,BRJEUX,3107,817908.972086
21,Solary,5408,783616.694011
22,PPM CORP. AND ASSOCIATES,3236,772050.325176
23,Serious team,4744,745474.057881
24,EHTP,2613,718528.41351
25,The_team,5326,704859.209484
26,Les 4 fantastiques,3727,695610.888967
27,Solar leaders,5291,663008.441265
28,Harissa,2690,513258.269815
29,L'OBRG,5764,498957.155912
30,Cocorico,3311,418756.885958
31,Le Renard,2442,407873.841285
32,Equipe_42,5292,371072.959774
33,Les Clunsois,2592,365250.389626
34,Le dernier rang,3746,358809.863227
35,Solar1200,3714,346183.841927
36,Max Verstappen,2682,299043.016498
37,Col partners,2055,270141.49824
38,Nuclear > Solar,3631,240326.666342
39,Saison raclette ouverte,1852,203421.013633
40,Châlon’s Limited,2311,167161.289227
41,Les Backstreet Boyz,3836,144608.810862
42,DinoCo,3381,109567.475424
43,Les fifrelins,3830,76423.503916
44,ANTIBE,3866,49502.226808
45,ça zinzinule,3508,-2309.283705
46,team11,2598,-2655.573098
47,AL-Suppliers,3469,-129094.465073
48,Solar Cover,2684,-151046.423489
49,PoêleWater,2727,-163457.049893
50,Les foufous2,3562,-242755.350256
51,Emily Franquiel,2692,-296334.27003
52,151160,3473,-309787.593317
53,BR Électricité,2680,-310736.777073
54,xX_K1ll3rC4rd1_Xx,2516,-315867.800981
55,Solar Team,2247,-409391.464167
56,27kiπne,3241,-711291.178605
57,Ninte,3659,-996055.842323
58,HPC 220,2610,-1014940.488065
59,Equipe 7,3782,-1021804.728042
60,Pucela,2481,-1273850.981489
61,Palanca,2562,-1371326.772219
62,A&C,3206,-1386701.90687
63,Erasmus,1523,-1408864.440892
64,Factorylearn,2308,-1425543.819909
65,décUV,3251,-1757162.836314
66,Nom d’équipe,2680,-2294102.279295
67,GADZ CREDA,4064,-2359251.031496
68,Vivrela,1852,-2737101.806726
69,J&TS,2692,-2941024.510463
70,TEAM257778126,2680,-4060025.935646
71,L'Horizon,2680,-4998300.556419
72,D’or et de platine,2692,-6160100.740746
73,Chad Industries,2680,-6385100.847325
74,équipe sans action,2692,-6385100.8549
75,Les foufous,2692,-6385100.8549
76,solo factory,2692,-6828593.034825
