,Team,Orders Out,Cash
0,groupe13,6782,3954098.327776
1,Les coquelicots,7015,3416688.099003
2,HomeIsNotAWorkPlace,5489,3340394.36787
3,Photovoltamites,5008,3166561.077381
4,SalsaBaguette,5479,3051480.297645
5,CookieClickerPGM,5703,2664811.425028
6,pacyma,6027,2359582.253133
7,Lux,6729,2250552.503494
8,GPTeam,4433,2203312.722045
9,Serious team,5936,1853464.842665
10,Équipe__93183,5322,1781473.690983
11,Panelli 2000,4773,1591741.506344
12,CapitaineAbandonné,3488,1574164.267693
13,Missile Sol-Air,5719,1512359.46559
14,Solar leaders,6450,1460053.042927
15,Solairestp,6750,1445499.428571
16,EHTP,3140,1329777.974698
17,L'OBRG,6836,1143768.727021
18,PPM CORP. AND ASSOCIATES,4026,1016611.869266
19,La Qualiteam,6433,962295.484552
20,Harissa,3229,948616.765323
21,Les campagnards,5273,848845.378602
22,Les Clunsois,3136,805650.017781
23,Solary,6701,737952.956326
24,Le Renard,2756,701235.690498
25,ANTIBE,4610,690175.885115
26,ça zinzinule,4105,676315.202209
27,AL-Suppliers,4126,648654.625881
28,LeCercle,5786,643434.437719
29,team11,3105,623594.05937
30,The_team,6356,619357.580654
31,DinoCo,4078,524793.397047
32,Les fifrelins,4673,512235.035776
33,Châlon’s Limited,2723,489923.521202
34,Solar1200,4555,465388.962748
35,Les foufous2,4220,464180.766078
36,PoêleWater,3200,422104.82776
37,Nuclear > Solar,4369,415763.4609
38,Saison raclette ouverte,2281,381920.442574
39,Les 4 fantastiques,4512,364797.624284
40,151160,4156,347461.829541
41,BRJEUX,4122,341408.254505
42,Campagn'Arts Sibersssois,5393,340560.320011
43,BR Électricité,3233,277727.665839
44,CACIB LargeCap Industry,6623,277720.036331
45,Max Verstappen,3265,219983.331446
46,Cocorico,3963,218781.570414
47,Le dernier rang,4798,218313.917371
48,Solar Cover,3214,173475.436729
49,ElectroFusion innovation Inc.,5007,165378.771682
50,Solar Team,2646,138045.3032
51,Col partners,2424,105120.330591
52,xX_K1ll3rC4rd1_Xx,3060,96131.432271
53,Les Backstreet Boyz,4654,75045.36738
54,27kiπne,3873,15395.866222
55,Emily Franquiel,3268,-121234.883359
56,HPC 220,3154,-230503.687175
57,Ninte,4405,-405022.765182
58,Equipe 7,4537,-477930.36338
59,Factorylearn,2693,-1175794.496919
60,Pucela,2932,-1318726.484832
61,A&C,3775,-1320202.43412
62,Palanca,3110,-1350014.947667
63,décUV,3765,-1354600.853643
64,Erasmus,1523,-1408865.387108
65,GADZ CREDA,5007,-1746996.720692
66,Nom d’équipe,3248,-1912603.404055
67,Vivrela,1908,-2527102.915545
68,J&TS,3280,-3288335.544616
69,TEAM257778126,3270,-4644060.672471
70,L'Horizon,3021,-5733100.720339
71,Equipe_42,6479,-5843792.922952
72,solo factory,3327,-7236593.60287
73,D’or et de platine,3436,-8078601.044347
74,Chad Industries,3436,-8590101.327753
75,équipe sans action,3448,-8590101.334937
76,Les foufous,3460,-8590101.334937
