,Team,Orders Out,Cash
0,Solar leaders,1118,"$538,497.70"
1,HomeIsNotAWorkPlace,1126,"$515,436.57"
2,SalsaBaguette,1192,"$484,626.56"
3,Equipe_42,1090,"$394,669.91"
4,Les campagnards,1155,"$349,560.97"
5,ElectroFusion innovation Inc.,961,"$332,053.32"
6,Photovoltamites,1122,"$300,328.45"
7,The_team,1223,"$267,769.60"
8,Solary,1258,"$254,616.47"
9,L'OBRG,1305,"$214,247.76"
10,LeCercle,1133,"$189,686.45"
11,Missile Sol-Air,1246,"$128,498.89"
12,Le dernier rang,863,"$118,771.57"
13,Serious team,1065,"$112,612.10"
14,Lux,1283,"$109,967.71"
15,Les coquelicots,1348,"$100,407.87"
16,groupe13,1260,"$73,280.22"
17,La Qualiteam,1102,"$70,405.09"
18,BRJEUX,937,"$63,285.46"
19,Équipe__93183,1063,"$59,185.98"
20,CookieClickerPGM,1373,"$54,428.79"
21,Campagn'Arts Sibersssois,1086,"($25,823.77)"
22,CACIB LargeCap Industry,985,"($50,842.40)"
23,Solairestp,1177,"($185,066.64)"
24,CapitaineAbandonné,871,"($316,501.59)"
25,GPTeam,1113,"($338,529.98)"
26,pacyma,1193,"($381,506.31)"
27,EHTP,888,"($648,172.97)"
28,Saison raclette ouverte,476,"($649,265.17)"
29,Col partners,861,"($906,243.12)"
30,Panelli 2000,1166,"($939,943.69)"
31,DinoCo,1105,"($1,110,368.24)"
32,Les 4 fantastiques,1139,"($1,259,549.11)"
33,Emily Franquiel,896,"($1,295,974.68)"
34,Harissa,896,"($1,384,390.73)"
35,Les Clunsois,884,"($1,505,974.69)"
36,Châlon’s Limited,884,"($1,635,974.90)"
37,Erasmus,1030,"($1,674,175.39)"
38,Cocorico,1110,"($1,688,829.19)"
39,Max Verstappen,896,"($1,695,974.81)"
40,Le Renard,896,"($1,695,974.90)"
41,Palanca,896,"($1,736,974.63)"
42,Chad Industries,884,"($1,736,974.65)"
43,L'Horizon,884,"($1,736,974.65)"
44,Vivrela,896,"($1,736,974.65)"
45,Factorylearn,896,"($1,736,974.65)"
46,équipe sans action,896,"($1,736,974.65)"
47,Pucela,896,"($1,736,974.65)"
48,Les foufous,896,"($1,736,974.65)"
49,D’or et de platine,896,"($1,736,974.65)"
50,Nom d’équipe,896,"($1,739,474.67)"
51,A&C,942,"($1,742,375.70)"
52,team11,896,"($1,754,685.76)"
53,BR Électricité,884,"($1,782,135.69)"
54,Les fifrelins,1208,"($1,857,637.57)"
55,Solar1200,1224,"($1,883,187.20)"
56,ANTIBE,1181,"($1,910,763.97)"
57,Les Backstreet Boyz,1173,"($1,913,639.10)"
58,Solar Cover,896,"($1,920,114.51)"
59,solo factory,884,"($2,010,685.58)"
60,Solar Team,896,"($2,082,277.02)"
61,J&TS,896,"($2,171,974.74)"
62,PPM CORP. AND ASSOCIATES,999,"($2,319,196.16)"
63,PoêleWater,1133,"($2,339,705.47)"
64,xX_K1ll3rC4rd1_Xx,896,"($2,382,164.04)"
65,151160,1130,"($2,383,286.09)"
66,TEAM257778126,896,"($2,430,367.86)"
67,ça zinzinule,1243,"($2,442,745.55)"
68,Les foufous2,1234,"($2,467,973.87)"
69,AL-Suppliers,1133,"($2,471,342.39)"
70,Nuclear > Solar,1229,"($2,584,796.65)"
71,HPC 220,864,"($2,812,188.49)"
72,27kiπne,1090,"($2,882,813.49)"
73,Equipe 7,1157,"($3,018,646.64)"
74,décUV,1117,"($3,565,910.96)"
75,Ninte,1115,"($3,669,199.94)"
76,GADZ CREDA,738,"($4,099,303.07)"
