,Team,Orders Out,Cash
0,groupe13,4274,"$2,036,849.59"
1,Les coquelicots,4406,"$1,495,033.95"
2,Lux,4193,"$1,483,316.42"
3,Photovoltamites,3181,"$1,441,999.50"
4,Serious team,3377,"$1,110,099.95"
5,HomeIsNotAWorkPlace,3435,"$1,084,935.18"
6,SalsaBaguette,3417,"$947,420.35"
7,GPTeam,3014,"$946,281.39"
8,Solar leaders,3844,"$614,159.09"
9,Panelli 2000,3027,"$515,305.20"
10,EHTP,2084,"$468,278.70"
11,ElectroFusion innovation Inc.,3021,"$458,825.54"
12,Équipe__93183,3074,"$394,434.90"
13,Missile Sol-Air,3373,"$373,685.66"
14,pacyma,3646,"$293,521.19"
15,La Qualiteam,3866,"$290,567.89"
16,LeCercle,3377,"$271,208.94"
17,Campagn'Arts Sibersssois,2993,"$248,999.83"
18,Harissa,2138,"$225,858.46"
19,L'OBRG,4327,"$193,207.68"
20,The_team,4107,"$190,298.82"
21,CookieClickerPGM,3661,"$172,000.40"
22,Equipe_42,3956,"$156,071.62"
23,Solary,3975,"$150,604.95"
24,CapitaineAbandonné,2050,"$82,665.52"
25,Saison raclette ouverte,1438,"$77,421.43"
26,Les 4 fantastiques,2899,"$64,611.34"
27,BRJEUX,2222,"$60,534.37"
28,Les campagnards,2983,"$30,359.96"
29,Solairestp,4006,"$29,089.75"
30,Le Renard,2051,"$22,911.45"
31,Le dernier rang,2654,"($27,857.05)"
32,Solar1200,3022,"($79,354.95)"
33,Cocorico,2663,"($87,042.97)"
34,Max Verstappen,2140,"($142,032.31)"
35,DinoCo,2683,"($158,494.55)"
36,Châlon’s Limited,1861,"($228,275.95)"
37,Nuclear > Solar,2895,"($268,672.97)"
38,Col partners,1724,"($310,657.84)"
39,Les fifrelins,3020,"($333,076.00)"
40,CACIB LargeCap Industry,3843,"($370,376.15)"
41,PPM CORP. AND ASSOCIATES,2516,"($372,949.03)"
42,BR Électricité,2140,"($428,384.77)"
43,team11,2048,"($440,155.36)"
44,Les Backstreet Boyz,3008,"($540,390.54)"
45,Emily Franquiel,2140,"($550,333.90)"
46,Solar Cover,2132,"($592,952.22)"
47,xX_K1ll3rC4rd1_Xx,2031,"($671,540.54)"
48,ça zinzinule,2887,"($705,371.43)"
49,ANTIBE,3038,"($764,804.50)"
50,PoêleWater,2267,"($810,456.64)"
51,151160,2760,"($889,537.20)"
52,Solar Team,1887,"($981,578.45)"
53,Les foufous2,2734,"($1,049,754.44)"
54,AL-Suppliers,2749,"($1,077,093.87)"
55,Les Clunsois,2052,"($1,079,949.13)"
56,27kiπne,2581,"($1,091,790.92)"
57,HPC 220,2070,"($1,281,940.06)"
58,Erasmus,1523,"($1,408,863.74)"
59,Factorylearn,1929,"($1,577,605.74)"
60,Pucela,2021,"($1,654,850.68)"
61,Ninte,2849,"($1,682,888.71)"
62,Palanca,2010,"($1,712,326.39)"
63,Equipe 7,2954,"($1,735,804.30)"
64,A&C,2470,"($1,974,201.62)"
65,décUV,2633,"($2,257,412.41)"
66,Nom d’équipe,2140,"($2,649,101.52)"
67,GADZ CREDA,2984,"($2,822,544.71)"
68,Vivrela,1806,"($2,909,600.84)"
69,J&TS,2140,"($2,948,101.77)"
70,TEAM257778126,2140,"($3,868,025.35)"
71,L'Horizon,2140,"($4,469,300.44)"
72,Chad Industries,2140,"($4,621,100.48)"
73,D’or et de platine,2140,"($4,621,100.48)"
74,équipe sans action,2140,"($4,621,100.48)"
75,Les foufous,2140,"($4,621,100.48)"
76,solo factory,2140,"($5,064,592.67)"
