,Team,Orders Out,Cash
0,SalsaBaguette,2073,"$1,183,847.98"
1,Missile Sol-Air,2122,"$934,311.02"
2,Solar leaders,2071,"$688,809.72"
3,Photovoltamites,1880,"$586,250.01"
4,BRJEUX,1233,"$519,159.97"
5,Campagn'Arts Sibersssois,1729,"$410,838.14"
6,Lux,2410,"$397,217.20"
7,GPTeam,1870,"$373,329.46"
8,Equipe_42,2106,"$372,766.04"
9,groupe13,2413,"$340,912.68"
10,L'OBRG,2409,"$320,653.64"
11,Solary,2252,"$312,801.79"
12,HomeIsNotAWorkPlace,2062,"$305,186.09"
13,Équipe__93183,1783,"$265,185.49"
14,ElectroFusion innovation Inc.,1615,"$248,714.32"
15,La Qualiteam,2056,"$227,836.82"
16,Le dernier rang,1472,"$219,398.63"
17,Solairestp,2136,"$153,290.57"
18,Les campagnards,1758,"$115,510.63"
19,LeCercle,1920,"$76,459.48"
20,Les coquelicots,2454,"$48,256.30"
21,pacyma,2159,"$11,438.43"
22,CookieClickerPGM,2389,"($9,873.83)"
23,Serious team,1811,"($47,524.05)"
24,The_team,2253,"($188,137.40)"
25,CACIB LargeCap Industry,2079,"($195,955.55)"
26,Harissa,1394,"($349,941.29)"
27,Panelli 2000,1930,"($383,944.15)"
28,CapitaineAbandonné,1360,"($398,895.82)"
29,Saison raclette ouverte,880,"($412,578.04)"
30,Col partners,1222,"($547,024.68)"
31,EHTP,1382,"($642,720.54)"
32,Les 4 fantastiques,1875,"($694,424.56)"
33,DinoCo,1759,"($729,743.79)"
34,Max Verstappen,1408,"($776,072.16)"
35,Châlon’s Limited,1298,"($827,850.68)"
36,Les Clunsois,1346,"($837,475.55)"
37,Le Renard,1393,"($918,225.76)"
38,Emily Franquiel,1408,"($1,023,320.90)"
39,Cocorico,1770,"($1,093,205.16)"
40,Solar Cover,1400,"($1,119,922.76)"
41,Les Backstreet Boyz,1940,"($1,131,389.67)"
42,BR Électricité,1408,"($1,194,424.32)"
43,team11,1383,"($1,195,186.33)"
44,Les fifrelins,1922,"($1,204,075.48)"
45,Solar1200,1981,"($1,209,041.91)"
46,xX_K1ll3rC4rd1_Xx,1370,"($1,325,164.84)"
47,Erasmus,1523,"($1,405,792.81)"
48,ANTIBE,1940,"($1,413,030.24)"
49,Nuclear > Solar,1893,"($1,424,172.34)"
50,ça zinzinule,2010,"($1,521,995.98)"
51,Les foufous2,1829,"($1,583,315.91)"
52,PPM CORP. AND ASSOCIATES,1540,"($1,610,447.59)"
53,PoêleWater,1637,"($1,611,456.08)"
54,Solar Team,1371,"($1,619,327.75)"
55,Factorylearn,1382,"($1,636,480.22)"
56,27kiπne,1746,"($1,669,814.05)"
57,151160,1794,"($1,787,536.65)"
58,TEAM257778126,1408,"($1,966,087.14)"
59,AL-Suppliers,1773,"($2,109,093.01)"
60,HPC 220,1346,"($2,220,939.45)"
61,L'Horizon,1408,"($2,342,099.88)"
62,Ninte,1806,"($2,365,388.23)"
63,D’or et de platine,1408,"($2,416,099.99)"
64,Chad Industries,1408,"($2,416,099.99)"
65,Les foufous,1408,"($2,416,099.99)"
66,équipe sans action,1408,"($2,416,099.99)"
67,Vivrela,1408,"($2,416,100.03)"
68,Pucela,1408,"($2,416,100.06)"
69,J&TS,1408,"($2,737,100.59)"
70,Nom d’équipe,1408,"($2,750,600.44)"
71,Palanca,1408,"($2,812,600.31)"
72,Equipe 7,1872,"($2,836,397.37)"
73,solo factory,1408,"($2,859,592.18)"
74,A&C,1592,"($2,977,626.25)"
75,décUV,1737,"($3,180,974.36)"
76,GADZ CREDA,1557,"($3,655,366.69)"
