,Team,Orders Out,Cash
0,groupe13,6526,3643098.402776
1,Les coquelicots,6759,3333188.220939
2,Photovoltamites,4836,2854561.146413
3,HomeIsNotAWorkPlace,5297,2771894.467824
4,GPTeam,4318,2597802.785991
5,CookieClickerPGM,5511,2571311.522203
6,SalsaBaguette,5223,2511942.94572
7,pacyma,5777,2153082.334886
8,Lux,6445,1885252.602527
9,Équipe__93183,5082,1800473.758769
10,Serious team,5680,1663261.855846
11,Panelli 2000,4607,1555241.588216
12,CapitaineAbandonné,3352,1505164.320575
13,Solar leaders,6114,1387053.127986
14,Missile Sol-Air,5463,1327259.546007
15,Campagn'Arts Sibersssois,5130,1292997.966445
16,Solairestp,6426,1111564.638566
17,EHTP,3048,1020278.025265
18,PPM CORP. AND ASSOCIATES,3856,965111.962892
19,Solary,6405,947403.089038
20,L'OBRG,6600,926018.817049
21,Harissa,3133,920416.805775
22,ANTIBE,4466,765405.15995
23,La Qualiteam,6177,728295.617725
24,team11,3019,626094.100815
25,DinoCo,3960,610434.062604
26,Le Renard,2708,603335.705468
27,Nuclear > Solar,4228,594013.534467
28,Les fifrelins,4503,537735.125313
29,ça zinzinule,3997,521565.257388
30,PoêleWater,3110,520104.923372
31,Col partners,2370,514432.909571
32,Les campagnards,5033,472845.533014
33,Châlon’s Limited,2659,447443.550773
34,Les Clunsois,3040,445650.068582
35,Les foufous2,4073,415930.917155
36,Les Backstreet Boyz,4494,376045.472499
37,BR Électricité,3137,313956.925151
38,Les 4 fantastiques,4332,310797.747761
39,The_team,6125,288482.647838
40,Le dernier rang,4570,282796.529419
41,Solar1200,4381,255503.594068
42,Solar Cover,3118,248474.672169
43,Saison raclette ouverte,2209,237920.519892
44,LeCercle,5512,236934.492526
45,ElectroFusion innovation Inc.,4757,236454.380432
46,Cocorico,3841,182469.098881
47,AL-Suppliers,3998,168654.705028
48,BRJEUX,3882,141408.349226
49,Solar Team,2582,78545.393863
50,xX_K1ll3rC4rd1_Xx,2964,32131.474399
51,151160,4028,10461.888728
52,Emily Franquiel,3172,-37734.814367
53,Max Verstappen,3130,-54588.522686
54,27kiπne,3753,-236104.088453
55,Ninte,4274,-441181.54421
56,HPC 220,3058,-558003.629204
57,Factorylearn,2626,-573544.357497
58,Equipe 7,4393,-632930.296483
59,CACIB LargeCap Industry,6297,-975654.822484
60,Pucela,2860,-1016726.417223
61,A&C,3647,-1307202.343178
62,décUV,3705,-1311850.81656
63,Erasmus,1523,-1408865.265016
64,Palanca,3014,-1534514.873158
65,GADZ CREDA,4815,-1727668.500782
66,Nom d’équipe,3152,-2070603.285127
67,Vivrela,1900,-2557102.785777
68,J&TS,3184,-2681585.411713
69,TEAM257778126,3174,-4074977.215341
70,L'Horizon,2959,-5580600.707227
71,Equipe_42,6191,-7055791.658551
72,solo factory,3319,-7260593.532603
73,D’or et de platine,3340,-7819101.015985
74,Chad Industries,3340,-8149101.2566
75,équipe sans action,3352,-8149101.260257
76,Les foufous,3364,-8149101.260257
