,Team,Orders Out,Cash
0,groupe13,6942,3905098.277752
1,Les coquelicots,7143,3566688.041112
2,SalsaBaguette,5639,3231134.916365
3,CookieClickerPGM,5823,3180123.875049
4,HomeIsNotAWorkPlace,5609,3127394.280758
5,Photovoltamites,5094,2985061.035488
6,pacyma,6187,2959582.214931
7,Lux,6906,2448802.440837
8,GPTeam,4520,2239937.66113
9,Équipe__93183,5472,2027973.642072
10,Serious team,6053,1940233.01116
11,CapitaineAbandonné,3556,1829164.252021
12,Solar leaders,6606,1678052.999674
13,Solairestp,6968,1628499.376563
14,Missile Sol-Air,5876,1572959.414406
15,Panelli 2000,4875,1531241.455759
16,EHTP,3186,1502277.958476
17,La Qualiteam,6596,1130045.403
18,ANTIBE,4700,1027220.117115
19,Harissa,3289,976816.739855
20,Les campagnards,5422,973345.271239
21,ElectroFusion innovation Inc.,5206,911628.728925
22,PPM CORP. AND ASSOCIATES,4134,835611.808047
23,Solary,6850,809640.380702
24,BRJEUX,4242,791408.224258
25,DinoCo,4149,791043.377373
26,team11,3147,781094.045613
27,ça zinzinule,4159,758190.172404
28,Nuclear > Solar,4459,753263.41941
29,L'OBRG,7019,741956.178877
30,Les fifrelins,4779,696734.965262
31,Le Renard,2780,692885.682027
32,Les 4 fantastiques,4592,664797.571762
33,PoêleWater,3240,590104.796639
34,Les Clunsois,3196,587649.978622
35,LeCercle,5936,582473.453755
36,Saison raclette ouverte,2325,535920.413383
37,Châlon’s Limited,2763,531091.000005
38,Le dernier rang,4953,521463.852502
39,BR Électricité,3293,502271.898116
40,Solar1200,4657,405274.344338
41,Les Backstreet Boyz,4769,398295.307659
42,Solar Cover,3262,353110.811567
43,Col partners,2468,281807.791853
44,Les foufous2,4318,278680.656524
45,151160,4220,254461.789558
46,Cocorico,4033,231465.929223
47,Max Verstappen,3332,223734.878345
48,Solar Team,2686,203232.750383
49,Campagn'Arts Sibersssois,5529,170310.243061
50,The_team,6477,128045.001563
51,xX_K1ll3rC4rd1_Xx,3108,124631.410312
52,AL-Suppliers,4206,72654.524661
53,Emily Franquiel,3316,46765.085152
54,27kiπne,3949,-65104.166029
55,Ninte,4495,-189522.80308
56,Equipe 7,4609,-561430.4028
57,CACIB LargeCap Industry,6758,-575342.574499
58,HPC 220,3214,-611816.253897
59,Factorylearn,2723,-1053544.572279
60,Pucela,2968,-1176726.524122
61,GADZ CREDA,5127,-1314770.218508
62,décUV,3821,-1406350.879829
63,A&C,3839,-1407202.476977
64,Erasmus,1523,-1408865.463416
65,Palanca,3158,-1435764.973995
66,Nom d’équipe,3308,-2185603.503541
67,Vivrela,1913,-2508352.994528
68,J&TS,3328,-3473210.645967
69,TEAM257778126,3330,-4633487.809679
70,Equipe_42,6659,-5086293.636798
71,L'Horizon,3051,-5842600.731535
72,solo factory,3332,-7221593.644664
73,D’or et de platine,3496,-8444601.068248
74,Chad Industries,3496,-8590101.355833
75,équipe sans action,3496,-8590101.355833
76,Les foufous,3508,-8590101.355833
