,Team,Orders Out,Cash
0,groupe13,6622,3797098.376697
1,Les coquelicots,6823,3525188.195543
2,HomeIsNotAWorkPlace,5369,3041894.424582
3,Photovoltamites,4879,3015811.131877
4,CookieClickerPGM,5583,2880498.993923
5,pacyma,5873,2513082.305695
6,GPTeam,4367,2476770.265534
7,SalsaBaguette,5319,2451675.687019
8,Lux,6549,2275252.571997
9,Serious team,5752,1933261.836203
10,Équipe__93183,5172,1679473.730324
11,CapitaineAbandonné,3386,1632664.312347
12,Solairestp,6529,1497814.608744
13,Campagn'Arts Sibersssois,5195,1393685.433316
14,Missile Sol-Air,5556,1384109.514412
15,Panelli 2000,4669,1344741.555178
16,L'OBRG,6689,1296393.790948
17,Solar leaders,6198,1153553.101525
18,EHTP,3071,1106528.008883
19,La Qualiteam,6276,967295.575051
20,Harissa,3169,858616.7889
21,Nuclear > Solar,4282,796513.520682
22,Les fifrelins,4567,777735.104006
23,Solary,6477,735028.059133
24,team11,3041,708594.095732
25,ElectroFusion innovation Inc.,4881,701454.363899
26,Le Renard,2720,656460.702455
27,Les campagnards,5122,645595.467542
28,ça zinzinule,4024,627002.742762
29,PPM CORP. AND ASSOCIATES,3920,619111.919288
30,Les Backstreet Boyz,4554,601045.438864
31,DinoCo,4013,584725.712567
32,Les Clunsois,3076,580650.043655
33,Les 4 fantastiques,4392,535797.713537
34,Châlon’s Limited,2683,498236.041136
35,LeCercle,5612,433934.473859
36,ANTIBE,4520,414631.682501
37,BRJEUX,3942,366408.330094
38,Solar1200,4435,350003.580658
39,AL-Suppliers,4046,348654.674858
40,Solar Cover,3142,338292.364905
41,PoêleWater,3140,313104.890878
42,Saison raclette ouverte,2235,220920.486523
43,BR Électricité,3173,199683.453154
44,Cocorico,3889,169169.088246
45,151160,4060,130461.871097
46,Les foufous2,4123,100430.857894
47,Max Verstappen,3184,77711.468784
48,Emily Franquiel,3196,46265.174405
49,The_team,6211,-23767.391682
50,Solar Team,2606,-29142.143218
51,xX_K1ll3rC4rd1_Xx,2988,-29368.537401
52,Col partners,2378,-71567.115913
53,Le dernier rang,4655,-218946.016566
54,27kiπne,3799,-232604.109193
55,Ninte,4315,-409431.567534
56,HPC 220,3094,-435191.153105
57,Factorylearn,2648,-483169.369186
58,CACIB LargeCap Industry,6416,-513529.895362
59,Equipe 7,4429,-584430.314957
60,Pucela,2878,-945726.421326
61,A&C,3679,-1406702.366389
62,Erasmus,1523,-1408865.3108
63,décUV,3715,-1416850.832426
64,GADZ CREDA,4887,-1470223.219297
65,Palanca,3038,-1488389.896487
66,Nom d’équipe,3188,-1944603.328213
67,Vivrela,1903,-2545852.83493
68,J&TS,3208,-2667522.937312
69,TEAM257778126,3210,-4654633.515672
70,L'Horizon,2995,-5580600.708895
71,Equipe_42,6299,-6601292.150333
72,solo factory,3322,-7251593.559443
73,D’or et de platine,3376,-7927101.030093
74,équipe sans action,3376,-8482101.280082
75,Les foufous,3388,-8482101.280082
76,Chad Industries,3376,-8482101.280082
