,Team,Orders Out,Cash
0,groupe13,5642,3035849.173892
1,Les coquelicots,5784,2666533.252885
2,Photovoltamites,4128,2311249.160012
3,HomeIsNotAWorkPlace,4515,2266934.519715
4,SalsaBaguette,4362,2195539.804198
5,Lux,5503,1826615.880503
6,GPTeam,3763,1771988.431243
7,CookieClickerPGM,4737,1405062.375224
8,LeCercle,4622,1391958.591976
9,La Qualiteam,5235,1291546.524413
10,pacyma,4859,1245583.200935
11,Solar leaders,5233,1195508.462373
12,Équipe__93183,4287,1170184.529607
13,CapitaineAbandonné,2737,906914.947273
14,Serious team,4692,890474.106469
15,Solairestp,5387,888839.095159
16,Panelli 2000,3914,846054.757694
17,L'OBRG,5709,845707.189306
18,Missile Sol-Air,4514,837685.30895
19,CACIB LargeCap Industry,5215,816596.797807
20,Campagn'Arts Sibersssois,4123,810249.093677
21,ElectroFusion innovation Inc.,3933,769637.4695
22,Les 4 fantastiques,3691,742110.910467
23,PPM CORP. AND ASSOCIATES,3220,712050.341941
24,Les campagnards,4133,707409.273624
25,Solary,5350,675616.71407
26,EHTP,2590,667778.430511
27,BRJEUX,3067,664783.990515
28,Harissa,2666,620058.280277
29,The_team,5276,486859.240633
30,Cocorico,3283,475156.892342
31,Châlon’s Limited,2301,461973.797567
32,DinoCo,3365,449567.493765
33,Le Renard,2425,440936.347011
34,Les Clunsois,2568,421250.39812
35,Max Verstappen,2658,320771.672338
36,Solar1200,3699,289933.843888
37,Equipe_42,5269,269822.976974
38,Col partners,2047,240141.498255
39,Nuclear > Solar,3615,180326.668171
40,Les fifrelins,3812,160423.518659
41,Le dernier rang,3698,151247.386515
42,Saison raclette ouverte,1834,140421.026563
43,Solar Cover,2660,22653.595017
44,Les Backstreet Boyz,3800,9608.842298
45,ANTIBE,3830,-85315.456521
46,team11,2574,-92655.567689
47,ça zinzinule,3481,-107746.766269
48,AL-Suppliers,3453,-189094.457825
49,Les foufous2,3526,-226255.305728
50,PoêleWater,2707,-247457.03214
51,Emily Franquiel,2668,-252034.256181
52,xX_K1ll3rC4rd1_Xx,2493,-333617.791172
53,BR Électricité,2668,-355645.618158
54,151160,3442,-426037.577057
55,Solar Team,2239,-442828.954039
56,27kiπne,3211,-567291.171701
57,HPC 220,2598,-1059940.475396
58,Ninte,3641,-1063555.834629
59,Equipe 7,3746,-1156804.712167
60,Pucela,2461,-1348850.978693
61,Erasmus,1523,-1408864.410369
62,Palanca,2538,-1461326.752025
63,Factorylearn,2292,-1488731.288367
64,A&C,3174,-1506701.89698
65,décUV,3224,-1825225.318757
66,Nom d’équipe,2668,-2229602.264406
67,GADZ CREDA,4016,-2537532.249031
68,Vivrela,1850,-2744601.767362
69,J&TS,2668,-2800868.206653
70,TEAM257778126,2668,-4096025.920691
71,L'Horizon,2668,-4998300.552938
72,D’or et de platine,2668,-6160100.731352
73,équipe sans action,2668,-6385100.838967
74,Les foufous,2668,-6385100.838967
75,Chad Industries,2668,-6385100.838967
76,solo factory,2680,-6828593.026467
