,Team,Orders Out,Cash
0,SalsaBaguette,2797,"$1,895,442.90"
1,groupe13,3480,"$1,282,912.35"
2,Photovoltamites,2598,"$1,100,749.73"
3,Les campagnards,2416,"$896,372.78"
4,Lux,3410,"$883,916.76"
5,Missile Sol-Air,2761,"$802,060.82"
6,Les coquelicots,3542,"$797,534.40"
7,HomeIsNotAWorkPlace,2878,"$758,685.60"
8,Solar leaders,3001,"$728,309.37"
9,La Qualiteam,3020,"$562,224.44"
10,GPTeam,2527,"$559,554.16"
11,Solairestp,3150,"$536,590.14"
12,BRJEUX,1774,"$503,909.63"
13,CookieClickerPGM,3084,"$495,063.24"
14,Serious team,2610,"$460,412.87"
15,Solary,3124,"$442,163.19"
16,Equipe_42,3100,"$398,322.07"
17,Campagn'Arts Sibersssois,2398,"$383,687.68"
18,ElectroFusion innovation Inc.,2391,"$378,888.40"
19,The_team,3330,"$358,611.90"
20,Équipe__93183,2500,"$349,935.17"
21,L'OBRG,3446,"$237,957.97"
22,LeCercle,2683,"$231,709.17"
23,CapitaineAbandonné,1748,"$173,978.55"
24,Le dernier rang,2081,"$90,113.27"
25,pacyma,2989,"$83,214.17"
26,EHTP,1774,"$10,279.03"
27,Panelli 2000,2542,"$10,055.49"
28,Harissa,1802,"($66,941.43)"
29,Col partners,1499,"($73,657.64)"
30,CACIB LargeCap Industry,3039,"($114,115.11)"
31,Châlon’s Limited,1602,"($161,400.82)"
32,Les 4 fantastiques,2446,"($228,174.87)"
33,Le Renard,1799,"($284,338.46)"
34,Saison raclette ouverte,1196,"($328,578.34)"
35,Max Verstappen,1816,"($336,971.26)"
36,Les Clunsois,1728,"($419,348.59)"
37,Solar1200,2565,"($490,604.74)"
38,Cocorico,2262,"($531,805.38)"
39,team11,1744,"($612,957.33)"
40,Les Backstreet Boyz,2547,"($616,140.15)"
41,DinoCo,2269,"($639,494.22)"
42,Nuclear > Solar,2448,"($670,922.73)"
43,ça zinzinule,2510,"($705,996.23)"
44,BR Électricité,1816,"($727,473.59)"
45,Les fifrelins,2534,"($768,575.74)"
46,Les foufous2,2310,"($819,754.00)"
47,Emily Franquiel,1816,"($853,821.19)"
48,Solar Cover,1808,"($857,834.67)"
49,AL-Suppliers,2317,"($945,093.45)"
50,Solar Team,1671,"($1,014,390.63)"
51,PPM CORP. AND ASSOCIATES,2084,"($1,023,948.47)"
52,151160,2338,"($1,102,536.95)"
53,PoêleWater,1977,"($1,135,456.39)"
54,ANTIBE,2552,"($1,245,843.21)"
55,HPC 220,1746,"($1,324,939.79)"
56,xX_K1ll3rC4rd1_Xx,1727,"($1,353,102.77)"
57,27kiπne,2215,"($1,404,290.78)"
58,Erasmus,1523,"($1,408,863.33)"
59,Factorylearn,1689,"($1,573,480.50)"
60,Equipe 7,2468,"($2,124,460.29)"
61,Ninte,2367,"($2,175,388.49)"
62,A&C,2090,"($2,207,626.49)"
63,Pucela,1763,"($2,311,100.54)"
64,décUV,2250,"($2,398,412.17)"
65,Palanca,1706,"($2,460,913.63)"
66,Vivrela,1779,"($2,466,350.45)"
67,GADZ CREDA,2336,"($2,841,929.76)"
68,Nom d’équipe,1816,"($2,885,601.06)"
69,J&TS,1816,"($3,121,101.23)"
70,TEAM257778126,1816,"($3,282,025.01)"
71,équipe sans action,1816,"($3,739,100.27)"
72,Les foufous,1816,"($3,739,100.27)"
73,Chad Industries,1816,"($3,739,100.27)"
74,D’or et de platine,1816,"($3,739,100.27)"
75,solo factory,1816,"($4,182,592.46)"
76,L'Horizon,1816,"($4,433,090.17)"
