,Team,Orders Out,Cash
0,groupe13,5189,2429099.316609
1,Les coquelicots,5328,2153033.490922
2,Photovoltamites,3804,2104249.275065
3,HomeIsNotAWorkPlace,4155,1974434.743828
4,SalsaBaguette,4038,1713089.997081
5,GPTeam,3506,1570808.597405
6,Lux,5058,1499266.066538
7,L'OBRG,5253,1367707.361443
8,LeCercle,4209,1085208.717457
9,pacyma,4420,1061333.370651
10,CACIB LargeCap Industry,4769,948123.247852
11,Solar leaders,4781,943808.66219
12,La Qualiteam,4783,908546.720701
13,Équipe__93183,3876,833434.647268
14,CapitaineAbandonné,2483,830415.154752
15,EHTP,2418,810778.530355
16,CookieClickerPGM,4377,768125.05975
17,Panelli 2000,3604,712554.905696
18,Le dernier rang,3323,657767.604939
19,Les 4 fantastiques,3421,550611.057546
20,Harissa,2486,473658.341677
21,BRJEUX,2767,468346.621076
22,Missile Sol-Air,4098,452247.938635
23,Solairestp,4935,451339.319814
24,ElectroFusion innovation Inc.,3632,431450.164939
25,Solary,4898,426816.976543
26,PPM CORP. AND ASSOCIATES,2980,398050.524689
27,Les campagnards,3719,374322.035307
28,Serious team,4275,341349.449483
29,Châlon’s Limited,2151,330161.385186
30,Le Renard,2297,322823.883178
31,Les Clunsois,2400,225050.449389
32,Max Verstappen,2478,201538.920255
33,Col partners,1947,193276.954277
34,Cocorico,3079,190156.937322
35,Solar1200,3449,168616.219944
36,Campagn'Arts Sibersssois,3715,116874.355816
37,Saison raclette ouverte,1700,112421.164325
38,Les Backstreet Boyz,3530,99109.058935
39,Nuclear > Solar,3366,83576.792985
40,team11,2394,-117655.495327
41,Les fifrelins,3542,-127576.317757
42,AL-Suppliers,3213,-213094.223713
43,ça zinzinule,3276,-241309.155558
44,DinoCo,3132,-246182.372276
45,Solar Cover,2480,-349646.246067
46,BR Électricité,2488,-364828.29014
47,ANTIBE,3560,-381948.086319
48,PoêleWater,2557,-401456.890038
49,The_team,4877,-449952.806686
50,Emily Franquiel,2488,-462534.133664
51,151160,3209,-490787.445829
52,xX_K1ll3rC4rd1_Xx,2321,-547117.721435
53,Les foufous2,3256,-624255.00655
54,Solar Team,2119,-634391.283958
55,27kiπne,2985,-821291.080227
56,Factorylearn,2171,-1088980.985165
57,HPC 220,2418,-1148940.3413
58,Equipe 7,3476,-1355304.581943
59,Palanca,2358,-1405326.607615
60,Erasmus,1523,-1408864.181446
61,Ninte,3371,-1486305.670549
62,A&C,2934,-1521701.798012
63,Equipe_42,4835,-1548114.042663
64,décUV,3035,-1891662.684937
65,Pucela,2309,-1918850.87439
66,GADZ CREDA,3680,-2367500.818327
67,Nom d’équipe,2488,-2376602.001753
68,J&TS,2488,-2684196.092306
69,Vivrela,1835,-2800851.463804
70,TEAM257778126,2488,-4050025.72619
71,L'Horizon,2488,-4747800.519976
72,D’or et de platine,2488,-5534600.653812
73,Chad Industries,2488,-5836100.712436
74,Les foufous,2488,-5836100.712436
75,équipe sans action,2488,-5836100.712436
76,solo factory,2500,-6279592.899936
