,Team,Orders Out,Cash
0,SalsaBaguette,2413,"$1,336,471.22"
1,Photovoltamites,2211,"$819,499.88"
2,HomeIsNotAWorkPlace,2446,"$707,685.89"
3,Lux,2879,"$533,066.99"
4,groupe13,2918,"$465,662.52"
5,Le dernier rang,1757,"$451,433.46"
6,Solar leaders,2471,"$443,809.56"
7,Les campagnards,2065,"$427,247.97"
8,BRJEUX,1495,"$418,659.82"
9,Missile Sol-Air,2419,"$410,498.43"
10,L'OBRG,2895,"$403,708.18"
11,La Qualiteam,2480,"$295,224.66"
12,CookieClickerPGM,2715,"$250,750.97"
13,Les coquelicots,2966,"$240,664.90"
14,pacyma,2544,"$213,125.80"
15,GPTeam,2176,"$212,281.82"
16,Campagn'Arts Sibersssois,2038,"$194,025.46"
17,Solairestp,2586,"$177,890.37"
18,Équipe__93183,2106,"$174,435.33"
19,Serious team,2183,"$120,225.69"
20,ElectroFusion innovation Inc.,1935,"($10,111.35)"
21,The_team,2759,"($36,637.73)"
22,Col partners,1349,"($70,774.74)"
23,Solary,2607,"($104,884.45)"
24,EHTP,1567,"($161,470.72)"
25,Panelli 2000,2218,"($174,444.31)"
26,Harissa,1586,"($213,341.36)"
27,LeCercle,2270,"($253,040.67)"
28,CACIB LargeCap Industry,2529,"($267,554.85)"
29,Les Clunsois,1526,"($334,475.60)"
30,Châlon’s Limited,1440,"($408,225.77)"
31,Max Verstappen,1600,"($450,530.56)"
32,Saison raclette ouverte,1034,"($454,578.18)"
33,Le Renard,1585,"($465,225.89)"
34,Les 4 fantastiques,2163,"($482,924.70)"
35,CapitaineAbandonné,1541,"($602,271.11)"
36,Cocorico,2001,"($664,155.30)"
37,DinoCo,1999,"($736,744.00)"
38,Emily Franquiel,1600,"($770,821.04)"
39,Les fifrelins,2210,"($811,575.60)"
40,team11,1571,"($845,311.43)"
41,Solar1200,2241,"($861,604.59)"
42,Solar Cover,1592,"($863,334.44)"
43,BR Électricité,1600,"($871,382.79)"
44,Nuclear > Solar,2151,"($1,011,672.55)"
45,ça zinzinule,2248,"($1,025,496.10)"
46,ANTIBE,2228,"($1,120,202.33)"
47,PPM CORP. AND ASSOCIATES,1796,"($1,134,948.03)"
48,AL-Suppliers,2029,"($1,149,093.21)"
49,Les Backstreet Boyz,2223,"($1,172,139.92)"
50,Les foufous2,2049,"($1,177,503.73)"
51,Solar Team,1527,"($1,313,265.44)"
52,151160,2050,"($1,338,536.79)"
53,Erasmus,1523,"($1,408,863.05)"
54,PoêleWater,1797,"($1,415,456.23)"
55,HPC 220,1530,"($1,548,939.62)"
56,xX_K1ll3rC4rd1_Xx,1538,"($1,560,665.06)"
57,27kiπne,1965,"($1,613,290.69)"
58,Factorylearn,1553,"($1,636,480.35)"
59,Equipe_42,2524,"($1,733,177.33)"
60,Ninte,2078,"($2,230,138.34)"
61,Pucela,1600,"($2,416,100.29)"
62,Equipe 7,2144,"($2,453,460.09)"
63,Vivrela,1600,"($2,477,600.22)"
64,A&C,1802,"($2,510,626.38)"
65,TEAM257778126,1600,"($2,553,024.78)"
66,décUV,1962,"($2,590,412.03)"
67,L'Horizon,1600,"($2,651,099.91)"
68,J&TS,1600,"($2,737,100.90)"
69,Nom d’équipe,1600,"($2,750,600.74)"
70,Palanca,1600,"($2,812,600.71)"
71,GADZ CREDA,1892,"($3,090,929.46)"
72,D’or et de platine,1600,"($3,298,100.12)"
73,Les foufous,1600,"($3,298,100.12)"
74,Chad Industries,1600,"($3,298,100.12)"
75,équipe sans action,1600,"($3,298,100.12)"
76,solo factory,1600,"($3,741,592.31)"
