,Team,Orders Out,Cash
0,groupe13,8190,5103097.921089
1,CACIB LargeCap Industry,8234,4590343.910308
2,CookieClickerPGM,6845,4538185.911681
3,Les coquelicots,8410,4534437.375508
4,HomeIsNotAWorkPlace,6608,4067143.723705
5,pacyma,7455,4059581.815544
6,SalsaBaguette,6887,4040930.902256
7,Lux,8397,3849601.951361
8,Photovoltamites,5945,3587310.583214
9,GPTeam,5211,3143644.694366
10,Équipe__93183,6642,3026473.303277
11,Serious team,7366,2956005.646172
12,Solar leaders,7969,2927302.369171
13,Les campagnards,6682,2878344.459744
14,La Qualiteam,7851,2813107.296553
15,Solairestp,8524,2771798.290474
16,Panelli 2000,5695,2262241.047516
17,Campagn'Arts Sibersssois,6961,2255122.09611
18,CapitaineAbandonné,4229,2147913.957427
19,Solary,8327,1992914.753748
20,EHTP,3642,1847277.708624
21,Les fifrelins,5611,1827234.478957
22,PPM CORP. AND ASSOCIATES,4980,1664111.334875
23,LeCercle,7174,1607806.510579
24,Nuclear > Solar,5167,1507263.088873
25,ANTIBE,5413,1460914.968977
26,The_team,7566,1416169.401872
27,Missile Sol-Air,7331,1404596.453903
28,ElectroFusion innovation Inc.,6337,1377216.831341
29,Harissa,3765,1311016.53787
30,ça zinzinule,4694,1133377.360084
31,Le Renard,3020,1100185.606136
32,team11,3571,1071093.845025
33,Les Clunsois,3688,1027649.652854
34,PoêleWater,3640,985104.395341
35,Les 4 fantastiques,5647,944047.030042
36,BR Électricité,3761,918616.837774
37,Le dernier rang,6230,908538.261775
38,151160,4854,870961.475558
39,Les foufous2,5179,859429.926146
40,L'OBRG,8556,843205.702912
41,Col partners,2770,829432.606917
42,Solar1200,5503,808406.917491
43,Equipe_42,8058,806640.263032
44,Châlon’s Limited,3131,655678.369711
45,BRJEUX,5606,624407.705256
46,Solar Cover,3738,594570.127613
47,DinoCo,4784,559077.044196
48,Max Verstappen,3900,489547.562128
49,Solar Team,3006,459232.293084
50,Saison raclette ouverte,2685,444920.0462
51,Ninte,5195,431226.920906
52,xX_K1ll3rC4rd1_Xx,3584,429631.192429
53,AL-Suppliers,5189,380904.040581
54,Les Backstreet Boyz,5708,355065.654975
55,27kiπne,4533,348395.599362
56,Equipe 7,5323,233569.271274
57,Cocorico,4645,167074.134722
58,Emily Franquiel,3792,163064.748105
59,Factorylearn,3024,-123107.436456
60,HPC 220,3682,-187254.131276
61,A&C,4473,-759702.904883
62,GADZ CREDA,6063,-763054.520246
63,Pucela,3371,-826664.314308
64,Erasmus,1523,-1408866.08909
65,Nom d’équipe,3776,-1599604.183341
66,Palanca,3630,-1717765.349155
67,décUV,4217,-1725601.263366
68,Vivrela,1955,-2362103.567684
69,J&TS,3804,-4044992.654343
70,TEAM257778126,3806,-5877248.760483
71,L'Horizon,3270,-6464100.794694
72,solo factory,3595,-7118406.486862
73,D’or et de platine,3964,-9845601.255726
74,Chad Industries,3972,-9889101.689149
75,équipe sans action,3972,-9889101.689149
76,Les foufous,3984,-9889101.689149
