,Team,Orders Out,Cash
0,groupe13,7582,4564098.10015
1,CookieClickerPGM,6333,3870936.136692
2,HomeIsNotAWorkPlace,6113,3869894.008647
3,SalsaBaguette,6279,3817613.376319
4,Les coquelicots,7815,3779797.062514
5,Photovoltamites,5524,3760560.860881
6,Lux,7652,3276702.198364
7,pacyma,6827,3166581.996819
8,GPTeam,4860,2888322.45136
9,Équipe__93183,6072,2425473.469289
10,Solar leaders,7353,2334802.736827
11,Solairestp,7790,2290298.582439
12,La Qualiteam,7228,2255295.088903
13,Serious team,6733,2162256.06603
14,Les campagnards,6022,1925844.867373
15,Panelli 2000,5289,1911741.256472
16,CapitaineAbandonné,3912,1841164.093688
17,EHTP,3427,1531527.827971
18,Les fifrelins,5207,1425734.750662
19,PPM CORP. AND ASSOCIATES,4560,1261111.572506
20,Campagn'Arts Sibersssois,6249,1208809.93397
21,ElectroFusion innovation Inc.,5813,1204727.475726
22,Harissa,3529,1151416.641576
23,ça zinzinule,4429,1149565.025945
24,LeCercle,6544,1142421.237825
25,team11,3371,971093.944094
26,The_team,7019,906919.75973
27,Le Renard,2906,906898.142224
28,ANTIBE,5060,904896.959548
29,Solary,7585,899802.568804
30,BRJEUX,4889,892657.983981
31,Nuclear > Solar,4813,886763.248803
32,Missile Sol-Air,6603,835721.709113
33,Les Clunsois,3448,758649.81613
34,L'OBRG,7785,736580.954743
35,Les foufous2,4726,631180.28928
36,PoêleWater,3440,621104.598478
37,Solar Cover,3514,613802.819646
38,BR Électricité,3533,583298.792527
39,151160,4556,562461.632562
40,Châlon’s Limited,2940,494300.931076
41,Saison raclette ouverte,2505,391920.227585
42,Les 4 fantastiques,5079,357547.291885
43,Solar Team,2846,353982.527069
44,xX_K1ll3rC4rd1_Xx,3360,333131.300202
45,Max Verstappen,3604,318081.687484
46,DinoCo,4449,302665.679212
47,Les Backstreet Boyz,5243,280795.063542
48,Le dernier rang,5541,277358.583319
49,27kiπne,4249,269895.72138
50,Solar1200,5083,269084.116674
51,Col partners,2614,239620.188813
52,Cocorico,4343,177592.427046
53,Emily Franquiel,3556,176064.924189
54,Ninte,4853,166477.058477
55,AL-Suppliers,4653,122904.283236
56,Equipe 7,4969,-279930.56581
57,HPC 220,3454,-379066.448725
58,Factorylearn,2873,-442294.831532
59,CACIB LargeCap Industry,7537,-480093.095679
60,GADZ CREDA,5607,-979619.427988
61,Pucela,3161,-1028164.164411
62,A&C,4175,-1098874.577527
63,Erasmus,1523,-1408865.768647
64,Palanca,3398,-1527515.159073
65,décUV,3985,-1923101.019814
66,Nom d’équipe,3548,-2006603.841923
67,Equipe_42,7379,-2056295.904453
68,Vivrela,1934,-2433353.294134
69,J&TS,3580,-3988554.771667
70,TEAM257778126,3570,-5177196.388237
71,L'Horizon,3180,-6159100.761104
72,solo factory,3423,-7354218.806131
73,D’or et de platine,3736,-9328101.166094
74,Les foufous,3748,-9472101.527265
75,Chad Industries,3736,-9472101.527265
76,équipe sans action,3736,-9472101.527265
