,Team,Orders Out,Cash
0,SalsaBaguette,2285,"$1,399,330.67"
1,pacyma,2374,"$795,625.84"
2,Photovoltamites,2085,"$517,999.93"
3,groupe13,2729,"$405,912.57"
4,Missile Sol-Air,2305,"$325,310.96"
5,HomeIsNotAWorkPlace,2302,"$319,185.95"
6,Les coquelicots,2774,"$310,756.16"
7,Solary,2452,"$298,690.64"
8,LeCercle,2137,"$269,209.38"
9,ElectroFusion innovation Inc.,1815,"$260,307.97"
10,Solairestp,2406,"$237,790.45"
11,L'OBRG,2703,"$236,708.25"
12,La Qualiteam,2300,"$206,836.70"
13,BRJEUX,1392,"$203,409.88"
14,Solar leaders,2311,"$193,809.61"
15,Les campagnards,1948,"$191,973.03"
16,Équipe__93183,1978,"$170,435.39"
17,Lux,2702,"$167,517.07"
18,Campagn'Arts Sibersssois,1918,"$157,838.03"
19,Serious team,2039,"$135,225.80"
20,GPTeam,2071,"$117,864.37"
21,CapitaineAbandonné,1472,"$25,229.03"
22,Le dernier rang,1649,"($11,691.49)"
23,CookieClickerPGM,2592,"($80,311.45)"
24,Saison raclette ouverte,980,"($202,578.11)"
25,Col partners,1312,"($209,524.73)"
26,EHTP,1498,"($217,220.66)"
27,Harissa,1514,"($286,541.34)"
28,Panelli 2000,2110,"($294,944.26)"
29,Les Clunsois,1466,"($387,475.59)"
30,CACIB LargeCap Industry,2379,"($393,955.69)"
31,Châlon’s Limited,1386,"($474,100.75)"
32,Les 4 fantastiques,2055,"($544,424.65)"
33,Max Verstappen,1528,"($558,583.66)"
34,Emily Franquiel,1528,"($731,620.99)"
35,Le Renard,1513,"($735,225.85)"
36,The_team,2568,"($752,887.55)"
37,Cocorico,1915,"($816,455.26)"
38,team11,1499,"($892,311.41)"
39,ça zinzinule,2158,"($966,996.06)"
40,Les Backstreet Boyz,2115,"($1,026,139.83)"
41,DinoCo,1909,"($1,049,493.92)"
42,Les fifrelins,2102,"($1,073,575.56)"
43,Solar Cover,1520,"($1,121,084.37)"
44,BR Électricité,1528,"($1,140,835.87)"
45,Solar1200,2154,"($1,181,292.02)"
46,PoêleWater,1737,"($1,191,456.15)"
47,Solar Team,1479,"($1,290,890.37)"
48,ANTIBE,2120,"($1,291,303.83)"
49,Nuclear > Solar,2053,"($1,379,172.47)"
50,Erasmus,1523,"($1,408,862.96)"
51,PPM CORP. AND ASSOCIATES,1700,"($1,494,947.87)"
52,Les foufous2,1962,"($1,503,753.62)"
53,AL-Suppliers,1933,"($1,509,093.15)"
54,xX_K1ll3rC4rd1_Xx,1475,"($1,589,352.48)"
55,27kiπne,1895,"($1,622,064.09)"
56,Factorylearn,1489,"($1,636,480.30)"
57,151160,1954,"($1,698,536.74)"
58,HPC 220,1460,"($1,811,439.58)"
59,TEAM257778126,1528,"($1,968,524.74)"
60,Ninte,1986,"($2,147,054.95)"
61,Equipe 7,2040,"($2,402,960.00)"
62,Pucela,1528,"($2,416,100.21)"
63,Equipe_42,2332,"($2,453,176.98)"
64,Vivrela,1528,"($2,477,600.15)"
65,L'Horizon,1528,"($2,613,099.90)"
66,A&C,1714,"($2,617,626.33)"
67,J&TS,1528,"($2,737,100.78)"
68,Nom d’équipe,1528,"($2,750,600.63)"
69,décUV,1872,"($2,766,286.97)"
70,Palanca,1528,"($2,812,600.56)"
71,D’or et de platine,1528,"($2,857,100.07)"
72,équipe sans action,1528,"($2,857,100.07)"
73,Chad Industries,1528,"($2,857,100.07)"
74,Les foufous,1528,"($2,857,100.07)"
75,GADZ CREDA,1772,"($2,993,179.38)"
76,solo factory,1528,"($3,300,592.26)"
