,Team,Orders Out,Cash
0,Les coquelicots,6279,3131415.032996
1,groupe13,6082,3053098.553232
2,Photovoltamites,4496,2920561.288837
3,Lux,5963,2666852.777319
4,SalsaBaguette,4753,2452109.233273
5,HomeIsNotAWorkPlace,4937,2328246.256802
6,GPTeam,4105,2283322.91086
7,pacyma,5305,1845082.467712
8,CookieClickerPGM,5151,1756374.199546
9,Équipe__93183,4765,1479473.931673
10,Solar leaders,5679,1476920.448182
11,CapitaineAbandonné,3096,1427164.430976
12,Serious team,5172,1250723.044817
13,L'OBRG,6164,1185269.017901
14,EHTP,2875,1159528.119349
15,Panelli 2000,4297,1137491.732941
16,Les 4 fantastiques,4044,1072485.397422
17,Solary,5830,908728.331317
18,Harissa,2953,774016.878964
19,La Qualiteam,5710,764795.843485
20,Solairestp,5856,648588.281351
21,Les Clunsois,2860,573550.175504
22,Le Renard,2629,569860.737438
23,ANTIBE,4196,520272.509976
24,Missile Sol-Air,4979,482347.196644
25,PPM CORP. AND ASSOCIATES,3550,403612.125769
26,team11,2860,354844.175564
27,Les Backstreet Boyz,4194,353045.687178
28,Solar1200,4052,352003.678631
29,ça zinzinule,3781,341065.378122
30,Châlon’s Limited,2539,337463.599604
31,Le dernier rang,4125,330664.207834
32,LeCercle,5066,327333.037303
33,Cocorico,3613,321481.655046
34,Max Verstappen,2946,313480.289989
35,Les foufous2,3873,245431.229631
36,PoêleWater,2960,223105.069966
37,Les fifrelins,4183,213735.321222
38,Solar Cover,2954,210468.261373
39,CACIB LargeCap Industry,5702,207095.501953
40,Campagn'Arts Sibersssois,4612,190748.239771
41,AL-Suppliers,3767,178404.939924
42,BR Électricité,2957,158274.251709
43,ElectroFusion innovation Inc.,4365,156574.341591
44,Les campagnards,4582,131158.328076
45,Saison raclette ouverte,2073,94920.644006
46,Nuclear > Solar,3958,68513.671199
47,Col partners,2253,49682.954428
48,Emily Franquiel,2980,965.321425
49,BRJEUX,3461,471.006725
50,151160,3788,-80537.993084
51,DinoCo,3716,-110870.507161
52,Solar Team,2462,-113016.943138
53,Equipe_42,5730,-387103.185205
54,27kiπne,3529,-424354.002911
55,The_team,5713,-426204.635879
56,xX_K1ll3rC4rd1_Xx,2784,-519868.416906
57,HPC 220,2878,-586065.988577
58,Ninte,4004,-824681.444915
59,Equipe 7,4105,-901930.166394
60,Factorylearn,2513,-1033294.232833
61,A&C,3435,-1132389.708158
62,Palanca,2822,-1172514.729622
63,décUV,3543,-1334350.751917
64,Erasmus,1523,-1408865.036092
65,Pucela,2716,-1584726.299767
66,GADZ CREDA,4464,-1747121.417911
67,Nom d’équipe,2972,-2111103.015245
68,J&TS,3004,-2581553.869809
69,Vivrela,1885,-2613352.531196
70,TEAM257778126,2994,-3676026.526668
71,L'Horizon,2949,-5565700.656741
72,D’or et de platine,3160,-7043600.955679
73,Chad Industries,3160,-7267101.189067
74,Les foufous,3172,-7267101.189067
75,équipe sans action,3160,-7267101.189067
76,solo factory,3172,-7269593.3939
