,Team,Orders Out,Cash
0,groupe13,7742,4721098.053751
1,Les coquelicots,7975,4379211.059497
2,pacyma,6987,3766581.958616
3,SalsaBaguette,6439,3754067.993685
4,CookieClickerPGM,6467,3698123.574873
5,HomeIsNotAWorkPlace,6233,3565393.914779
6,Lux,7914,3401252.126078
7,Photovoltamites,5653,3368310.762406
8,GPTeam,4943,2746977.382455
9,Équipe__93183,6222,2686473.427945
10,Serious team,6875,2685755.981771
11,La Qualiteam,7423,2398607.507218
12,Solairestp,7990,2174298.502248
13,CapitaineAbandonné,3998,2163664.068677
14,Panelli 2000,5413,2092241.202244
15,Les campagnards,6202,1967594.748456
16,Solar leaders,7544,1924365.138792
17,EHTP,3485,1713527.804944
18,PPM CORP. AND ASSOCIATES,4666,1658611.525637
19,Harissa,3601,1224616.612744
20,ANTIBE,5150,1180441.170044
21,LeCercle,6712,1151421.200212
22,The_team,7193,1137169.644826
23,ça zinzinule,4510,1069877.479514
24,Campagn'Arts Sibersssois,6462,1018059.822697
25,Nuclear > Solar,4903,1004263.209092
26,Les Clunsois,3520,983649.777196
27,Missile Sol-Air,6797,962471.655162
28,Le Renard,2936,957510.632131
29,Solary,7812,949427.469341
30,Les fifrelins,5313,922734.654127
31,PoêleWater,3500,873104.541665
32,team11,3425,848593.913113
33,ElectroFusion innovation Inc.,5927,826011.267073
34,BR Électricité,3593,711543.020756
35,Les Backstreet Boyz,5386,709045.001065
36,Solar Cover,3574,576154.846989
37,Solar1200,5185,541982.5294
38,Les 4 fantastiques,5253,530547.213611
39,Châlon’s Limited,2992,530468.415411
40,151160,4636,529461.587672
41,BRJEUX,5102,475407.898137
42,Les foufous2,4867,455430.162646
43,Saison raclette ouverte,2551,444920.17384
44,L'OBRG,7978,430580.904325
45,Solar Team,2886,419169.973825
46,Col partners,2660,416932.647071
47,xX_K1ll3rC4rd1_Xx,3420,385131.274373
48,Max Verstappen,3684,355771.669948
49,CACIB LargeCap Industry,7736,307844.294221
50,Emily Franquiel,3628,299764.876274
51,Le dernier rang,5732,294508.481531
52,DinoCo,4528,247077.108008
53,Cocorico,4427,242776.785963
54,27kiπne,4323,228895.687359
55,Ninte,4943,170977.023319
56,AL-Suppliers,4799,7404.232899
57,HPC 220,3514,-174378.985948
58,Equipe 7,5077,-195430.608762
59,Factorylearn,2918,-258919.871105
60,GADZ CREDA,5727,-530075.194677
61,Pucela,3224,-791914.205648
62,A&C,4255,-1012132.440659
63,Equipe_42,7557,-1305046.324566
64,Erasmus,1523,-1408865.860216
65,Palanca,3470,-1567140.203182
66,décUV,4015,-1873194.831152
67,Nom d’équipe,3608,-1903103.937468
68,Vivrela,1942,-2410853.378922
69,J&TS,3640,-4166398.646395
70,TEAM257778126,3630,-5752623.554944
71,L'Horizon,3208,-6235100.767776
72,solo factory,3469,-7174406.357263
73,Chad Industries,3796,-9472101.555346
74,équipe sans action,3808,-9472101.566042
75,Les foufous,3820,-9472101.566042
76,D’or et de platine,3808,-9479601.191391
