,Team,Orders Out,Cash
0,SalsaBaguette,2477,"$1,576,041.50"
1,groupe13,3012,"$818,162.49"
2,Photovoltamites,2297,"$808,999.84"
3,Lux,2997,"$608,066.94"
4,Solairestp,2676,"$515,390.33"
5,CookieClickerPGM,2776,"$504,063.44"
6,The_team,2887,"$443,362.20"
7,Les coquelicots,3094,"$442,638.80"
8,Équipe__93183,2170,"$414,435.30"
9,Missile Sol-Air,2477,"$383,498.40"
10,Les campagnards,2143,"$375,897.92"
11,Solary,2727,"$345,115.49"
12,BRJEUX,1557,"$323,847.28"
13,Solar leaders,2591,"$275,809.52"
14,Le dernier rang,1829,"$275,433.41"
15,ElectroFusion innovation Inc.,2031,"$264,388.59"
16,HomeIsNotAWorkPlace,2518,"$223,185.83"
17,Serious team,2279,"$203,725.62"
18,GPTeam,2232,"$170,381.78"
19,La Qualiteam,2600,"$159,224.60"
20,Campagn'Arts Sibersssois,2118,"$118,250.40"
21,CACIB LargeCap Industry,2619,"$69,945.08"
22,LeCercle,2337,"($1,790.70)"
23,L'OBRG,2991,"($2,291.86)"
24,pacyma,2597,"($63,267.45)"
25,Harissa,1634,"($168,341.37)"
26,Panelli 2000,2290,"($205,944.36)"
27,Châlon’s Limited,1468,"($298,413.27)"
28,Saison raclette ouverte,1060,"($363,578.21)"
29,Les 4 fantastiques,2225,"($363,924.74)"
30,Les Clunsois,1558,"($386,762.07)"
31,CapitaineAbandonné,1587,"($429,771.21)"
32,Col partners,1368,"($466,657.58)"
33,Max Verstappen,1648,"($502,495.16)"
34,EHTP,1613,"($541,970.80)"
35,Le Renard,1633,"($552,225.92)"
36,DinoCo,2045,"($579,244.03)"
37,Solar1200,2295,"($659,104.62)"
38,Cocorico,2046,"($665,605.31)"
39,Emily Franquiel,1648,"($731,121.07)"
40,BR Électricité,1636,"($736,656.25)"
41,Les fifrelins,2264,"($750,575.62)"
42,Solar Cover,1640,"($831,834.48)"
43,team11,1596,"($852,009.36)"
44,PPM CORP. AND ASSOCIATES,1844,"($954,948.10)"
45,Les foufous2,2107,"($960,003.78)"
46,Les Backstreet Boyz,2295,"($1,010,139.97)"
47,ça zinzinule,2307,"($1,071,246.13)"
48,Nuclear > Solar,2202,"($1,197,422.60)"
49,Solar Team,1551,"($1,212,952.97)"
50,PoêleWater,1837,"($1,247,456.26)"
51,xX_K1ll3rC4rd1_Xx,1580,"($1,400,540.11)"
52,Equipe_42,2620,"($1,401,677.48)"
53,Erasmus,1523,"($1,408,863.11)"
54,151160,2114,"($1,431,536.83)"
55,ANTIBE,2282,"($1,470,975.82)"
56,27kiπne,2005,"($1,541,790.71)"
57,Factorylearn,1596,"($1,636,480.38)"
58,AL-Suppliers,2077,"($1,845,093.27)"
59,HPC 220,1566,"($1,856,939.65)"
60,Ninte,2117,"($2,083,888.35)"
61,Equipe 7,2216,"($2,183,460.13)"
62,Pucela,1648,"($2,416,100.35)"
63,Vivrela,1648,"($2,477,600.27)"
64,A&C,1866,"($2,493,626.40)"
65,TEAM257778126,1636,"($2,696,024.81)"
66,décUV,2010,"($2,706,412.06)"
67,J&TS,1648,"($2,737,100.97)"
68,Nom d’équipe,1636,"($2,750,600.79)"
69,Palanca,1613,"($2,803,600.81)"
70,L'Horizon,1636,"($2,815,099.91)"
71,GADZ CREDA,1982,"($2,931,429.52)"
72,D’or et de platine,1636,"($3,298,100.15)"
73,Chad Industries,1636,"($3,298,100.15)"
74,équipe sans action,1648,"($3,298,100.16)"
75,Les foufous,1648,"($3,298,100.16)"
76,solo factory,1636,"($3,741,592.34)"
