,Team,Orders Out,Cash
0,ElectroFusion innovation Inc.,949,"$637,313.75"
1,The_team,1211,"$573,644.61"
2,Solar leaders,1100,"$471,674.79"
3,Serious team,1049,"$452,612.11"
4,HomeIsNotAWorkPlace,1104,"$432,936.58"
5,SalsaBaguette,1171,"$405,876.57"
6,Lux,1259,"$313,967.72"
7,Equipe_42,1066,"$304,669.91"
8,Les campagnards,1141,"$291,060.99"
9,Photovoltamites,1102,"$225,328.46"
10,pacyma,1173,"$206,493.70"
11,Solary,1238,"$179,616.49"
12,Campagn'Arts Sibersssois,1070,"$159,866.24"
13,Équipe__93183,1047,"$142,186.00"
14,L'OBRG,1281,"$124,247.77"
15,LeCercle,1115,"$122,186.46"
16,Le dernier rang,852,"$74,084.09"
17,BRJEUX,937,"$63,285.48"
18,Missile Sol-Air,1225,"$54,998.89"
19,Les coquelicots,1324,"$10,407.88"
20,La Qualiteam,1084,"$3,582.19"
21,CookieClickerPGM,1349,"($35,571.19)"
22,groupe13,1217,"($84,662.47)"
23,CACIB LargeCap Industry,961,"($140,751.25)"
24,GPTeam,1091,"($211,229.97)"
25,Solairestp,1162,"($248,254.12)"
26,CapitaineAbandonné,859,"($361,501.58)"
27,Saison raclette ouverte,470,"($649,265.16)"
28,EHTP,880,"($672,172.95)"
29,Col partners,856,"($921,243.11)"
30,Panelli 2000,1148,"($1,007,443.68)"
31,DinoCo,1089,"($1,148,618.23)"
32,Emily Franquiel,884,"($1,295,974.67)"
33,Les 4 fantastiques,1121,"($1,327,049.10)"
34,Les Clunsois,872,"($1,369,474.67)"
35,Harissa,884,"($1,384,390.71)"
36,Châlon’s Limited,873,"($1,635,974.88)"
37,Erasmus,1030,"($1,674,175.38)"
38,Max Verstappen,884,"($1,695,974.79)"
39,Le Renard,884,"($1,695,974.88)"
40,Cocorico,1094,"($1,736,829.17)"
41,Palanca,884,"($1,736,974.63)"
42,Chad Industries,872,"($1,736,974.64)"
43,L'Horizon,872,"($1,736,974.64)"
44,Vivrela,884,"($1,736,974.65)"
45,Factorylearn,884,"($1,736,974.65)"
46,équipe sans action,884,"($1,736,974.65)"
47,Pucela,884,"($1,736,974.65)"
48,Les foufous,884,"($1,736,974.65)"
49,D’or et de platine,884,"($1,736,974.65)"
50,Nom d’équipe,884,"($1,739,474.67)"
51,A&C,926,"($1,742,375.70)"
52,team11,884,"($1,754,685.75)"
53,BR Électricité,872,"($1,782,135.67)"
54,Les fifrelins,1197,"($1,890,637.56)"
55,Solar Cover,884,"($1,920,114.48)"
56,Solar1200,1208,"($1,931,187.18)"
57,ANTIBE,1168,"($1,959,513.96)"
58,Les Backstreet Boyz,1155,"($1,981,139.09)"
59,solo factory,872,"($2,010,685.58)"
60,Solar Team,872,"($2,082,276.98)"
61,J&TS,884,"($2,171,974.72)"
62,TEAM257778126,884,"($2,287,367.85)"
63,PPM CORP. AND ASSOCIATES,987,"($2,319,196.12)"
64,PoêleWater,1117,"($2,339,705.45)"
65,xX_K1ll3rC4rd1_Xx,884,"($2,382,164.02)"
66,151160,1114,"($2,383,286.07)"
67,ça zinzinule,1225,"($2,442,745.53)"
68,Les foufous2,1226,"($2,467,973.84)"
69,AL-Suppliers,1117,"($2,471,342.37)"
70,Nuclear > Solar,1211,"($2,584,796.63)"
71,décUV,1101,"($2,672,910.94)"
72,HPC 220,853,"($2,812,188.47)"
73,27kiπne,1089,"($2,885,813.47)"
74,Equipe 7,1139,"($3,018,646.62)"
75,Ninte,1097,"($3,669,199.92)"
76,GADZ CREDA,726,"($4,099,303.03)"
