,Team,Orders Out,Cash
0,groupe13,4434,"$1,987,849.54"
1,Les coquelicots,4566,"$1,688,533.87"
2,Lux,4343,"$1,570,116.36"
3,Photovoltamites,3286,"$1,502,749.47"
4,HomeIsNotAWorkPlace,3555,"$1,383,435.11"
5,SalsaBaguette,3522,"$1,374,920.31"
6,GPTeam,3098,"$1,031,568.84"
7,CookieClickerPGM,3802,"$673,937.85"
8,L'OBRG,4486,"$576,457.63"
9,Panelli 2000,3114,"$540,055.14"
10,Équipe__93183,3170,"$504,934.86"
11,La Qualiteam,4030,"$462,567.84"
12,Serious team,3522,"$422,849.85"
13,BRJEUX,2312,"$412,846.83"
14,Solar leaders,4004,"$405,259.00"
15,ElectroFusion innovation Inc.,3106,"$398,138.00"
16,Missile Sol-Air,3490,"$392,873.12"
17,LeCercle,3522,"$371,958.90"
18,Solairestp,4133,"$357,839.70"
19,CapitaineAbandonné,2120,"$345,165.47"
20,EHTP,2142,"$317,278.67"
21,Harissa,2198,"$254,058.44"
22,Les 4 fantastiques,2989,"$236,611.29"
23,Equipe_42,4083,"$232,321.55"
24,CACIB LargeCap Industry,4002,"$225,873.77"
25,Les campagnards,3101,"$203,859.89"
26,Le dernier rang,2755,"$169,777.90"
27,Solary,4131,"$145,342.38"
28,DinoCo,2760,"$130,255.41"
29,Solar1200,3095,"$72,645.01"
30,Le Renard,2093,"$44,873.94"
31,Nuclear > Solar,2976,"$35,077.01"
32,Campagn'Arts Sibersssois,3114,"$11,999.74"
33,Les fifrelins,3110,"$4,423.97"
34,pacyma,3747,"($17,416.39)"
35,Châlon’s Limited,1911,"($37,338.48)"
36,PPM CORP. AND ASSOCIATES,2596,"($72,949.11)"
37,Cocorico,2719,"($117,042.98)"
38,Col partners,1768,"($145,657.88)"
39,Max Verstappen,2200,"($149,088.06)"
40,Saison raclette ouverte,1484,"($202,578.62)"
41,Les Backstreet Boyz,3098,"($310,890.61)"
42,ANTIBE,3128,"($427,760.28)"
43,ça zinzinule,2952,"($447,558.97)"
44,The_team,4239,"($452,638.77)"
45,Solar Cover,2192,"($519,999.15)"
46,team11,2108,"($540,155.39)"
47,PoêleWater,2317,"($600,456.68)"
48,xX_K1ll3rC4rd1_Xx,2064,"($624,103.05)"
49,BR Électricité,2200,"($625,490.57)"
50,Les foufous2,2824,"($712,254.55)"
51,Emily Franquiel,2200,"($759,833.95)"
52,AL-Suppliers,2829,"($777,093.93)"
53,Solar Team,1927,"($837,891.01)"
54,Les Clunsois,2100,"($899,949.22)"
55,151160,2837,"($933,787.25)"
56,HPC 220,2130,"($1,056,940.09)"
57,27kiπne,2655,"($1,059,290.94)"
58,Erasmus,1523,"($1,408,863.82)"
59,Ninte,2921,"($1,412,888.73)"
60,Factorylearn,1972,"($1,417,105.78)"
61,Palanca,2070,"($1,487,326.41)"
62,Pucela,2069,"($1,646,850.70)"
63,Equipe 7,3044,"($1,814,804.36)"
64,A&C,2550,"($2,005,201.65)"
65,décUV,2693,"($2,107,287.45)"
66,Nom d’équipe,2200,"($2,439,101.59)"
67,J&TS,2200,"($2,738,101.88)"
68,Vivrela,1811,"($2,890,850.95)"
69,GADZ CREDA,3080,"($3,171,909.35)"
70,TEAM257778126,2200,"($3,742,025.40)"
71,L'Horizon,2200,"($4,505,800.47)"
72,Chad Industries,2188,"($4,954,100.51)"
73,D’or et de platine,2200,"($5,062,100.52)"
74,équipe sans action,2200,"($5,062,100.52)"
75,Les foufous,2200,"($5,062,100.52)"
76,solo factory,2188,"($5,397,592.70)"
