,Team,Orders Out,Cash
0,groupe13,5955,2950598.761098
1,Photovoltamites,4390,2503248.866248
2,HomeIsNotAWorkPlace,4803,2498371.560439
3,Les coquelicots,6098,2416032.526155
4,SalsaBaguette,4617,2348749.408009
5,Lux,5806,2051415.415757
6,GPTeam,3990,1797198.054154
7,La Qualiteam,5566,1423796.038691
8,pacyma,5161,1315582.684061
9,CookieClickerPGM,5005,1297124.45839
10,Panelli 2000,4174,974554.409134
11,Équipe__93183,4625,959184.107024
12,CapitaineAbandonné,2970,951039.533893
13,Solar leaders,5540,906795.549239
14,EHTP,2774,867278.189826
15,Les 4 fantastiques,3932,759298.039053
16,Harissa,2862,629658.105053
17,Le Renard,2571,602636.274198
18,Serious team,4986,501348.354367
19,PPM CORP. AND ASSOCIATES,3445,425987.325336
20,L'OBRG,6009,387581.696097
21,Les Clunsois,2766,367050.245851
22,ElectroFusion innovation Inc.,4219,320324.528489
23,team11,2764,319844.247742
24,ça zinzinule,3680,316753.001995
25,Les Backstreet Boyz,4078,285795.8503
26,Saison raclette ouverte,1992,252420.768708
27,Missile Sol-Air,4812,227372.39231
28,Max Verstappen,2855,226942.85132
29,Campagn'Arts Sibersssois,4445,217873.523424
30,Solary,5657,217416.127463
31,CACIB LargeCap Industry,5527,191595.871177
32,LeCercle,4927,187958.253641
33,BRJEUX,3320,180846.184823
34,Châlon’s Limited,2461,176776.141194
35,Les campagnards,4426,168158.606019
36,Col partners,2170,168005.99438
37,DinoCo,3605,139942.160772
38,Cocorico,3511,116494.244716
39,ANTIBE,4084,100363.809265
40,Le dernier rang,3973,34514.425519
41,PoêleWater,2873,-8519.833885
42,Solairestp,5692,-31911.459615
43,BR Électricité,2863,-47048.516591
44,151160,3667,-58287.828226
45,Solar1200,3927,-65933.667139
46,Solar Cover,2863,-67389.114866
47,Nuclear > Solar,3846,-119673.664395
48,Les foufous2,3772,-174880.995444
49,AL-Suppliers,3680,-191719.92183
50,Les fifrelins,4058,-250326.976658
51,Emily Franquiel,2889,-317534.578008
52,Solar Team,2385,-338641.804687
53,27kiπne,3426,-524228.890882
54,Factorylearn,2440,-898106.60463
55,xX_K1ll3rC4rd1_Xx,2681,-906118.201527
56,Equipe 7,3992,-906805.028803
57,HPC 220,2787,-932690.849612
58,The_team,5559,-1107954.215588
59,Equipe_42,5558,-1130915.295913
60,Ninte,3889,-1280118.732435
61,Pucela,2635,-1312351.19744
62,A&C,3387,-1348389.625667
63,Erasmus,1523,-1408864.852954
64,Palanca,2731,-1464077.078678
65,décUV,3437,-1736725.634815
66,GADZ CREDA,4339,-1998558.755309
67,Nom d’équipe,2881,-2251602.815152
68,J&TS,2901,-2271756.810186
69,Vivrela,1873,-2658352.316953
70,TEAM257778126,2903,-3994526.37425
71,L'Horizon,2948,-5564000.609031
72,D’or et de platine,3016,-6677600.884658
73,Chad Industries,3004,-6826101.076381
74,équipe sans action,3016,-6826101.083238
75,Les foufous,3028,-6826101.083238
76,solo factory,3016,-7269593.27335
