,Team,Orders Out,Cash
0,CookieClickerPGM,1757,"585 428,61 €"
1,SalsaBaguette,1533,"535 806,12 €"
2,Équipe__93183,1303,"483 185,81 €"
3,Photovoltamites,1394,"438 328,34 €"
4,L'OBRG,1665,"392 247,62 €"
5,Solairestp,1522,"388 995,64 €"
6,Les campagnards,1385,"313 310,88 €"
7,Campagn'Arts Sibersssois,1300,"285 650,95 €"
8,Solary,1589,"284 906,19 €"
9,ElectroFusion innovation Inc.,1171,"272 777,08 €"
10,The_team,1505,"257 621,03 €"
11,Missile Sol-Air,1566,"256 998,74 €"
12,Lux,1643,"244 567,56 €"
13,Solar leaders,1433,"203 302,22 €"
14,Les coquelicots,1708,"193 907,71 €"
15,LeCercle,1398,"193 803,52 €"
16,Equipe_42,1474,"161 459,72 €"
17,groupe13,1614,"132 662,91 €"
18,Serious team,1335,"121 663,95 €"
19,BRJEUX,937,"63 285,29 €"
20,GPTeam,1367,"56 849,81 €"
21,La Qualiteam,1401,"27 290,29 €"
22,Le dernier rang,1044,"7 741,42 €"
23,HomeIsNotAWorkPlace,1464,"-137 563,60 €"
24,Col partners,1036,"-293 743,21 €"
25,pacyma,1513,"-308 006,51 €"
26,CapitaineAbandonné,1051,"-400 025,35 €"
27,CACIB LargeCap Industry,1345,"-448 210,12 €"
28,Saison raclette ouverte,566,"-649 265,30 €"
29,Panelli 2000,1436,"-762 943,85 €"
30,Les 4 fantastiques,1398,"-1 075 674,26 €"
31,EHTP,1050,"-1 108 173,19 €"
32,Harissa,1066,"-1 246 391,04 €"
33,DinoCo,1339,"-1 277 055,94 €"
34,Emily Franquiel,1076,"-1 295 974,83 €"
35,Solar1200,1484,"-1 387 374,89 €"
36,Châlon’s Limited,1044,"-1 635 975,20 €"
37,Les fifrelins,1468,"-1 683 137,72 €"
38,Les Clunsois,1076,"-1 688 975,04 €"
39,Max Verstappen,1076,"-1 695 975,02 €"
40,Le Renard,1076,"-1 695 975,24 €"
41,ANTIBE,1444,"-1 696 514,19 €"
42,team11,1076,"-1 754 686,00 €"
43,BR Électricité,1076,"-1 782 135,95 €"
44,Les Backstreet Boyz,1443,"-1 785 139,31 €"
45,Solar Cover,1076,"-1 920 114,86 €"
46,AL-Suppliers,1331,"-1 978 780,14 €"
47,Les foufous2,1438,"-1 994 849,21 €"
48,Cocorico,1366,"-2 030 142,04 €"
49,PPM CORP. AND ASSOCIATES,1165,"-2 047 696,70 €"
50,ça zinzinule,1513,"-2 061 745,72 €"
51,Solar Team,1076,"-2 082 277,30 €"
52,PoêleWater,1349,"-2 106 455,73 €"
53,Nuclear > Solar,1453,"-2 111 796,91 €"
54,Erasmus,1241,"-2 116 175,53 €"
55,D’or et de platine,1076,"-2 177 974,77 €"
56,Vivrela,1076,"-2 177 974,77 €"
57,Chad Industries,1076,"-2 177 974,77 €"
58,Factorylearn,1076,"-2 177 974,77 €"
59,L'Horizon,1076,"-2 177 974,77 €"
60,Pucela,1076,"-2 177 974,77 €"
61,Les foufous,1076,"-2 177 974,77 €"
62,équipe sans action,1076,"-2 177 974,77 €"
63,Nom d’équipe,1076,"-2 222 474,94 €"
64,151160,1352,"-2 257 286,34 €"
65,Palanca,1076,"-2 363 974,70 €"
66,xX_K1ll3rC4rd1_Xx,1076,"-2 382 164,40 €"
67,solo factory,1076,"-2 451 685,71 €"
68,TEAM257778126,1076,"-2 476 868,05 €"
69,27kiπne,1324,"-2 733 813,73 €"
70,HPC 220,1024,"-2 812 188,83 €"
71,Equipe 7,1374,"-2 871 646,92 €"
72,J&TS,1076,"-3 047 975,01 €"
73,A&C,1182,"-3 355 875,83 €"
74,Ninte,1367,"-3 549 200,37 €"
75,décUV,1373,"-3 708 911,27 €"
76,GADZ CREDA,930,"-4 099 303,50 €"
