,Team,Orders Out,Cash
0,Lux,4284,"$1,824,566.39"
1,groupe13,4370,"$1,747,849.55"
2,Photovoltamites,3243,"$1,674,499.49"
3,Les coquelicots,4502,"$1,448,533.90"
4,HomeIsNotAWorkPlace,3507,"$1,354,935.14"
5,SalsaBaguette,3479,"$1,201,295.32"
6,GPTeam,3064,"$895,443.86"
7,Serious team,3462,"$724,349.90"
8,EHTP,2119,"$564,028.69"
9,L'OBRG,4425,"$560,707.65"
10,Missile Sol-Air,3441,"$504,435.64"
11,CookieClickerPGM,3730,"$469,187.87"
12,Équipe__93183,3146,"$414,934.87"
13,Panelli 2000,3079,"$408,805.16"
14,Les campagnards,3053,"$320,359.92"
15,Solary,4070,"$319,342.40"
16,ElectroFusion innovation Inc.,3083,"$308,513.01"
17,BRJEUX,2277,"$274,346.84"
18,Campagn'Arts Sibersssois,3065,"$263,499.78"
19,Solairestp,4104,"$249,089.71"
20,CapitaineAbandonné,2091,"$236,415.49"
21,La Qualiteam,3969,"$233,817.86"
22,Le dernier rang,2707,"$192,517.92"
23,The_team,4186,"$168,736.28"
24,Solar leaders,3940,"$165,259.03"
25,Harissa,2174,"$164,058.44"
26,LeCercle,3463,"$150,708.91"
27,Equipe_42,4054,"$123,571.57"
28,Les 4 fantastiques,2953,"$101,611.31"
29,Cocorico,2709,"$85,457.02"
30,DinoCo,2729,"$14,005.43"
31,CACIB LargeCap Industry,3941,"($2,876.21)"
32,Max Verstappen,2176,"($7,305.76)"
33,Le Renard,2076,"($24,063.56)"
34,Solar1200,3067,"($34,229.98)"
35,Nuclear > Solar,2943,"($88,672.99)"
36,Châlon’s Limited,1891,"($113,713.47)"
37,Les fifrelins,3074,"($130,576.02)"
38,pacyma,3707,"($184,166.36)"
39,PPM CORP. AND ASSOCIATES,2564,"($192,949.08)"
40,Col partners,1750,"($213,157.87)"
41,Saison raclette ouverte,1466,"($265,578.60)"
42,Les Backstreet Boyz,3062,"($445,890.59)"
43,Solar Cover,2168,"($464,280.37)"
44,team11,2084,"($550,155.38)"
45,Emily Franquiel,2176,"($552,633.92)"
46,ça zinzinule,2925,"($552,996.46)"
47,ANTIBE,3092,"($562,577.97)"
48,xX_K1ll3rC4rd1_Xx,2044,"($622,790.54)"
49,PoêleWater,2297,"($684,456.66)"
50,BR Électricité,2176,"($715,308.25)"
51,151160,2806,"($717,037.23)"
52,Les foufous2,2788,"($847,254.51)"
53,AL-Suppliers,2797,"($897,093.91)"
54,Solar Team,1911,"($904,765.99)"
55,Les Clunsois,2088,"($944,949.20)"
56,27kiπne,2625,"($1,093,290.93)"
57,HPC 220,2106,"($1,146,940.08)"
58,Erasmus,1523,"($1,408,863.78)"
59,Ninte,2903,"($1,480,388.73)"
60,Factorylearn,1955,"($1,480,855.77)"
61,Palanca,2046,"($1,577,326.41)"
62,Equipe 7,3008,"($1,633,304.33)"
63,Pucela,2049,"($1,721,850.69)"
64,A&C,2518,"($1,973,701.64)"
65,décUV,2678,"($2,159,599.94)"
66,Nom d’équipe,2176,"($2,523,101.56)"
67,J&TS,2176,"($2,822,101.84)"
68,Vivrela,1809,"($2,898,350.90)"
69,GADZ CREDA,3056,"($3,261,818.19)"
70,TEAM257778126,2176,"($3,814,025.38)"
71,L'Horizon,2176,"($4,505,800.46)"
72,Chad Industries,2176,"($4,954,100.50)"
73,D’or et de platine,2176,"($4,954,100.50)"
74,équipe sans action,2176,"($4,954,100.50)"
75,Les foufous,2176,"($4,954,100.50)"
76,solo factory,2176,"($5,397,592.69)"
