,Team,Orders Out,Cash
0,SalsaBaguette,2349,"$1,440,100.95"
1,groupe13,2824,"$762,162.55"
2,Photovoltamites,2150,"$761,749.90"
3,LeCercle,2202,"$512,959.37"
4,Lux,2791,"$501,267.03"
5,ElectroFusion innovation Inc.,1887,"$493,888.68"
6,HomeIsNotAWorkPlace,2374,"$437,685.91"
7,Équipe__93183,2042,"$410,435.37"
8,Solairestp,2496,"$334,390.41"
9,Missile Sol-Air,2363,"$298,310.94"
10,Campagn'Arts Sibersssois,1980,"$256,337.99"
11,BRJEUX,1446,"$234,909.85"
12,Le dernier rang,1703,"$219,870.98"
13,Solary,2521,"$198,815.60"
14,Les campagnards,2008,"$190,497.99"
15,GPTeam,2122,"$176,126.85"
16,Les coquelicots,2870,"$114,717.04"
17,Solar leaders,2383,"$113,809.58"
18,L'OBRG,2799,"$43,708.21"
19,CookieClickerPGM,2653,"($5,374.00)"
20,La Qualiteam,2390,"($42,275.32)"
21,Col partners,1340,"($104,524.74)"
22,pacyma,2455,"($120,624.19)"
23,Serious team,2111,"($139,274.26)"
24,Panelli 2000,2164,"($235,444.29)"
25,Harissa,1550,"($286,541.35)"
26,EHTP,1532,"($292,720.69)"
27,Châlon’s Limited,1414,"($364,288.26)"
28,The_team,2663,"($396,637.65)"
29,Saison raclette ouverte,1006,"($444,578.14)"
30,Les Clunsois,1496,"($446,975.60)"
31,Les 4 fantastiques,2109,"($452,424.68)"
32,CapitaineAbandonné,1506,"($513,771.03)"
33,Max Verstappen,1564,"($585,257.11)"
34,Le Renard,1549,"($600,225.87)"
35,CACIB LargeCap Industry,2439,"($605,015.69)"
36,team11,1535,"($757,311.42)"
37,Cocorico,1960,"($817,905.28)"
38,DinoCo,1955,"($891,993.96)"
39,Emily Franquiel,1564,"($896,821.01)"
40,Les Backstreet Boyz,2169,"($931,639.87)"
41,Solar Cover,1556,"($995,084.40)"
42,BR Électricité,1564,"($1,006,109.34)"
43,Les fifrelins,2156,"($1,014,075.59)"
44,Solar1200,2194,"($1,037,854.56)"
45,ANTIBE,2174,"($1,160,928.86)"
46,ça zinzinule,2206,"($1,182,996.09)"
47,Nuclear > Solar,2103,"($1,191,672.52)"
48,PPM CORP. AND ASSOCIATES,1748,"($1,314,947.95)"
49,AL-Suppliers,1981,"($1,329,093.18)"
50,Les foufous2,2006,"($1,338,753.68)"
51,Erasmus,1523,"($1,408,863.01)"
52,Solar Team,1503,"($1,413,577.91)"
53,xX_K1ll3rC4rd1_Xx,1507,"($1,468,477.52)"
54,151160,2002,"($1,518,536.77)"
55,PoêleWater,1767,"($1,541,456.19)"
56,27kiπne,1921,"($1,611,790.67)"
57,Factorylearn,1521,"($1,636,480.33)"
58,HPC 220,1495,"($1,680,189.60)"
59,Equipe_42,2428,"($2,093,177.16)"
60,TEAM257778126,1564,"($2,110,024.75)"
61,Ninte,2040,"($2,371,804.98)"
62,Pucela,1564,"($2,416,100.25)"
63,Vivrela,1564,"($2,477,600.19)"
64,Equipe 7,2090,"($2,614,460.04)"
65,L'Horizon,1564,"($2,651,099.90)"
66,A&C,1754,"($2,690,626.36)"
67,J&TS,1564,"($2,737,100.84)"
68,Nom d’équipe,1564,"($2,750,600.68)"
69,décUV,1914,"($2,770,412.00)"
70,Palanca,1564,"($2,812,600.64)"
71,D’or et de platine,1564,"($2,857,100.09)"
72,équipe sans action,1564,"($2,857,100.09)"
73,Chad Industries,1564,"($2,857,100.09)"
74,Les foufous,1564,"($2,857,100.09)"
75,GADZ CREDA,1844,"($3,270,929.43)"
76,solo factory,1564,"($3,300,592.28)"
