,Team,Orders Out,Cash
0,groupe13,5487,2897599.217655
1,Les coquelicots,5629,2597283.332204
2,Photovoltamites,4019,2406499.198109
3,SalsaBaguette,4253,2119564.867486
4,HomeIsNotAWorkPlace,4395,1968434.585187
5,Lux,5350,1923565.9423
6,GPTeam,3676,1677200.987655
7,pacyma,4710,1417833.259904
8,La Qualiteam,5076,1351296.602561
9,Solar leaders,5074,1230158.534335
10,CookieClickerPGM,4617,1067749.936957
11,LeCercle,4487,1063708.631136
12,Équipe__93183,4167,997684.559858
13,Panelli 2000,3810,899054.809318
14,EHTP,2533,787028.460019
15,BRJEUX,2967,757971.534561
16,Le dernier rang,3573,741847.460615
17,Solairestp,5228,684089.172558
18,ElectroFusion innovation Inc.,3847,652512.518379
19,Missile Sol-Air,4376,606247.852597
20,CapitaineAbandonné,2653,591914.99181
21,Les 4 fantastiques,3601,589110.957486
22,Les fifrelins,3722,547423.59244
23,Harissa,2606,530058.299987
24,L'OBRG,5550,462457.240488
25,Solary,5191,429366.786405
26,Le Renard,2382,416411.359657
27,PPM CORP. AND ASSOCIATES,3140,412050.391898
28,Les Clunsois,2520,387250.411631
29,Serious team,4554,353036.719191
30,DinoCo,3287,335067.523285
31,Cocorico,3223,328756.90654
32,Les campagnards,3995,317571.860213
33,The_team,5141,307796.848057
34,Solar1200,3606,295767.204856
35,ANTIBE,3740,292140.348521
36,Châlon’s Limited,2251,271036.319343
37,Max Verstappen,2598,257627.422447
38,Campagn'Arts Sibersssois,3987,251061.665426
39,Les Backstreet Boyz,3710,223108.914548
40,CACIB LargeCap Industry,5056,220346.887664
41,Nuclear > Solar,3531,215326.693769
42,Col partners,2001,67641.507346
43,Les foufous2,3436,50744.81265
44,ça zinzinule,3411,18878.274995
45,team11,2514,7344.459547
46,BR Électricité,2608,-12039.822973
47,Saison raclette ouverte,1790,-13578.930859
48,PoêleWater,2657,-124456.976328
49,Solar Cover,2600,-187346.367756
50,xX_K1ll3rC4rd1_Xx,2436,-342367.766809
51,Equipe_42,5122,-343551.910315
52,151160,3364,-385537.533538
53,Emily Franquiel,2608,-462034.221953
54,AL-Suppliers,3373,-489094.405909
55,Solar Team,2199,-508016.395559
56,HPC 220,2538,-698940.419664
57,27kiπne,3135,-746291.141544
58,Equipe 7,3656,-1087304.666117
59,Ninte,3551,-1258055.778525
60,Erasmus,1523,-1408864.334061
61,A&C,3094,-1475701.862076
62,Pucela,2409,-1543850.960207
63,Factorylearn,2251,-1649043.700339
64,Palanca,2478,-1686326.687825
65,décUV,3170,-1796350.278467
66,GADZ CREDA,3920,-2185094.697086
67,J&TS,2608,-2319977.501646
68,Nom d’équipe,2608,-2439602.187664
69,Vivrela,1845,-2763351.667809
70,TEAM257778126,2608,-3690025.837317
71,L'Horizon,2608,-4888800.541929
72,équipe sans action,2608,-5944100.787782
73,Les foufous,2608,-5944100.787782
74,Chad Industries,2608,-5944100.787782
75,D’or et de platine,2608,-5945600.704879
76,solo factory,2620,-6387592.975282
